"dateTime","sensorTemp"
2016-07-19 19:30:00,13.638
2016-07-19 20:00:00,13.427
2016-07-19 20:30:00,13.673
2016-07-19 21:00:00,13.805
2016-07-19 21:30:00,13.945
2016-07-19 22:00:00,14.006
2016-07-19 22:30:00,14.224
2016-07-19 23:00:00,14.259
2016-07-19 23:30:00,14.329
2016-07-20 00:00:00,14.398
2016-07-20 00:30:00,14.398
2016-07-20 01:00:00,14.407
2016-07-20 01:30:00,14.355
2016-07-20 02:00:00,14.355
2016-07-20 02:30:00,14.285
2016-07-20 03:00:00,14.25
2016-07-20 03:30:00,14.189
2016-07-20 04:00:00,14.189
2016-07-20 04:30:00,14.128
2016-07-20 05:00:00,14.093
2016-07-20 05:30:00,14.119
2016-07-20 06:00:00,14.067
2016-07-20 06:30:00,14.006
2016-07-20 07:00:00,13.945
2016-07-20 07:30:00,13.883
2016-07-20 08:00:00,13.805
2016-07-20 08:30:00,13.752
2016-07-20 09:00:00,13.708
2016-07-20 09:30:00,13.612
2016-07-20 10:00:00,13.471
2016-07-20 10:30:00,13.322
2016-07-20 11:00:00,13.181
2016-07-20 11:30:00,13.04
2016-07-20 12:00:00,12.65
2016-07-20 12:30:00,12.499
2016-07-20 13:00:00,12.455
2016-07-20 13:30:00,12.464
2016-07-20 14:00:00,12.49
2016-07-20 14:30:00,12.535
2016-07-20 15:00:00,12.659
2016-07-20 15:30:00,12.659
2016-07-20 16:00:00,12.783
2016-07-20 16:30:00,12.942
2016-07-20 17:00:00,13.11
2016-07-20 17:30:00,13.348
2016-07-20 18:00:00,13.427
2016-07-20 18:30:00,13.559
2016-07-20 19:00:00,13.778
2016-07-20 19:30:00,14.049
2016-07-20 20:00:00,14.259
2016-07-20 20:30:00,14.65
2016-07-20 21:00:00,14.711
2016-07-20 21:30:00,14.772
2016-07-20 22:00:00,14.728
2016-07-20 22:30:00,14.711
2016-07-20 23:00:00,14.702
2016-07-20 23:30:00,14.702
2016-07-21 00:00:00,14.685
2016-07-21 00:30:00,14.642
2016-07-21 01:00:00,14.616
2016-07-21 01:30:00,14.59
2016-07-21 02:00:00,14.555
2016-07-21 02:30:00,14.485
2016-07-21 03:00:00,14.372
2016-07-21 03:30:00,14.416
2016-07-21 04:00:00,14.363
2016-07-21 04:30:00,14.311
2016-07-21 05:00:00,14.241
2016-07-21 05:30:00,14.154
2016-07-21 06:00:00,14.084
2016-07-21 06:30:00,13.988
2016-07-21 07:00:00,13.892
2016-07-21 07:30:00,13.752
2016-07-21 08:00:00,13.656
2016-07-21 08:30:00,13.542
2016-07-21 09:00:00,13.471
2016-07-21 09:30:00,13.172
2016-07-21 10:00:00,12.987
2016-07-21 10:30:00,12.934
2016-07-21 11:00:00,12.739
2016-07-21 11:30:00,12.659
2016-07-21 12:00:00,12.615
2016-07-21 12:30:00,12.579
2016-07-21 13:00:00,12.561
2016-07-21 13:30:00,12.544
2016-07-21 14:00:00,12.606
2016-07-21 14:30:00,12.721
2016-07-21 15:00:00,12.748
2016-07-21 15:30:00,12.801
2016-07-21 16:00:00,12.916
2016-07-21 16:30:00,13.04
2016-07-21 17:00:00,13.375
2016-07-21 17:30:00,13.498
2016-07-21 18:00:00,13.953
2016-07-21 18:30:00,14.067
2016-07-21 19:00:00,13.559
2016-07-21 19:30:00,13.629
2016-07-21 20:00:00,13.936
2016-07-21 20:30:00,14.102
2016-07-21 21:00:00,13.953
2016-07-21 21:30:00,13.936
2016-07-21 22:00:00,13.927
2016-07-21 22:30:00,13.901
2016-07-21 23:00:00,13.761
2016-07-21 23:30:00,13.752
2016-07-22 00:00:00,13.691
2016-07-22 00:30:00,13.638
2016-07-22 01:00:00,13.647
2016-07-22 01:30:00,13.647
2016-07-22 02:00:00,13.603
2016-07-22 02:30:00,13.542
2016-07-22 03:00:00,13.533
2016-07-22 03:30:00,13.471
2016-07-22 04:00:00,13.454
2016-07-22 04:30:00,13.392
2016-07-22 05:00:00,13.339
2016-07-22 05:30:00,13.304
2016-07-22 06:00:00,13.278
2016-07-22 06:30:00,13.207
2016-07-22 07:00:00,13.128
2016-07-22 07:30:00,13.075
2016-07-22 08:00:00,13.057
2016-07-22 08:30:00,13.022
2016-07-22 09:00:00,12.987
2016-07-22 09:30:00,12.907
2016-07-22 10:00:00,12.845
2016-07-22 10:30:00,12.765
2016-07-22 11:00:00,12.632
2016-07-22 11:30:00,12.508
2016-07-22 12:00:00,12.375
2016-07-22 12:30:00,12.241
2016-07-22 13:00:00,12.241
2016-07-22 13:30:00,11.641
2016-07-22 14:00:00,11.406
2016-07-22 14:30:00,11.686
2016-07-22 15:00:00,11.775
2016-07-22 15:30:00,11.829
2016-07-22 16:00:00,11.919
2016-07-22 16:30:00,12.294
2016-07-22 17:00:00,12.464
2016-07-22 17:30:00,12.57
2016-07-22 18:00:00,12.765
2016-07-22 18:30:00,12.925
2016-07-22 19:00:00,13.084
2016-07-22 19:30:00,13.401
2016-07-22 20:00:00,13.621
2016-07-22 20:30:00,13.962
2016-07-22 21:00:00,13.936
