2.4793207363433 5.61007392970254 522.910749848115 "5637"
"mean_littoral_depth_m" "mean_depth_m" "littoral_area_m2" "hylak_id"
2.02468190195295 6.67557110367159 649.093058148316 "8552"
2.13645487733173 36.1165342378246 373.37697095225 "2691"
2.13412410279864 10.4443007938697 451.138719366675 "4172"
1.94937317560885 4.45037161369157 522.703074556696 "5638"
2.19813258542846 8.77878653465228 578.67459068711 "7100"
1.95856431024225 6.11423036885128 650.229107851882 "8553"
1.79142526051538 10.7661913381381 451.543533927388 "4173"
1.97263376077524 6.1722060655837 649.356176372487 "8554"
2.24456290642674 8.69826528087718 578.542136860875 "7101"
2.08768496953873 5.12577362098142 522.602833779214 "5639"
1.60060933472365 3.36577621833093 577.748089257073 "7102"
1.91749027451216 6.7275344261975 650.161775627775 "8555"
3.45446109771729 104.84807029542 625.879937236287 "1000"
2.15072180616094 5.77207750075565 648.975693014919 "8556"
2.15433458826854 7.70023795096939 577.928591815316 "7103"
2.25152293753978 26.7419279070756 953.36090146592 "10000"
2.31831863422582 5.6226204232518 578.11182731076 "7104"
2.04993249159016 6.88203016858907 373.722189943334 "2692"
2.01214187723534 6.84615958733915 649.928460997094 "8557"
1.96973650561975 5.31032077683957 450.432892503014 "4174"
2.11193549481062 6.88813461391998 649.716512358966 "8558"
2.01630533374789 8.74151970673866 577.958873715263 "7105"
2.2044570645255 11.4497967530216 450.867741369224 "4175"
2.03764510301643 18.3021903485915 556.893793105545 "564"
1.75364734303295 4.18230440026034 373.45139583055 "2693"
2.10693878992522 7.00337439770435 649.107706637787 "8559"
1.83139750962467 8.78431276801102 522.996181090802 "5640"
2.02399614694466 6.21771902499098 577.678361142046 "7106"
2.18684073064749 8.3596396578995 452.017458655019 "4176"
1.9494878469215 5.67259412231414 372.932476558059 "2694"
2.25164659801444 7.34680792369108 451.843866356995 "4177"
1.96934800955432 4.84743997210545 577.60117269368 "7107"
2.09912856423447 4.96804477038027 451.128249365474 "4178"
2.50272474441936 9.75855810095418 578.58049154061 "7108"
