lakeID,siteID,lat_DD,lon_DD,hex,date,time,dateTime,temp_C
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/03/16,1:53,06/03/16 01:53,2.375
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/03/16,3:53,06/03/16 03:53,3.5
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/03/16,5:53,06/03/16 05:53,4.125
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/03/16,7:53,06/03/16 07:53,3.75
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/03/16,9:53,06/03/16 09:53,4.25
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/03/16,11:53,06/03/16 11:53,5
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/03/16,13:53,06/03/16 13:53,5.625
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/03/16,15:53,06/03/16 15:53,6.25
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/03/16,17:53,06/03/16 17:53,6.5
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/03/16,19:53,06/03/16 19:53,6.375
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/03/16,21:53,06/03/16 21:53,6.25
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/03/16,23:53,06/03/16 23:53,5
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/04/16,1:53,06/04/16 01:53,4.625
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/04/16,3:53,06/04/16 03:53,4.625
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/04/16,5:53,06/04/16 05:53,4.5
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/04/16,7:53,06/04/16 07:53,4.75
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/04/16,9:53,06/04/16 09:53,5.125
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/04/16,11:53,06/04/16 11:53,5.125
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/04/16,13:53,06/04/16 13:53,6.375
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/04/16,15:53,06/04/16 15:53,7.375
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/04/16,17:53,06/04/16 17:53,7.625
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/04/16,19:53,06/04/16 19:53,7
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/04/16,21:53,06/04/16 21:53,5.375
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/04/16,23:53,06/04/16 23:53,5.25
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/05/16,1:53,06/05/16 01:53,5.125
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/05/16,3:53,06/05/16 03:53,4.875
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/05/16,5:53,06/05/16 05:53,4.625
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/05/16,7:53,06/05/16 07:53,4.75
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/05/16,9:53,06/05/16 09:53,4.5
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/05/16,11:53,06/05/16 11:53,5.125
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/05/16,13:53,06/05/16 13:53,6.125
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/05/16,15:53,06/05/16 15:53,6.25
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/05/16,17:53,06/05/16 17:53,6.25
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/05/16,19:53,06/05/16 19:53,5.5
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/05/16,21:53,06/05/16 21:53,5
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/05/16,23:53,06/05/16 23:53,4.5
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/06/16,1:53,06/06/16 01:53,4.875
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/06/16,3:53,06/06/16 03:53,4.5
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/06/16,5:53,06/06/16 05:53,4.375
TheLoch,LB3,40.292411,-105.656913,643B2000024A4A21,06/06/16,7:53,06/06/16 07:53,4.75
