lakeID,siteID,lat_DD,lon_DD,hex,date,time,dateTime,temp_C
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B21,6/15/16,0:19,6/15/16 0:19,0.25
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B22,6/15/16,2:19,6/15/16 2:19,0.25
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B23,6/15/16,4:19,6/15/16 4:19,0.25
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B24,6/15/16,6:19,6/15/16 6:19,0.25
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B25,6/15/16,8:19,6/15/16 8:19,0.125
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B26,6/15/16,10:19,6/15/16 10:19,1
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B27,6/15/16,12:19,6/15/16 12:19,2.625
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B28,6/15/16,14:19,6/15/16 14:19,3.25
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B29,6/15/16,16:19,6/15/16 16:19,3.75
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B30,6/15/16,18:19,6/15/16 18:19,2
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B31,6/15/16,20:19,6/15/16 20:19,1
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B32,6/15/16,22:19,6/15/16 22:19,0.625
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B33,6/16/16,0:19,6/16/16 0:19,0.25
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B34,6/16/16,2:19,6/16/16 2:19,0
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B35,6/16/16,4:19,6/16/16 4:19,0
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B36,6/16/16,6:19,6/16/16 6:19,0
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B37,6/16/16,8:19,6/16/16 8:19,0.375
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B38,6/16/16,10:19,6/16/16 10:19,0.875
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B39,6/16/16,12:19,6/16/16 12:19,1.375
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B40,6/16/16,14:19,6/16/16 14:19,1.625
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B41,6/16/16,16:19,6/16/16 16:19,1.75
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B42,6/16/16,18:19,6/16/16 18:19,0.875
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B43,6/16/16,20:19,6/16/16 20:19,0.375
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B44,6/16/16,22:19,6/16/16 22:19,0.375
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B45,6/17/16,0:19,6/17/16 0:19,0.375
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B46,6/17/16,2:19,6/17/16 2:19,0.375
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B47,6/17/16,4:19,6/17/16 4:19,0.375
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B48,6/17/16,6:19,6/17/16 6:19,0.375
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B49,6/17/16,8:19,6/17/16 8:19,0.75
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B50,6/17/16,10:19,6/17/16 10:19,2.5
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B51,6/17/16,12:19,6/17/16 12:19,4
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B52,6/17/16,14:19,6/17/16 14:19,4.25
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B53,6/17/16,16:19,6/17/16 16:19,4
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B54,6/17/16,18:19,6/17/16 18:19,2.75
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B55,6/17/16,20:19,6/17/16 20:19,1
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B56,6/17/16,22:19,6/17/16 22:19,0.625
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B57,6/18/16,0:19,6/18/16 0:19,0.5
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B58,6/18/16,2:19,6/18/16 2:19,0.5
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B59,6/18/16,4:19,6/18/16 4:19,0.5
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B60,6/18/16,6:19,6/18/16 6:19,0.625
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B61,6/18/16,8:19,6/18/16 8:19,0.875
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B62,6/18/16,10:19,6/18/16 10:19,2.375
SkyPond,SB3,40.277631,-105.67011,FB3B200002607B63,6/18/16,12:19,6/18/16 12:19,2.375
