lakeID,siteID,lat_DD,lon_DD,hex,date,time,dateTime,temp_C
SkyPond,SB1,40.278683,-105.667764,043B20000262F221,06/15/16,0:10,06/15/16 00:10,2.375
SkyPond,SB1,40.278683,-105.667764,043B20000262F222,06/15/16,2:10,06/15/16 02:10,2.375
SkyPond,SB1,40.278683,-105.667764,043B20000262F223,06/15/16,4:10,06/15/16 04:10,2.25
SkyPond,SB1,40.278683,-105.667764,043B20000262F224,06/15/16,6:10,06/15/16 06:10,2.25
SkyPond,SB1,40.278683,-105.667764,043B20000262F225,06/15/16,8:10,06/15/16 08:10,2.25
SkyPond,SB1,40.278683,-105.667764,043B20000262F226,06/15/16,10:10,06/15/16 10:10,3
SkyPond,SB1,40.278683,-105.667764,043B20000262F227,06/15/16,12:10,06/15/16 12:10,3.5
SkyPond,SB1,40.278683,-105.667764,043B20000262F228,06/15/16,14:10,06/15/16 14:10,4.125
SkyPond,SB1,40.278683,-105.667764,043B20000262F229,06/15/16,16:10,06/15/16 16:10,4
SkyPond,SB1,40.278683,-105.667764,043B20000262F230,06/15/16,18:10,06/15/16 18:10,4.125
SkyPond,SB1,40.278683,-105.667764,043B20000262F231,06/15/16,20:10,06/15/16 20:10,4
SkyPond,SB1,40.278683,-105.667764,043B20000262F232,06/15/16,22:10,06/15/16 22:10,3.5
SkyPond,SB1,40.278683,-105.667764,043B20000262F233,06/16/16,0:10,06/16/16 00:10,3.375
SkyPond,SB1,40.278683,-105.667764,043B20000262F234,06/16/16,2:10,06/16/16 02:10,3.25
SkyPond,SB1,40.278683,-105.667764,043B20000262F235,06/16/16,4:10,06/16/16 04:10,3.125
SkyPond,SB1,40.278683,-105.667764,043B20000262F236,06/16/16,6:10,06/16/16 06:10,3.125
SkyPond,SB1,40.278683,-105.667764,043B20000262F237,06/16/16,8:10,06/16/16 08:10,3
SkyPond,SB1,40.278683,-105.667764,043B20000262F238,06/16/16,10:10,06/16/16 10:10,3.75
SkyPond,SB1,40.278683,-105.667764,043B20000262F239,06/16/16,12:10,06/16/16 12:10,4.125
SkyPond,SB1,40.278683,-105.667764,043B20000262F240,06/16/16,14:10,06/16/16 14:10,4.5
SkyPond,SB1,40.278683,-105.667764,043B20000262F241,06/16/16,16:10,06/16/16 16:10,4.625
SkyPond,SB1,40.278683,-105.667764,043B20000262F242,06/16/16,18:10,06/16/16 18:10,4.125
SkyPond,SB1,40.278683,-105.667764,043B20000262F243,06/16/16,20:10,06/16/16 20:10,4.125
SkyPond,SB1,40.278683,-105.667764,043B20000262F244,06/16/16,22:10,06/16/16 22:10,4.125
SkyPond,SB1,40.278683,-105.667764,043B20000262F245,06/17/16,0:10,06/17/16 00:10,4.125
SkyPond,SB1,40.278683,-105.667764,043B20000262F246,06/17/16,2:10,06/17/16 02:10,4
SkyPond,SB1,40.278683,-105.667764,043B20000262F247,06/17/16,4:10,06/17/16 04:10,3.875
SkyPond,SB1,40.278683,-105.667764,043B20000262F248,06/17/16,6:10,06/17/16 06:10,3.875
SkyPond,SB1,40.278683,-105.667764,043B20000262F249,06/17/16,8:10,06/17/16 08:10,3.875
SkyPond,SB1,40.278683,-105.667764,043B20000262F250,06/17/16,10:10,06/17/16 10:10,4.875
SkyPond,SB1,40.278683,-105.667764,043B20000262F251,06/17/16,12:10,06/17/16 12:10,5.875
SkyPond,SB1,40.278683,-105.667764,043B20000262F252,06/17/16,14:10,06/17/16 14:10,6.5
SkyPond,SB1,40.278683,-105.667764,043B20000262F253,06/17/16,16:10,06/17/16 16:10,6.5
SkyPond,SB1,40.278683,-105.667764,043B20000262F254,06/17/16,18:10,06/17/16 18:10,5.875
SkyPond,SB1,40.278683,-105.667764,043B20000262F255,06/17/16,20:10,06/17/16 20:10,5.75
SkyPond,SB1,40.278683,-105.667764,043B20000262F256,06/17/16,22:10,06/17/16 22:10,5.25
SkyPond,SB1,40.278683,-105.667764,043B20000262F257,06/18/16,0:10,06/18/16 00:10,5.75
SkyPond,SB1,40.278683,-105.667764,043B20000262F258,06/18/16,2:10,06/18/16 02:10,5.5
SkyPond,SB1,40.278683,-105.667764,043B20000262F259,06/18/16,4:10,06/18/16 04:10,5
SkyPond,SB1,40.278683,-105.667764,043B20000262F260,06/18/16,6:10,06/18/16 06:10,4.25
SkyPond,SB1,40.278683,-105.667764,043B20000262F261,06/18/16,8:10,06/18/16 08:10,4.75
SkyPond,SB1,40.278683,-105.667764,043B20000262F262,06/18/16,10:10,06/18/16 10:10,5.5
SkyPond,SB1,40.278683,-105.667764,043B20000262F263,06/18/16,12:10,06/18/16 12:10,6.75
SkyPond,SB1,40.278683,-105.667764,043B20000262F264,06/18/16,14:10,06/18/16 14:10,5.5
SkyPond,SB1,40.278683,-105.667764,043B20000262F265,06/18/16,16:10,06/18/16 16:10,5.125
SkyPond,SB1,40.278683,-105.667764,043B20000262F266,06/18/16,18:10,06/18/16 18:10,5.5
SkyPond,SB1,40.278683,-105.667764,043B20000262F267,06/18/16,20:10,06/18/16 20:10,5.625
SkyPond,SB1,40.278683,-105.667764,043B20000262F268,06/18/16,22:10,06/18/16 22:10,6.25
SkyPond,SB1,40.278683,-105.667764,043B20000262F269,06/19/16,0:10,06/19/16 00:10,6.125
SkyPond,SB1,40.278683,-105.667764,043B20000262F270,06/19/16,2:10,06/19/16 02:10,5.875
SkyPond,SB1,40.278683,-105.667764,043B20000262F271,06/19/16,4:10,06/19/16 04:10,4.625
SkyPond,SB1,40.278683,-105.667764,043B20000262F272,06/19/16,6:10,06/19/16 06:10,4.375
SkyPond,SB1,40.278683,-105.667764,043B20000262F273,06/19/16,8:10,06/19/16 08:10,4.75
SkyPond,SB1,40.278683,-105.667764,043B20000262F274,06/19/16,10:10,06/19/16 10:10,5.375
SkyPond,SB1,40.278683,-105.667764,043B20000262F275,06/19/16,12:10,06/19/16 12:10,5.875
SkyPond,SB1,40.278683,-105.667764,043B20000262F276,06/19/16,14:10,06/19/16 14:10,6.25
SkyPond,SB1,40.278683,-105.667764,043B20000262F277,06/19/16,16:10,06/19/16 16:10,6.5
SkyPond,SB1,40.278683,-105.667764,043B20000262F278,06/19/16,18:10,06/19/16 18:10,5.875
SkyPond,SB1,40.278683,-105.667764,043B20000262F279,06/19/16,20:10,06/19/16 20:10,5.75
SkyPond,SB1,40.278683,-105.667764,043B20000262F280,06/19/16,22:10,06/19/16 22:10,6.125
SkyPond,SB1,40.278683,-105.667764,043B20000262F281,06/20/16,0:10,06/20/16 00:10,6.125
SkyPond,SB1,40.278683,-105.667764,043B20000262F282,06/20/16,2:10,06/20/16 02:10,5.875
SkyPond,SB1,40.278683,-105.667764,043B20000262F283,06/20/16,4:10,06/20/16 04:10,5.875
SkyPond,SB1,40.278683,-105.667764,043B20000262F284,06/20/16,6:10,06/20/16 06:10,5.75
SkyPond,SB1,40.278683,-105.667764,043B20000262F285,06/20/16,8:10,06/20/16 08:10,5.75
