lakeID,siteID,lat_DD,lon_DD,hex,date,time,dateTime,temp_C
SkyPond,SB2,40.278161,-105.667848,8B3B2000025DAF21,6/15/16,0:13,06/15/16 00:13,2.25
SkyPond,SB2,40.278161,-105.667848,8B3B2000025DAF21,6/15/16,2:13,06/15/16 02:13,2.25
SkyPond,SB2,40.278161,-105.667848,8B3B2000025DAF21,6/15/16,4:13,06/15/16 04:13,2.125
SkyPond,SB2,40.278161,-105.667848,8B3B2000025DAF21,6/15/16,6:13,06/15/16 06:13,2
SkyPond,SB2,40.278161,-105.667848,8B3B2000025DAF21,6/15/16,8:13,06/15/16 08:13,2
SkyPond,SB2,40.278161,-105.667848,8B3B2000025DAF21,6/15/16,10:13,06/15/16 10:13,3.875
SkyPond,SB2,40.278161,-105.667848,8B3B2000025DAF21,6/15/16,12:13,06/15/16 12:13,4.625
SkyPond,SB2,40.278161,-105.667848,8B3B2000025DAF21,6/15/16,14:13,06/15/16 14:13,5.75
SkyPond,SB2,40.278161,-105.667848,8B3B2000025DAF21,6/15/16,16:13,06/15/16 16:13,7.375
SkyPond,SB2,40.278161,-105.667848,8B3B2000025DAF21,6/15/16,18:13,06/15/16 18:13,5.625
SkyPond,SB2,40.278161,-105.667848,8B3B2000025DAF21,6/15/16,20:13,06/15/16 20:13,4
SkyPond,SB2,40.278161,-105.667848,8B3B2000025DAF21,6/15/16,22:13,06/15/16 22:13,4
SkyPond,SB2,40.278161,-105.667848,8B3B2000025DAF21,6/16/16,0:13,06/16/16 00:13,3.5
SkyPond,SB2,40.278161,-105.667848,8B3B2000025DAF21,6/16/16,2:13,06/16/16 02:13,3.125
SkyPond,SB2,40.278161,-105.667848,8B3B2000025DAF21,6/16/16,4:13,06/16/16 04:13,3
SkyPond,SB2,40.278161,-105.667848,8B3B2000025DAF21,6/16/16,6:13,06/16/16 06:13,2.875
SkyPond,SB2,40.278161,-105.667848,8B3B2000025DAF21,6/16/16,8:13,06/16/16 08:13,2.625
SkyPond,SB2,40.278161,-105.667848,8B3B2000025DAF21,6/16/16,10:13,06/16/16 10:13,4.375
