lakeID,siteID,lat_DD,lon_DD,hex,date,time,dateTime,temp_C
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/03/16,1:54,06/03/16 01:54,3.375
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/03/16,3:54,06/03/16 03:54,4
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/03/16,5:54,06/03/16 05:54,3.625
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/03/16,7:54,06/03/16 07:54,3
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/03/16,9:54,06/03/16 09:54,3.875
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/03/16,11:54,06/03/16 11:54,4.75
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/03/16,13:54,06/03/16 13:54,5.625
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/03/16,15:54,06/03/16 15:54,5.5
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/03/16,17:54,06/03/16 17:54,4.875
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/03/16,19:54,06/03/16 19:54,3.75
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/03/16,21:54,06/03/16 21:54,3.5
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/03/16,23:54,06/03/16 23:54,3.375
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/04/16,1:54,06/04/16 01:54,3.125
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/04/16,3:54,06/04/16 03:54,3.375
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/04/16,5:54,06/04/16 05:54,3.625
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/04/16,7:54,06/04/16 07:54,3.5
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/04/16,9:54,06/04/16 09:54,4.375
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/04/16,11:54,06/04/16 11:54,4.875
TheLoch,LB4,40.291354,-105.657842,2A3B20000264F421,06/04/16,13:54,06/04/16 13:54,4.875
