lakeID	dateTime	localTZ	daylightSavings	doObs
Sky	2016-07-14 14:30:00	Mountain	yes	8.91
Sky	2016-07-14 15:00:00	Mountain	yes	8.91
Sky	2016-07-14 15:30:00	Mountain	yes	8.89
Sky	2016-07-14 16:00:00	Mountain	yes	8.89
Sky	2016-07-14 16:30:00	Mountain	yes	8.92
Sky	2016-07-14 17:00:00	Mountain	yes	8.91
Sky	2016-07-14 17:30:00	Mountain	yes	8.84
Sky	2016-07-14 18:00:00	Mountain	yes	8.94
Sky	2016-07-14 18:30:00	Mountain	yes	8.94
Sky	2016-07-14 19:00:00	Mountain	yes	8.93
Sky	2016-07-14 19:30:00	Mountain	yes	8.94
Sky	2016-07-14 20:00:00	Mountain	yes	8.95
Sky	2016-07-14 20:30:00	Mountain	yes	8.94
Sky	2016-07-14 21:00:00	Mountain	yes	8.93
Sky	2016-07-14 21:30:00	Mountain	yes	8.92
Sky	2016-07-14 22:00:00	Mountain	yes	8.89
Sky	2016-07-14 22:30:00	Mountain	yes	8.88
Sky	2016-07-14 23:00:00	Mountain	yes	8.89
Sky	2016-07-14 23:30:00	Mountain	yes	8.91
Sky	2016-07-15 00:00:00	Mountain	yes	8.92
Sky	2016-07-15 00:30:00	Mountain	yes	8.93
Sky	2016-07-15 01:00:00	Mountain	yes	8.93
Sky	2016-07-15 01:30:00	Mountain	yes	8.94
Sky	2016-07-15 02:00:00	Mountain	yes	8.93
Sky	2016-07-15 02:30:00	Mountain	yes	8.94
Sky	2016-07-15 03:00:00	Mountain	yes	8.93
Sky	2016-07-15 03:30:00	Mountain	yes	8.93
Sky	2016-07-15 04:00:00	Mountain	yes	8.91
Sky	2016-07-15 04:30:00	Mountain	yes	8.89
Sky	2016-07-15 05:00:00	Mountain	yes	8.88
Sky	2016-07-15 05:30:00	Mountain	yes	8.88
Sky	2016-07-15 06:00:00	Mountain	yes	8.86
Sky	2016-07-15 06:30:00	Mountain	yes	8.85
Sky	2016-07-15 07:00:00	Mountain	yes	8.84
Sky	2016-07-15 07:30:00	Mountain	yes	8.82
Sky	2016-07-15 08:00:00	Mountain	yes	8.83
Sky	2016-07-15 08:30:00	Mountain	yes	8.8
Sky	2016-07-15 09:00:00	Mountain	yes	8.79
Sky	2016-07-15 09:30:00	Mountain	yes	8.81
Sky	2016-07-15 10:00:00	Mountain	yes	NA
Sky	2016-07-15 10:30:00	Mountain	yes	NA
Sky	2016-07-15 11:00:00	Mountain	yes	NA
Sky	2016-07-15 11:30:00	Mountain	yes	NA
Sky	2016-07-15 12:00:00	Mountain	yes	NA
Sky	2016-07-15 12:30:00	Mountain	yes	NA
Sky	2016-07-15 13:00:00	Mountain	yes	8.76
Sky	2016-07-15 13:30:00	Mountain	yes	8.82
Sky	2016-07-15 14:00:00	Mountain	yes	8.8
Sky	2016-07-15 14:30:00	Mountain	yes	8.83
Sky	2016-07-15 15:00:00	Mountain	yes	8.84
Sky	2016-07-15 15:30:00	Mountain	yes	8.82
Sky	2016-07-15 16:00:00	Mountain	yes	8.86
Sky	2016-07-15 16:30:00	Mountain	yes	8.84
Sky	2016-07-15 17:00:00	Mountain	yes	8.88
Sky	2016-07-15 17:30:00	Mountain	yes	8.89
Sky	2016-07-15 18:00:00	Mountain	yes	8.91
Sky	2016-07-15 18:30:00	Mountain	yes	8.92
Sky	2016-07-15 19:00:00	Mountain	yes	8.92
Sky	2016-07-15 19:30:00	Mountain	yes	8.94
Sky	2016-07-15 20:00:00	Mountain	yes	8.95
Sky	2016-07-15 20:30:00	Mountain	yes	8.94
Sky	2016-07-15 21:00:00	Mountain	yes	8.91
Sky	2016-07-15 21:30:00	Mountain	yes	8.89
Sky	2016-07-15 22:00:00	Mountain	yes	8.87
Sky	2016-07-15 22:30:00	Mountain	yes	8.91
Sky	2016-07-15 23:00:00	Mountain	yes	8.93
Sky	2016-07-15 23:30:00	Mountain	yes	8.91
Sky	2016-07-16 00:00:00	Mountain	yes	8.89
Sky	2016-07-16 00:30:00	Mountain	yes	8.88
Sky	2016-07-16 01:00:00	Mountain	yes	8.87
Sky	2016-07-16 01:30:00	Mountain	yes	8.86
Sky	2016-07-16 02:00:00	Mountain	yes	8.87
Sky	2016-07-16 02:30:00	Mountain	yes	8.87
Sky	2016-07-16 03:00:00	Mountain	yes	8.88
Sky	2016-07-16 03:30:00	Mountain	yes	8.87
Sky	2016-07-16 04:00:00	Mountain	yes	8.88
Sky	2016-07-16 04:30:00	Mountain	yes	8.86
Sky	2016-07-16 05:00:00	Mountain	yes	8.85
Sky	2016-07-16 05:30:00	Mountain	yes	8.85
Sky	2016-07-16 06:00:00	Mountain	yes	8.83
Sky	2016-07-16 06:30:00	Mountain	yes	8.83
Sky	2016-07-16 07:00:00	Mountain	yes	8.82
Sky	2016-07-16 07:30:00	Mountain	yes	8.82
Sky	2016-07-16 08:00:00	Mountain	yes	8.84
Sky	2016-07-16 08:30:00	Mountain	yes	8.86
Sky	2016-07-16 09:00:00	Mountain	yes	8.83
Sky	2016-07-16 09:30:00	Mountain	yes	8.83
Sky	2016-07-16 10:00:00	Mountain	yes	NA
Sky	2016-07-16 10:30:00	Mountain	yes	8.86
Sky	2016-07-16 11:00:00	Mountain	yes	NA
Sky	2016-07-16 11:30:00	Mountain	yes	NA
Sky	2016-07-16 12:00:00	Mountain	yes	NA
Sky	2016-07-16 12:30:00	Mountain	yes	NA
Sky	2016-07-16 13:00:00	Mountain	yes	8.85
Sky	2016-07-16 13:30:00	Mountain	yes	NA
Sky	2016-07-16 14:00:00	Mountain	yes	8.86
Sky	2016-07-16 14:30:00	Mountain	yes	8.88
Sky	2016-07-16 15:00:00	Mountain	yes	8.84
Sky	2016-07-16 15:30:00	Mountain	yes	8.84
Sky	2016-07-16 16:00:00	Mountain	yes	8.8
Sky	2016-07-16 16:30:00	Mountain	yes	8.86
Sky	2016-07-16 17:00:00	Mountain	yes	8.87
Sky	2016-07-16 17:30:00	Mountain	yes	8.88
Sky	2016-07-16 18:00:00	Mountain	yes	8.89
Sky	2016-07-16 18:30:00	Mountain	yes	8.88
Sky	2016-07-16 19:00:00	Mountain	yes	8.89
Sky	2016-07-16 19:30:00	Mountain	yes	8.89
Sky	2016-07-16 20:00:00	Mountain	yes	8.86
Sky	2016-07-16 20:30:00	Mountain	yes	8.86
Sky	2016-07-16 21:00:00	Mountain	yes	8.86
Sky	2016-07-16 21:30:00	Mountain	yes	8.85
Sky	2016-07-16 22:00:00	Mountain	yes	8.84
Sky	2016-07-16 22:30:00	Mountain	yes	8.84
Sky	2016-07-16 23:00:00	Mountain	yes	8.85
Sky	2016-07-16 23:30:00	Mountain	yes	8.84
Sky	2016-07-17 00:00:00	Mountain	yes	8.83
Sky	2016-07-17 00:30:00	Mountain	yes	8.82
Sky	2016-07-17 01:00:00	Mountain	yes	8.79
Sky	2016-07-17 01:30:00	Mountain	yes	8.79
Sky	2016-07-17 02:00:00	Mountain	yes	8.81
Sky	2016-07-17 02:30:00	Mountain	yes	8.8
Sky	2016-07-17 03:00:00	Mountain	yes	8.81
Sky	2016-07-17 03:30:00	Mountain	yes	8.8
Sky	2016-07-17 04:00:00	Mountain	yes	8.81
Sky	2016-07-17 04:30:00	Mountain	yes	8.81
Sky	2016-07-17 05:00:00	Mountain	yes	8.81
Sky	2016-07-17 05:30:00	Mountain	yes	8.79
Sky	2016-07-17 06:00:00	Mountain	yes	8.76
Sky	2016-07-17 06:30:00	Mountain	yes	8.76
Sky	2016-07-17 07:00:00	Mountain	yes	8.75
Sky	2016-07-17 07:30:00	Mountain	yes	8.76
Sky	2016-07-17 08:00:00	Mountain	yes	8.77
Sky	2016-07-17 08:30:00	Mountain	yes	8.79
Sky	2016-07-17 09:00:00	Mountain	yes	8.8
Sky	2016-07-17 09:30:00	Mountain	yes	8.8
Sky	2016-07-17 10:00:00	Mountain	yes	8.75
Sky	2016-07-17 10:30:00	Mountain	yes	NA
Sky	2016-07-17 11:00:00	Mountain	yes	8.79
Sky	2016-07-17 11:30:00	Mountain	yes	NA
Sky	2016-07-17 12:00:00	Mountain	yes	8.81
Sky	2016-07-17 12:30:00	Mountain	yes	8.82
Sky	2016-07-17 13:00:00	Mountain	yes	8.84
Sky	2016-07-17 13:30:00	Mountain	yes	8.84
Sky	2016-07-17 14:00:00	Mountain	yes	8.82
Sky	2016-07-17 14:30:00	Mountain	yes	NA
Sky	2016-07-17 15:00:00	Mountain	yes	8.83
Sky	2016-07-17 15:30:00	Mountain	yes	8.82
Sky	2016-07-17 16:00:00	Mountain	yes	8.81
Sky	2016-07-17 16:30:00	Mountain	yes	8.81
Sky	2016-07-17 17:00:00	Mountain	yes	8.82
Sky	2016-07-17 17:30:00	Mountain	yes	8.81
Sky	2016-07-17 18:00:00	Mountain	yes	8.83
Sky	2016-07-17 18:30:00	Mountain	yes	8.84
Sky	2016-07-17 19:00:00	Mountain	yes	8.83
Sky	2016-07-17 19:30:00	Mountain	yes	8.81
Sky	2016-07-17 20:00:00	Mountain	yes	8.81
Sky	2016-07-17 20:30:00	Mountain	yes	8.79
Sky	2016-07-17 21:00:00	Mountain	yes	8.8
Sky	2016-07-17 21:30:00	Mountain	yes	8.77
Sky	2016-07-17 22:00:00	Mountain	yes	8.79
Sky	2016-07-17 22:30:00	Mountain	yes	8.79
Sky	2016-07-17 23:00:00	Mountain	yes	8.77
Sky	2016-07-17 23:30:00	Mountain	yes	8.76
Sky	2016-07-18 00:00:00	Mountain	yes	8.76
Sky	2016-07-18 00:30:00	Mountain	yes	8.75
Sky	2016-07-18 01:00:00	Mountain	yes	8.75
Sky	2016-07-18 01:30:00	Mountain	yes	8.72
Sky	2016-07-18 02:00:00	Mountain	yes	8.75
Sky	2016-07-18 02:30:00	Mountain	yes	8.76
Sky	2016-07-18 03:00:00	Mountain	yes	8.76
Sky	2016-07-18 03:30:00	Mountain	yes	8.79
Sky	2016-07-18 04:00:00	Mountain	yes	8.81
Sky	2016-07-18 04:30:00	Mountain	yes	8.81
Sky	2016-07-18 05:00:00	Mountain	yes	8.77
Sky	2016-07-18 05:30:00	Mountain	yes	8.77
Sky	2016-07-18 06:00:00	Mountain	yes	8.75
Sky	2016-07-18 06:30:00	Mountain	yes	8.75
Sky	2016-07-18 07:00:00	Mountain	yes	8.77
Sky	2016-07-18 07:30:00	Mountain	yes	8.79
Sky	2016-07-18 08:00:00	Mountain	yes	8.8
Sky	2016-07-18 08:30:00	Mountain	yes	8.79
Sky	2016-07-18 09:00:00	Mountain	yes	8.8
Sky	2016-07-18 09:30:00	Mountain	yes	8.76
Sky	2016-07-18 10:00:00	Mountain	yes	8.73
Sky	2016-07-18 10:30:00	Mountain	yes	8.81
Sky	2016-07-18 11:00:00	Mountain	yes	8.76
Sky	2016-07-18 11:30:00	Mountain	yes	8.74
Sky	2016-07-18 12:00:00	Mountain	yes	8.77
Sky	2016-07-18 12:30:00	Mountain	yes	8.75
Sky	2016-07-18 13:00:00	Mountain	yes	NA
Sky	2016-07-18 13:30:00	Mountain	yes	8.76
Sky	2016-07-18 14:00:00	Mountain	yes	8.81
Sky	2016-07-18 14:30:00	Mountain	yes	8.74
Sky	2016-07-18 15:00:00	Mountain	yes	8.8
Sky	2016-07-18 15:30:00	Mountain	yes	8.79
Sky	2016-07-18 16:00:00	Mountain	yes	8.7
Sky	2016-07-18 16:30:00	Mountain	yes	8.74
Sky	2016-07-18 17:00:00	Mountain	yes	8.8
Sky	2016-07-18 17:30:00	Mountain	yes	8.81
Sky	2016-07-18 18:00:00	Mountain	yes	8.79
Sky	2016-07-18 18:30:00	Mountain	yes	8.79
Sky	2016-07-18 19:00:00	Mountain	yes	8.82
Sky	2016-07-18 19:30:00	Mountain	yes	8.83
Sky	2016-07-18 20:00:00	Mountain	yes	8.82
Sky	2016-07-18 20:30:00	Mountain	yes	8.81
Sky	2016-07-18 21:00:00	Mountain	yes	8.77
Sky	2016-07-18 21:30:00	Mountain	yes	8.75
Sky	2016-07-18 22:00:00	Mountain	yes	8.76
Sky	2016-07-18 22:30:00	Mountain	yes	8.81
Sky	2016-07-18 23:00:00	Mountain	yes	8.85
Sky	2016-07-18 23:30:00	Mountain	yes	8.91
Sky	2016-07-19 00:00:00	Mountain	yes	8.88
Sky	2016-07-19 00:30:00	Mountain	yes	8.85
Sky	2016-07-19 01:00:00	Mountain	yes	8.83
Sky	2016-07-19 01:30:00	Mountain	yes	8.79
Sky	2016-07-19 02:00:00	Mountain	yes	8.74
Sky	2016-07-19 02:30:00	Mountain	yes	8.73
Sky	2016-07-19 03:00:00	Mountain	yes	8.8
Sky	2016-07-19 03:30:00	Mountain	yes	8.81
Sky	2016-07-19 04:00:00	Mountain	yes	8.86
Sky	2016-07-19 04:30:00	Mountain	yes	8.88
Sky	2016-07-19 05:00:00	Mountain	yes	8.87
Sky	2016-07-19 05:30:00	Mountain	yes	8.84
Sky	2016-07-19 06:00:00	Mountain	yes	8.74
Sky	2016-07-19 06:30:00	Mountain	yes	8.69
Sky	2016-07-19 07:00:00	Mountain	yes	8.68
Sky	2016-07-19 07:30:00	Mountain	yes	8.69
Sky	2016-07-19 08:00:00	Mountain	yes	8.7
Sky	2016-07-19 08:30:00	Mountain	yes	8.76
Sky	2016-07-19 09:00:00	Mountain	yes	8.84
Sky	2016-07-19 09:30:00	Mountain	yes	8.88
Sky	2016-07-19 10:00:00	Mountain	yes	8.91
Sky	2016-07-19 10:30:00	Mountain	yes	8.94
Sky	2016-07-19 11:00:00	Mountain	yes	8.96
Sky	2016-07-19 11:30:00	Mountain	yes	8.95
Sky	2016-07-19 12:00:00	Mountain	yes	8.92
Sky	2016-07-19 12:30:00	Mountain	yes	8.89
Sky	2016-07-19 13:00:00	Mountain	yes	8.94
Sky	2016-07-19 13:30:00	Mountain	yes	8.93
Sky	2016-07-19 14:00:00	Mountain	yes	NA
Sky	2016-07-19 14:30:00	Mountain	yes	8.87
Sky	2016-07-19 15:00:00	Mountain	yes	8.88
Sky	2016-07-19 15:30:00	Mountain	yes	8.87
Sky	2016-07-19 16:00:00	Mountain	yes	8.87
Sky	2016-07-19 16:30:00	Mountain	yes	8.88
Sky	2016-07-19 17:00:00	Mountain	yes	8.89
Sky	2016-07-19 17:30:00	Mountain	yes	8.89
Sky	2016-07-19 18:00:00	Mountain	yes	8.89
Sky	2016-07-19 18:30:00	Mountain	yes	8.89
Sky	2016-07-19 19:00:00	Mountain	yes	8.88
Sky	2016-07-19 19:30:00	Mountain	yes	8.91
Sky	2016-07-19 20:00:00	Mountain	yes	8.91
Sky	2016-07-19 20:30:00	Mountain	yes	8.92
Sky	2016-07-19 21:00:00	Mountain	yes	8.92
Sky	2016-07-19 21:30:00	Mountain	yes	8.92
Sky	2016-07-19 22:00:00	Mountain	yes	8.92
Sky	2016-07-19 22:30:00	Mountain	yes	8.91
Sky	2016-07-19 23:00:00	Mountain	yes	8.91
Sky	2016-07-19 23:30:00	Mountain	yes	8.87
Sky	2016-07-20 00:00:00	Mountain	yes	8.86
Sky	2016-07-20 00:30:00	Mountain	yes	8.88
Sky	2016-07-20 01:00:00	Mountain	yes	8.83
Sky	2016-07-20 01:30:00	Mountain	yes	8.84
Sky	2016-07-20 02:00:00	Mountain	yes	8.85
Sky	2016-07-20 02:30:00	Mountain	yes	8.84
Sky	2016-07-20 03:00:00	Mountain	yes	8.85
Sky	2016-07-20 03:30:00	Mountain	yes	8.83
Sky	2016-07-20 04:00:00	Mountain	yes	8.84
Sky	2016-07-20 04:30:00	Mountain	yes	8.84
Sky	2016-07-20 05:00:00	Mountain	yes	8.86
Sky	2016-07-20 05:30:00	Mountain	yes	8.87
Sky	2016-07-20 06:00:00	Mountain	yes	8.88
Sky	2016-07-20 06:30:00	Mountain	yes	8.86
Sky	2016-07-20 07:00:00	Mountain	yes	8.83
Sky	2016-07-20 07:30:00	Mountain	yes	8.85
Sky	2016-07-20 08:00:00	Mountain	yes	8.86
Sky	2016-07-20 08:30:00	Mountain	yes	8.86
Sky	2016-07-20 09:00:00	Mountain	yes	8.83
Sky	2016-07-20 09:30:00	Mountain	yes	8.79
Sky	2016-07-20 10:00:00	Mountain	yes	NA
Sky	2016-07-20 10:30:00	Mountain	yes	NA
Sky	2016-07-20 11:00:00	Mountain	yes	NA
Sky	2016-07-20 11:30:00	Mountain	yes	NA
Sky	2016-07-20 12:00:00	Mountain	yes	NA
Sky	2016-07-20 12:30:00	Mountain	yes	NA
Sky	2016-07-20 13:00:00	Mountain	yes	8.75
Sky	2016-07-20 13:30:00	Mountain	yes	8.75
Sky	2016-07-20 14:00:00	Mountain	yes	8.81
Sky	2016-07-20 14:30:00	Mountain	yes	8.82
Sky	2016-07-20 15:00:00	Mountain	yes	8.74
Sky	2016-07-20 15:30:00	Mountain	yes	8.69
Sky	2016-07-20 16:00:00	Mountain	yes	8.66
Sky	2016-07-20 16:30:00	Mountain	yes	8.66
Sky	2016-07-20 17:00:00	Mountain	yes	8.65
Sky	2016-07-20 17:30:00	Mountain	yes	8.63
Sky	2016-07-20 18:00:00	Mountain	yes	8.65
Sky	2016-07-20 18:30:00	Mountain	yes	8.65
Sky	2016-07-20 19:00:00	Mountain	yes	8.66
Sky	2016-07-20 19:30:00	Mountain	yes	8.7
Sky	2016-07-20 20:00:00	Mountain	yes	8.65
Sky	2016-07-20 20:30:00	Mountain	yes	8.68
Sky	2016-07-20 21:00:00	Mountain	yes	8.84
Sky	2016-07-20 21:30:00	Mountain	yes	8.84
Sky	2016-07-20 22:00:00	Mountain	yes	8.76
Sky	2016-07-20 22:30:00	Mountain	yes	8.71
Sky	2016-07-20 23:00:00	Mountain	yes	8.71
Sky	2016-07-20 23:30:00	Mountain	yes	8.81
Sky	2016-07-21 00:00:00	Mountain	yes	8.93
Sky	2016-07-21 00:30:00	Mountain	yes	8.96
Sky	2016-07-21 01:00:00	Mountain	yes	8.93
Sky	2016-07-21 01:30:00	Mountain	yes	8.93
Sky	2016-07-21 02:00:00	Mountain	yes	8.92
Sky	2016-07-21 02:30:00	Mountain	yes	8.91
Sky	2016-07-21 03:00:00	Mountain	yes	8.86
Sky	2016-07-21 03:30:00	Mountain	yes	8.81
Sky	2016-07-21 04:00:00	Mountain	yes	8.81
Sky	2016-07-21 04:30:00	Mountain	yes	8.83
Sky	2016-07-21 05:00:00	Mountain	yes	8.81
Sky	2016-07-21 05:30:00	Mountain	yes	8.79
Sky	2016-07-21 06:00:00	Mountain	yes	8.76
Sky	2016-07-21 06:30:00	Mountain	yes	8.8
Sky	2016-07-21 07:00:00	Mountain	yes	8.83
Sky	2016-07-21 07:30:00	Mountain	yes	8.83
Sky	2016-07-21 08:00:00	Mountain	yes	8.84
Sky	2016-07-21 08:30:00	Mountain	yes	NA
Sky	2016-07-21 09:00:00	Mountain	yes	NA
Sky	2016-07-21 09:30:00	Mountain	yes	NA
Sky	2016-07-21 10:00:00	Mountain	yes	8.53
Sky	2016-07-21 10:30:00	Mountain	yes	NA
Sky	2016-07-21 11:00:00	Mountain	yes	8.65
Sky	2016-07-21 11:30:00	Mountain	yes	8.69
Sky	2016-07-21 12:00:00	Mountain	yes	8.53
Sky	2016-07-21 12:30:00	Mountain	yes	8.51
Sky	2016-07-21 13:00:00	Mountain	yes	8.61
Sky	2016-07-21 13:30:00	Mountain	yes	8.55
Sky	2016-07-21 14:00:00	Mountain	yes	8.5
Sky	2016-07-21 14:30:00	Mountain	yes	8.55
Sky	2016-07-21 15:00:00	Mountain	yes	8.55
Sky	2016-07-21 15:30:00	Mountain	yes	8.58
Sky	2016-07-21 16:00:00	Mountain	yes	8.59
Sky	2016-07-21 16:30:00	Mountain	yes	8.85
Sky	2016-07-21 17:00:00	Mountain	yes	9.05
Sky	2016-07-21 17:30:00	Mountain	yes	8.98
Sky	2016-07-21 18:00:00	Mountain	yes	8.75
Sky	2016-07-21 18:30:00	Mountain	yes	8.64
Sky	2016-07-21 19:00:00	Mountain	yes	8.84
Sky	2016-07-21 19:30:00	Mountain	yes	8.74
Sky	2016-07-21 20:00:00	Mountain	yes	8.71
Sky	2016-07-21 20:30:00	Mountain	yes	8.71
Sky	2016-07-21 21:00:00	Mountain	yes	8.65
Sky	2016-07-21 21:30:00	Mountain	yes	8.7
Sky	2016-07-21 22:00:00	Mountain	yes	8.79
Sky	2016-07-21 22:30:00	Mountain	yes	8.8
Sky	2016-07-21 23:00:00	Mountain	yes	8.66
Sky	2016-07-21 23:30:00	Mountain	yes	8.63
Sky	2016-07-22 00:00:00	Mountain	yes	8.65
Sky	2016-07-22 00:30:00	Mountain	yes	8.72
Sky	2016-07-22 01:00:00	Mountain	yes	8.65
Sky	2016-07-22 01:30:00	Mountain	yes	8.64
Sky	2016-07-22 02:00:00	Mountain	yes	8.68
Sky	2016-07-22 02:30:00	Mountain	yes	8.7
Sky	2016-07-22 03:00:00	Mountain	yes	8.68
Sky	2016-07-22 03:30:00	Mountain	yes	8.68
Sky	2016-07-22 04:00:00	Mountain	yes	8.72
Sky	2016-07-22 04:30:00	Mountain	yes	8.77
Sky	2016-07-22 05:00:00	Mountain	yes	8.96
Sky	2016-07-22 05:30:00	Mountain	yes	9
Sky	2016-07-22 06:00:00	Mountain	yes	8.99
Sky	2016-07-22 06:30:00	Mountain	yes	9.02
Sky	2016-07-22 07:00:00	Mountain	yes	8.98
Sky	2016-07-22 07:30:00	Mountain	yes	8.96
Sky	2016-07-22 08:00:00	Mountain	yes	8.92
Sky	2016-07-22 08:30:00	Mountain	yes	8.92
Sky	2016-07-22 09:00:00	Mountain	yes	8.81
Sky	2016-07-22 09:30:00	Mountain	yes	8.87
Sky	2016-07-22 10:00:00	Mountain	yes	NA
Sky	2016-07-22 10:30:00	Mountain	yes	8.85
Sky	2016-07-22 11:00:00	Mountain	yes	NA
Sky	2016-07-22 11:30:00	Mountain	yes	NA
Sky	2016-07-22 12:00:00	Mountain	yes	NA
Sky	2016-07-22 12:30:00	Mountain	yes	NA
Sky	2016-07-22 13:00:00	Mountain	yes	NA
Sky	2016-07-22 13:30:00	Mountain	yes	NA
Sky	2016-07-22 14:00:00	Mountain	yes	NA
Sky	2016-07-22 14:30:00	Mountain	yes	NA
Sky	2016-07-22 15:00:00	Mountain	yes	NA
Sky	2016-07-22 15:30:00	Mountain	yes	8.62
Sky	2016-07-22 16:00:00	Mountain	yes	8.62
Sky	2016-07-22 16:30:00	Mountain	yes	8.63
Sky	2016-07-22 17:00:00	Mountain	yes	8.72
Sky	2016-07-22 17:30:00	Mountain	yes	8.77
Sky	2016-07-22 18:00:00	Mountain	yes	8.83
Sky	2016-07-22 18:30:00	Mountain	yes	8.69
Sky	2016-07-22 19:00:00	Mountain	yes	8.77
Sky	2016-07-22 19:30:00	Mountain	yes	8.77
Sky	2016-07-22 20:00:00	Mountain	yes	8.86
Sky	2016-07-22 20:30:00	Mountain	yes	8.82
Sky	2016-07-22 21:00:00	Mountain	yes	8.71
Sky	2016-07-22 21:30:00	Mountain	yes	8.73
Sky	2016-07-22 22:00:00	Mountain	yes	8.89
Sky	2016-07-22 22:30:00	Mountain	yes	8.98
Sky	2016-07-22 23:00:00	Mountain	yes	8.85
Sky	2016-07-22 23:30:00	Mountain	yes	8.82
Sky	2016-07-23 00:00:00	Mountain	yes	8.87
Sky	2016-07-23 00:30:00	Mountain	yes	8.92
Sky	2016-07-23 01:00:00	Mountain	yes	8.87
Sky	2016-07-23 01:30:00	Mountain	yes	8.79
Sky	2016-07-23 02:00:00	Mountain	yes	8.83
Sky	2016-07-23 02:30:00	Mountain	yes	8.85
Sky	2016-07-23 03:00:00	Mountain	yes	8.76
Sky	2016-07-23 03:30:00	Mountain	yes	8.72
Sky	2016-07-23 04:00:00	Mountain	yes	8.74
Sky	2016-07-23 04:30:00	Mountain	yes	8.79
Sky	2016-07-23 05:00:00	Mountain	yes	8.81
Sky	2016-07-23 05:30:00	Mountain	yes	8.81
Sky	2016-07-23 06:00:00	Mountain	yes	8.81
Sky	2016-07-23 06:30:00	Mountain	yes	8.81
Sky	2016-07-23 07:00:00	Mountain	yes	8.81
Sky	2016-07-23 07:30:00	Mountain	yes	8.8
Sky	2016-07-23 08:00:00	Mountain	yes	8.79
Sky	2016-07-23 08:30:00	Mountain	yes	8.74
Sky	2016-07-23 09:00:00	Mountain	yes	8.73
Sky	2016-07-23 09:30:00	Mountain	yes	8.77
Sky	2016-07-23 10:00:00	Mountain	yes	NA
Sky	2016-07-23 10:30:00	Mountain	yes	NA
Sky	2016-07-23 11:00:00	Mountain	yes	NA
Sky	2016-07-23 11:30:00	Mountain	yes	NA
Sky	2016-07-23 12:00:00	Mountain	yes	NA
Sky	2016-07-23 12:30:00	Mountain	yes	NA
Sky	2016-07-23 13:00:00	Mountain	yes	NA
Sky	2016-07-23 13:30:00	Mountain	yes	8.7
Sky	2016-07-23 14:00:00	Mountain	yes	8.73
Sky	2016-07-23 14:30:00	Mountain	yes	8.73
Sky	2016-07-23 15:00:00	Mountain	yes	8.71
Sky	2016-07-23 15:30:00	Mountain	yes	8.74
Sky	2016-07-23 16:00:00	Mountain	yes	8.76
Sky	2016-07-23 16:30:00	Mountain	yes	8.82
Sky	2016-07-23 17:00:00	Mountain	yes	8.86
Sky	2016-07-23 17:30:00	Mountain	yes	8.87
Sky	2016-07-23 18:00:00	Mountain	yes	8.85
Sky	2016-07-23 18:30:00	Mountain	yes	8.74
Sky	2016-07-23 19:00:00	Mountain	yes	8.84
Sky	2016-07-23 19:30:00	Mountain	yes	8.86
Sky	2016-07-23 20:00:00	Mountain	yes	8.8
Sky	2016-07-23 20:30:00	Mountain	yes	8.81
Sky	2016-07-23 21:00:00	Mountain	yes	8.81
Sky	2016-07-23 21:30:00	Mountain	yes	8.85
Sky	2016-07-23 22:00:00	Mountain	yes	8.83
Sky	2016-07-23 22:30:00	Mountain	yes	8.81
Sky	2016-07-23 23:00:00	Mountain	yes	8.79
Sky	2016-07-23 23:30:00	Mountain	yes	8.77
Sky	2016-07-24 00:00:00	Mountain	yes	8.75
Sky	2016-07-24 00:30:00	Mountain	yes	8.79
Sky	2016-07-24 01:00:00	Mountain	yes	8.77
Sky	2016-07-24 01:30:00	Mountain	yes	8.73
Sky	2016-07-24 02:00:00	Mountain	yes	8.74
Sky	2016-07-24 02:30:00	Mountain	yes	8.72
Sky	2016-07-24 03:00:00	Mountain	yes	8.73
Sky	2016-07-24 03:30:00	Mountain	yes	8.75
Sky	2016-07-24 04:00:00	Mountain	yes	8.8
Sky	2016-07-24 04:30:00	Mountain	yes	8.8
Sky	2016-07-24 05:00:00	Mountain	yes	8.81
Sky	2016-07-24 05:30:00	Mountain	yes	8.76
Sky	2016-07-24 06:00:00	Mountain	yes	8.7
Sky	2016-07-24 06:30:00	Mountain	yes	8.64
Sky	2016-07-24 07:00:00	Mountain	yes	8.69
Sky	2016-07-24 07:30:00	Mountain	yes	8.7
Sky	2016-07-24 08:00:00	Mountain	yes	8.79
Sky	2016-07-24 08:30:00	Mountain	yes	8.79
Sky	2016-07-24 09:00:00	Mountain	yes	8.82
Sky	2016-07-24 09:30:00	Mountain	yes	8.84
Sky	2016-07-24 10:00:00	Mountain	yes	8.84
Sky	2016-07-24 10:30:00	Mountain	yes	NA
Sky	2016-07-24 11:00:00	Mountain	yes	8.74
Sky	2016-07-24 11:30:00	Mountain	yes	NA
Sky	2016-07-24 12:00:00	Mountain	yes	NA
Sky	2016-07-24 12:30:00	Mountain	yes	8.81
Sky	2016-07-24 13:00:00	Mountain	yes	8.81
Sky	2016-07-24 13:30:00	Mountain	yes	8.8
Sky	2016-07-24 14:00:00	Mountain	yes	8.81
Sky	2016-07-24 14:30:00	Mountain	yes	8.8
Sky	2016-07-24 15:00:00	Mountain	yes	8.85
Sky	2016-07-24 15:30:00	Mountain	yes	8.86
