"dateTime","DO"
2019-06-19 19:30:00,8.537
2019-06-19 19:40:00,8.61
2019-06-19 19:50:00,8.627
2019-06-19 20:00:00,8.61
2019-06-19 20:10:00,8.614
2019-06-19 20:20:00,8.602
2019-06-19 20:30:00,8.587
2019-06-19 20:40:00,8.581
2019-06-19 20:50:00,8.573
2019-06-19 21:00:00,8.58
2019-06-19 21:10:00,8.531
2019-06-19 21:20:00,8.518
2019-06-19 21:30:00,8.527
2019-06-19 21:40:00,8.523
2019-06-19 21:50:00,8.503
2019-06-19 22:00:00,8.536
2019-06-19 22:10:00,8.512
2019-06-19 22:20:00,8.53
2019-06-19 22:30:00,8.543
2019-06-19 22:40:00,8.554
2019-06-19 22:50:00,8.536
2019-06-19 23:00:00,8.53
2019-06-19 23:10:00,8.528
2019-06-19 23:20:00,8.56
2019-06-19 23:30:00,8.553
2019-06-19 23:40:00,8.526
2019-06-19 23:50:00,8.523
2019-06-20 00:00:00,8.53
2019-06-20 00:10:00,8.534
2019-06-20 00:20:00,8.533
2019-06-20 00:30:00,8.529
2019-06-20 00:40:00,8.508
2019-06-20 00:50:00,8.484
2019-06-20 01:00:00,8.494
2019-06-20 01:10:00,8.501
2019-06-20 01:20:00,8.513
2019-06-20 01:30:00,8.509
2019-06-20 01:40:00,8.483
2019-06-20 01:50:00,8.515
2019-06-20 02:00:00,8.483
2019-06-20 02:10:00,8.497
2019-06-20 02:20:00,8.527
2019-06-20 02:30:00,8.499
2019-06-20 02:40:00,8.456
2019-06-20 02:50:00,8.467
2019-06-20 03:00:00,8.466
2019-06-20 03:10:00,8.442
2019-06-20 03:20:00,8.461
2019-06-20 03:30:00,8.454
2019-06-20 03:40:00,8.447
2019-06-20 03:50:00,8.437
2019-06-20 04:00:00,8.42
2019-06-20 04:10:00,8.412
2019-06-20 04:20:00,8.408
2019-06-20 04:30:00,8.406
2019-06-20 04:40:00,8.381
2019-06-20 04:50:00,8.392
2019-06-20 05:00:00,8.361
2019-06-20 05:10:00,8.348
2019-06-20 05:20:00,8.376
2019-06-20 05:30:00,8.377
2019-06-20 05:40:00,8.384
2019-06-20 05:50:00,8.433
2019-06-20 06:00:00,8.375
2019-06-20 06:10:00,8.387
2019-06-20 06:20:00,8.364
2019-06-20 06:30:00,8.358
2019-06-20 06:40:00,8.305
2019-06-20 06:50:00,8.041
2019-06-20 07:00:00,7.859
2019-06-20 07:10:00,8.028
2019-06-20 07:20:00,7.702
2019-06-20 07:30:00,7.381
2019-06-20 07:40:00,7.892
2019-06-20 07:50:00,8.297
2019-06-20 08:00:00,8.316
2019-06-20 08:10:00,8.299
2019-06-20 08:20:00,8.293
2019-06-20 08:30:00,8.291
2019-06-20 08:40:00,8.328
2019-06-20 08:50:00,8.34
2019-06-20 09:00:00,8.31
2019-06-20 09:10:00,8.278
2019-06-20 09:20:00,8.285
2019-06-20 09:30:00,8.273
2019-06-20 09:40:00,8.271
2019-06-20 09:50:00,8.284
2019-06-20 10:00:00,8.281
2019-06-20 10:10:00,8.298
2019-06-20 10:20:00,8.312
2019-06-20 10:30:00,8.288
2019-06-20 10:40:00,8.311
2019-06-20 10:50:00,8.311
2019-06-20 11:00:00,8.307
2019-06-20 11:10:00,8.306
2019-06-20 11:20:00,8.288
2019-06-20 11:30:00,8.269
2019-06-20 11:40:00,8.26
2019-06-20 11:50:00,8.249
2019-06-20 12:00:00,8.234
2019-06-20 12:10:00,8.242
2019-06-20 12:20:00,8.247
2019-06-20 12:30:00,8.248
2019-06-20 12:40:00,8.255
2019-06-20 12:50:00,8.246
2019-06-20 13:00:00,8.262
2019-06-20 13:10:00,8.254
2019-06-20 13:20:00,8.264
2019-06-20 13:30:00,8.308
2019-06-20 13:40:00,8.319
2019-06-20 13:50:00,8.371
2019-06-20 14:00:00,8.37
2019-06-20 14:10:00,8.394
2019-06-20 14:20:00,8.389
2019-06-20 14:30:00,8.409
2019-06-20 14:40:00,8.432
2019-06-20 14:50:00,8.444
2019-06-20 15:00:00,8.479
2019-06-20 15:10:00,8.446
2019-06-20 15:20:00,8.439
2019-06-20 15:30:00,8.416
2019-06-20 15:40:00,8.439
2019-06-20 15:50:00,8.432
2019-06-20 16:00:00,8.454
2019-06-20 16:10:00,8.444
2019-06-20 16:20:00,8.456
2019-06-20 16:30:00,8.46
2019-06-20 16:40:00,8.456
2019-06-20 16:50:00,8.481
2019-06-20 17:00:00,8.456
2019-06-20 17:10:00,8.459
2019-06-20 17:20:00,8.481
2019-06-20 17:30:00,8.458
2019-06-20 17:40:00,8.476
2019-06-20 17:50:00,8.447
2019-06-20 18:00:00,8.472
2019-06-20 18:10:00,8.432
2019-06-20 18:20:00,8.432
2019-06-20 18:30:00,8.44
2019-06-20 18:40:00,8.46
2019-06-20 18:50:00,8.454
2019-06-20 19:00:00,8.452
2019-06-20 19:10:00,8.437
2019-06-20 19:20:00,8.448
2019-06-20 19:30:00,8.455
2019-06-20 19:40:00,8.438
2019-06-20 19:50:00,8.462
2019-06-20 20:00:00,8.438
2019-06-20 20:10:00,8.455
2019-06-20 20:20:00,8.467
2019-06-20 20:30:00,8.448
2019-06-20 20:40:00,8.447
2019-06-20 20:50:00,8.45
2019-06-20 21:00:00,8.446
2019-06-20 21:10:00,8.434
2019-06-20 21:20:00,8.418
2019-06-20 21:30:00,8.439
2019-06-20 21:40:00,8.441
2019-06-20 21:50:00,8.452
2019-06-20 22:00:00,8.448
2019-06-20 22:10:00,8.432
2019-06-20 22:20:00,8.428
2019-06-20 22:30:00,8.423
2019-06-20 22:40:00,8.423
2019-06-20 22:50:00,8.432
2019-06-20 23:00:00,8.387
2019-06-20 23:10:00,8.401
2019-06-20 23:20:00,8.408
2019-06-20 23:30:00,8.378
2019-06-20 23:40:00,8.386
2019-06-20 23:50:00,8.369
2019-06-21 00:00:00,8.371
2019-06-21 00:10:00,8.375
2019-06-21 00:20:00,8.371
2019-06-21 00:30:00,8.365
2019-06-21 00:40:00,8.363
2019-06-21 00:50:00,8.352
2019-06-21 01:00:00,8.364
2019-06-21 01:10:00,8.334
2019-06-21 01:20:00,8.339
2019-06-21 01:30:00,8.346
2019-06-21 01:40:00,8.321
2019-06-21 01:50:00,8.339
2019-06-21 02:00:00,8.296
2019-06-21 02:10:00,8.278
2019-06-21 02:20:00,8.269
2019-06-21 02:30:00,8.268
2019-06-21 02:40:00,8.274
2019-06-21 02:50:00,8.291
2019-06-21 03:00:00,8.3
2019-06-21 03:10:00,8.269
2019-06-21 03:20:00,8.19
2019-06-21 03:30:00,8.168
2019-06-21 03:40:00,8.24
2019-06-21 03:50:00,8.214
2019-06-21 04:00:00,8.212
2019-06-21 04:10:00,8.22
2019-06-21 04:20:00,8.273
2019-06-21 04:30:00,8.285
2019-06-21 04:40:00,8.283
2019-06-21 04:50:00,8.24
2019-06-21 05:00:00,8.242
2019-06-21 05:10:00,8.219
2019-06-21 05:20:00,8.242
2019-06-21 05:30:00,8.234
2019-06-21 05:40:00,8.243
2019-06-21 05:50:00,8.241
2019-06-21 06:00:00,8.242
2019-06-21 06:10:00,8.237
2019-06-21 06:20:00,8.259
2019-06-21 06:30:00,8.249
2019-06-21 06:40:00,8.242
2019-06-21 06:50:00,8.238
2019-06-21 07:00:00,8.225
2019-06-21 07:10:00,8.216
2019-06-21 07:20:00,8.193
2019-06-21 07:30:00,8.196
2019-06-21 07:40:00,8.21
2019-06-21 07:50:00,8.209
2019-06-21 08:00:00,8.218
2019-06-21 08:10:00,8.21
2019-06-21 08:20:00,8.224
2019-06-21 08:30:00,8.213
2019-06-21 08:40:00,8.222
2019-06-21 08:50:00,8.229
2019-06-21 09:00:00,8.232
2019-06-21 09:10:00,8.243
2019-06-21 09:20:00,8.249
2019-06-21 09:30:00,8.237
2019-06-21 09:40:00,8.235
2019-06-21 09:50:00,8.223
2019-06-21 10:00:00,8.225
2019-06-21 10:10:00,8.226
2019-06-21 10:20:00,8.251
2019-06-21 10:30:00,8.245
2019-06-21 10:40:00,8.267
2019-06-21 10:50:00,8.233
2019-06-21 11:00:00,8.243
2019-06-21 11:10:00,8.227
2019-06-21 11:20:00,8.213
2019-06-21 11:30:00,8.206
2019-06-21 11:40:00,8.196
2019-06-21 11:50:00,8.188
2019-06-21 12:00:00,8.205
2019-06-21 12:10:00,8.219
2019-06-21 12:20:00,8.217
2019-06-21 12:30:00,8.219
2019-06-21 12:40:00,8.252
2019-06-21 12:50:00,8.251
2019-06-21 13:00:00,8.244
2019-06-21 13:10:00,8.24
2019-06-21 13:20:00,8.228
2019-06-21 13:30:00,8.246
2019-06-21 13:40:00,8.242
2019-06-21 13:50:00,8.244
2019-06-21 14:00:00,8.239
2019-06-21 14:10:00,8.237
2019-06-21 14:20:00,8.246
2019-06-21 14:30:00,8.25
2019-06-21 14:40:00,8.256
2019-06-21 14:50:00,8.26
2019-06-21 15:00:00,8.272
2019-06-21 15:10:00,8.277
2019-06-21 15:20:00,8.287
2019-06-21 15:30:00,8.278
2019-06-21 15:40:00,8.285
2019-06-21 15:50:00,8.293
2019-06-21 16:00:00,8.268
2019-06-21 16:10:00,8.279
2019-06-21 16:20:00,8.28
2019-06-21 16:30:00,8.312
2019-06-21 16:40:00,8.317
2019-06-21 16:50:00,8.354
2019-06-21 17:00:00,8.349
2019-06-21 17:10:00,8.383
2019-06-21 17:20:00,8.365
2019-06-21 17:30:00,8.364
2019-06-21 17:40:00,8.328
2019-06-21 17:50:00,8.319
2019-06-21 18:00:00,8.337
2019-06-21 18:10:00,8.372
2019-06-21 18:20:00,8.399
2019-06-21 18:30:00,8.406
2019-06-21 18:40:00,8.436
2019-06-21 18:50:00,8.461
2019-06-21 19:00:00,8.443
2019-06-21 19:10:00,8.404
2019-06-21 19:20:00,8.396
2019-06-21 19:30:00,8.396
