"dateTime","sensorTemp"
2020-06-02 10:30:00,5.13
2020-06-02 11:00:00,4.901
2020-06-02 11:30:00,5.01
2020-06-02 12:00:00,5.18
2020-06-02 12:30:00,5.329
2020-06-02 13:00:00,5.408
2020-06-02 13:30:00,5.447
2020-06-02 14:00:00,5.457
2020-06-02 14:30:00,5.655
2020-06-02 15:00:00,5.842
2020-06-02 15:30:00,5.93
2020-06-02 16:00:00,5.95
2020-06-02 16:30:00,5.999
2020-06-02 17:00:00,5.999
2020-06-02 17:30:00,6.116
2020-06-02 18:00:00,6.165
2020-06-02 18:30:00,6.087
2020-06-02 19:00:00,5.95
2020-06-02 19:30:00,5.91
2020-06-02 20:00:00,5.92
2020-06-02 20:30:00,5.901
2020-06-02 21:00:00,5.93
2020-06-02 21:30:00,5.95
2020-06-02 22:00:00,5.94
2020-06-02 22:30:00,5.969
2020-06-02 23:00:00,5.852
2020-06-02 23:30:00,5.832
2020-06-03 00:00:00,5.802
2020-06-03 00:30:00,5.714
2020-06-03 01:00:00,5.527
2020-06-03 01:30:00,5.329
2020-06-03 02:00:00,5.05
2020-06-03 02:30:00,4.971
2020-06-03 03:00:00,4.861
2020-06-03 03:30:00,4.771
2020-06-03 04:00:00,4.881
2020-06-03 04:30:00,4.891
2020-06-03 05:00:00,4.931
2020-06-03 05:30:00,4.781
2020-06-03 06:00:00,4.69
2020-06-03 06:30:00,4.65
2020-06-03 07:00:00,4.58
2020-06-03 07:30:00,4.74
2020-06-03 08:00:00,4.74
2020-06-03 08:30:00,4.59
2020-06-03 09:00:00,4.53
2020-06-03 09:30:00,4.57
2020-06-03 10:00:00,4.55
2020-06-03 10:30:00,4.59
2020-06-03 11:00:00,4.59
2020-06-03 11:30:00,4.67
2020-06-03 12:00:00,4.861
2020-06-03 12:30:00,4.971
2020-06-03 13:00:00,5.16
2020-06-03 13:30:00,5.249
2020-06-03 14:00:00,5.09
2020-06-03 14:30:00,5.259
2020-06-03 15:00:00,5.299
2020-06-03 15:30:00,5.694
