"dateTime","sensorTemp"
2017-07-14 19:30:00,8.038
2017-07-14 20:00:00,8.113
2017-07-14 20:30:00,7.952
2017-07-14 21:00:00,8.047
2017-07-14 21:30:00,8.028
2017-07-14 22:00:00,8.009
2017-07-14 22:30:00,8.019
2017-07-14 23:00:00,8
2017-07-14 23:30:00,8.019
2017-07-15 00:00:00,7.981
2017-07-15 00:30:00,7.943
2017-07-15 01:00:00,7.896
2017-07-15 01:30:00,7.867
2017-07-15 02:00:00,7.924
2017-07-15 02:30:00,8.028
2017-07-15 03:00:00,8.066
2017-07-15 03:30:00,8.132
2017-07-15 04:00:00,7.924
2017-07-15 04:30:00,7.896
2017-07-15 05:00:00,7.924
2017-07-15 05:30:00,7.943
2017-07-15 06:00:00,8.085
2017-07-15 06:30:00,8.141
2017-07-15 07:00:00,7.962
2017-07-15 07:30:00,7.943
2017-07-15 08:00:00,7.915
2017-07-15 08:30:00,7.934
2017-07-15 09:00:00,7.981
2017-07-15 09:30:00,7.981
2017-07-15 10:00:00,8.038
2017-07-15 10:30:00,8.038
2017-07-15 11:00:00,7.971
2017-07-15 11:30:00,7.981
2017-07-15 12:00:00,7.952
2017-07-15 12:30:00,7.896
2017-07-15 13:00:00,7.896
2017-07-15 13:30:00,7.763
2017-07-15 14:00:00,7.782
2017-07-15 14:30:00,7.829
2017-07-15 15:00:00,7.81
2017-07-15 15:30:00,7.934
2017-07-15 16:00:00,8.094
2017-07-15 16:30:00,8.226
2017-07-15 17:00:00,8.292
2017-07-15 17:30:00,8.339
2017-07-15 18:00:00,8.311
2017-07-15 18:30:00,8.414
2017-07-15 19:00:00,8.405
2017-07-15 19:30:00,8.424
2017-07-15 20:00:00,8.367
2017-07-15 20:30:00,8.471
2017-07-15 21:00:00,8.302
2017-07-15 21:30:00,8.424
2017-07-15 22:00:00,8.367
2017-07-15 22:30:00,8.358
2017-07-15 23:00:00,8.433
2017-07-15 23:30:00,8.499
2017-07-16 00:00:00,8.433
2017-07-16 00:30:00,8.367
2017-07-16 01:00:00,8.302
2017-07-16 01:30:00,8.32
2017-07-16 02:00:00,8.283
2017-07-16 02:30:00,8.302
2017-07-16 03:00:00,8.273
2017-07-16 03:30:00,8.32
2017-07-16 04:00:00,8.292
2017-07-16 04:30:00,8.358
2017-07-16 05:00:00,8.518
2017-07-16 05:30:00,8.433
2017-07-16 06:00:00,8.349
2017-07-16 06:30:00,8.414
2017-07-16 07:00:00,8.311
2017-07-16 07:30:00,8.339
2017-07-16 08:00:00,8.217
2017-07-16 08:30:00,8.132
2017-07-16 09:00:00,8.151
2017-07-16 09:30:00,8.132
2017-07-16 10:00:00,8.047
2017-07-16 10:30:00,8.047
2017-07-16 11:00:00,7.99
2017-07-16 11:30:00,7.915
