"dateTime","sensorTemp"
2019-06-20 01:30:00,5.226
2019-06-20 01:40:00,4.887
2019-06-20 01:50:00,4.776
2019-06-20 02:00:00,4.756
2019-06-20 02:10:00,4.857
2019-06-20 02:20:00,4.977
2019-06-20 02:30:00,5.056
2019-06-20 02:40:00,5.116
2019-06-20 02:50:00,5.146
2019-06-20 03:00:00,5.216
2019-06-20 03:10:00,5.285
2019-06-20 03:20:00,5.355
2019-06-20 03:30:00,5.404
2019-06-20 03:40:00,5.503
2019-06-20 03:50:00,5.513
2019-06-20 04:00:00,5.454
2019-06-20 04:10:00,5.385
2019-06-20 04:20:00,5.365
2019-06-20 04:30:00,5.414
2019-06-20 04:40:00,5.355
2019-06-20 04:50:00,5.355
2019-06-20 05:00:00,5.365
2019-06-20 05:10:00,5.404
2019-06-20 05:20:00,5.285
2019-06-20 05:30:00,5.265
2019-06-20 05:40:00,5.315
2019-06-20 05:50:00,5.385
2019-06-20 06:00:00,5.434
2019-06-20 06:10:00,5.493
2019-06-20 06:20:00,5.513
2019-06-20 06:30:00,5.513
2019-06-20 06:40:00,5.454
2019-06-20 06:50:00,5.414
2019-06-20 07:00:00,5.305
2019-06-20 07:10:00,5.325
2019-06-20 07:20:00,5.335
2019-06-20 07:30:00,5.355
2019-06-20 07:40:00,5.394
2019-06-20 07:50:00,5.246
2019-06-20 08:00:00,5.216
2019-06-20 08:10:00,5.076
2019-06-20 08:20:00,4.987
2019-06-20 08:30:00,4.957
2019-06-20 08:40:00,4.977
2019-06-20 08:50:00,5.046
2019-06-20 09:00:00,4.987
2019-06-20 09:10:00,4.897
2019-06-20 09:20:00,4.736
2019-06-20 09:30:00,4.706
2019-06-20 09:40:00,4.636
2019-06-20 09:50:00,4.616
2019-06-20 10:00:00,4.626
2019-06-20 10:10:00,4.666
2019-06-20 10:20:00,4.746
2019-06-20 10:30:00,4.817
2019-06-20 10:40:00,4.867
2019-06-20 10:50:00,4.877
2019-06-20 11:00:00,4.907
2019-06-20 11:10:00,4.807
2019-06-20 11:20:00,4.676
2019-06-20 11:30:00,4.545
2019-06-20 11:40:00,4.424
2019-06-20 11:50:00,4.455
2019-06-20 12:00:00,4.495
2019-06-20 12:10:00,4.505
2019-06-20 12:20:00,4.495
2019-06-20 12:30:00,4.485
2019-06-20 12:40:00,4.394
2019-06-20 12:50:00,4.404
2019-06-20 13:00:00,4.414
2019-06-20 13:10:00,4.475
2019-06-20 13:20:00,4.465
2019-06-20 13:30:00,4.455
2019-06-20 13:40:00,4.545
2019-06-20 13:50:00,4.576
2019-06-20 14:00:00,4.555
2019-06-20 14:10:00,4.586
2019-06-20 14:20:00,4.586
2019-06-20 14:30:00,4.596
2019-06-20 14:40:00,4.545
2019-06-20 14:50:00,4.525
2019-06-20 15:00:00,4.495
2019-06-20 15:10:00,4.475
2019-06-20 15:20:00,4.424
2019-06-20 15:30:00,4.303
2019-06-20 15:40:00,4.161
2019-06-20 15:50:00,4.08
2019-06-20 16:00:00,4.009
2019-06-20 16:10:00,3.897
2019-06-20 16:20:00,3.866
2019-06-20 16:30:00,3.825
2019-06-20 16:40:00,3.754
2019-06-20 16:50:00,3.743
2019-06-20 17:00:00,3.754
2019-06-20 17:10:00,3.743
2019-06-20 17:20:00,3.866
2019-06-20 17:30:00,3.999
2019-06-20 17:40:00,3.999
2019-06-20 17:50:00,3.988
2019-06-20 18:00:00,3.978
2019-06-20 18:10:00,4.08
2019-06-20 18:20:00,4.1
2019-06-20 18:30:00,4.06
2019-06-20 18:40:00,4.049
2019-06-20 18:50:00,4.009
2019-06-20 19:00:00,3.917
2019-06-20 19:10:00,3.897
2019-06-20 19:20:00,3.856
2019-06-20 19:30:00,3.784
2019-06-20 19:40:00,3.682
2019-06-20 19:50:00,3.477
2019-06-20 20:00:00,3.394
2019-06-20 20:10:00,3.466
2019-06-20 20:20:00,3.538
2019-06-20 20:30:00,3.62
2019-06-20 20:40:00,3.692
2019-06-20 20:50:00,3.672
2019-06-20 21:00:00,3.651
2019-06-20 21:10:00,3.795
2019-06-20 21:20:00,3.876
2019-06-20 21:30:00,3.907
2019-06-20 21:40:00,3.907
2019-06-20 21:50:00,4.009
2019-06-20 22:00:00,3.968
2019-06-20 22:10:00,4.09
2019-06-20 22:20:00,4.171
2019-06-20 22:30:00,4.293
2019-06-20 22:40:00,4.344
2019-06-20 22:50:00,4.394
2019-06-20 23:00:00,4.525
2019-06-20 23:10:00,4.656
2019-06-20 23:20:00,4.766
2019-06-20 23:30:00,4.897
2019-06-20 23:40:00,4.987
2019-06-20 23:50:00,5.116
2019-06-21 00:00:00,5.046
2019-06-21 00:10:00,5.146
2019-06-21 00:20:00,5.206
2019-06-21 00:30:00,5.265
2019-06-21 00:40:00,5.325
2019-06-21 00:50:00,5.345
2019-06-21 01:00:00,5.414
2019-06-21 01:10:00,5.404
2019-06-21 01:20:00,5.513
2019-06-21 01:30:00,5.572
2019-06-21 01:40:00,5.671
2019-06-21 01:50:00,5.711
2019-06-21 02:00:00,5.799
2019-06-21 02:10:00,5.76
2019-06-21 02:20:00,5.946
2019-06-21 02:30:00,6.005
2019-06-21 02:40:00,6.142
2019-06-21 02:50:00,6.201
2019-06-21 03:00:00,6.279
2019-06-21 03:10:00,6.357
2019-06-21 03:20:00,6.357
2019-06-21 03:30:00,6.376
2019-06-21 03:40:00,6.337
2019-06-21 03:50:00,6.386
2019-06-21 04:00:00,6.386
2019-06-21 04:10:00,6.454
2019-06-21 04:20:00,6.483
2019-06-21 04:30:00,6.434
2019-06-21 04:40:00,6.464
