"dateTime","sensorTemp"
2018-06-27 00:00:00,10.302
2018-06-27 00:30:00,10.348
2018-06-27 01:00:00,10.284
2018-06-27 01:30:00,10.275
2018-06-27 02:00:00,10.238
2018-06-27 02:30:00,10.266
2018-06-27 03:00:00,10.257
2018-06-27 03:30:00,10.193
2018-06-27 04:00:00,9.909
2018-06-27 04:30:00,9.615
2018-06-27 05:00:00,9.439
2018-06-27 05:30:00,9.171
2018-06-27 06:00:00,8.948
2018-06-27 06:30:00,8.752
2018-06-27 07:00:00,8.686
2018-06-27 07:30:00,8.602
2018-06-27 08:00:00,8.593
2018-06-27 08:30:00,8.349
2018-06-27 09:00:00,8.302
2018-06-27 09:30:00,8.236
2018-06-27 10:00:00,8.226
2018-06-27 10:30:00,8.179
2018-06-27 11:00:00,8.141
2018-06-27 11:30:00,8.056
2018-06-27 12:00:00,8.047
2018-06-27 12:30:00,7.934
2018-06-27 13:00:00,7.905
2018-06-27 13:30:00,7.877
2018-06-27 14:00:00,7.952
2018-06-27 14:30:00,7.99
2018-06-27 15:00:00,8.141
2018-06-27 15:30:00,8.198
2018-06-27 16:00:00,8.141
2018-06-27 16:30:00,8.283
2018-06-27 17:00:00,8.292
2018-06-27 17:30:00,8.386
2018-06-27 18:00:00,8.414
2018-06-27 18:30:00,8.527
2018-06-27 19:00:00,8.536
2018-06-27 19:30:00,8.565
2018-06-27 20:00:00,8.64
2018-06-27 20:30:00,8.602
2018-06-27 21:00:00,8.705
2018-06-27 21:30:00,8.593
2018-06-27 22:00:00,8.518
2018-06-27 22:30:00,8.64
2018-06-27 23:00:00,8.574
2018-06-27 23:30:00,8.602
2018-06-28 00:00:00,8.621
2018-06-28 00:30:00,8.546
2018-06-28 01:00:00,8.555
2018-06-28 01:30:00,8.565
2018-06-28 02:00:00,8.555
2018-06-28 02:30:00,8.611
2018-06-28 03:00:00,8.621
2018-06-28 03:30:00,8.583
2018-06-28 04:00:00,8.565
2018-06-28 04:30:00,8.546
2018-06-28 05:00:00,8.565
2018-06-28 05:30:00,8.583
2018-06-28 06:00:00,8.565
2018-06-28 06:30:00,8.593
2018-06-28 07:00:00,8.574
2018-06-28 07:30:00,8.583
2018-06-28 08:00:00,8.583
2018-06-28 08:30:00,8.593
2018-06-28 09:00:00,8.574
2018-06-28 09:30:00,8.583
2018-06-28 10:00:00,8.574
2018-06-28 10:30:00,8.602
2018-06-28 11:00:00,8.602
2018-06-28 11:30:00,8.621
2018-06-28 12:00:00,8.583
2018-06-28 12:30:00,8.611
2018-06-28 13:00:00,8.649
2018-06-28 13:30:00,8.574
2018-06-28 14:00:00,8.649
2018-06-28 14:30:00,8.724
2018-06-28 15:00:00,8.845
2018-06-28 15:30:00,8.845
2018-06-28 16:00:00,9.003
2018-06-28 16:30:00,9.003
2018-06-28 17:00:00,9.059
2018-06-28 17:30:00,9.05
2018-06-28 18:00:00,9.143
2018-06-28 18:30:00,9.161
2018-06-28 19:00:00,9.199
2018-06-28 19:30:00,9.254
2018-06-28 20:00:00,9.291
2018-06-28 20:30:00,9.236
2018-06-28 21:00:00,9.263
2018-06-28 21:30:00,9.375
2018-06-28 22:00:00,9.291
2018-06-28 22:30:00,9.263
2018-06-28 23:00:00,9.291
2018-06-28 23:30:00,9.319
2018-06-29 00:00:00,9.31
2018-06-29 00:30:00,9.319
2018-06-29 01:00:00,9.291
2018-06-29 01:30:00,9.282
2018-06-29 02:00:00,9.282
2018-06-29 02:30:00,9.3
2018-06-29 03:00:00,9.3
2018-06-29 03:30:00,9.273
2018-06-29 04:00:00,9.282
2018-06-29 04:30:00,9.291
2018-06-29 05:00:00,9.31
2018-06-29 05:30:00,9.3
2018-06-29 06:00:00,9.3
2018-06-29 06:30:00,9.319
2018-06-29 07:00:00,9.254
2018-06-29 07:30:00,9.282
2018-06-29 08:00:00,9.254
2018-06-29 08:30:00,9.208
2018-06-29 09:00:00,9.161
2018-06-29 09:30:00,9.041
2018-06-29 10:00:00,9.003
2018-06-29 10:30:00,8.929
2018-06-29 11:00:00,8.826
2018-06-29 11:30:00,8.77
2018-06-29 12:00:00,8.864
2018-06-29 12:30:00,10.074
2018-06-29 13:00:00,9.936
2018-06-29 13:30:00,10.43
2018-06-29 14:00:00,10.174
2018-06-29 14:30:00,10.129
2018-06-29 15:00:00,10.366
2018-06-29 15:30:00,10.557
2018-06-29 16:00:00,10.594
2018-06-29 16:30:00,10.775
2018-06-29 17:00:00,10.965
2018-06-29 17:30:00,11.182
2018-06-29 18:00:00,11.326
2018-06-29 18:30:00,11.532
2018-06-29 19:00:00,11.783
