"dateTime","windSpeed"
2019-06-21 10:10:00,NA
2019-06-21 10:20:00,NA
2019-06-21 10:30:00,NA
2019-06-21 10:40:00,NA
2019-06-21 10:50:00,NA
2019-06-21 11:00:00,1.7345152
2019-06-21 11:10:00,NA
2019-06-21 11:20:00,NA
2019-06-21 11:30:00,NA
2019-06-21 11:40:00,NA
2019-06-21 11:50:00,NA
2019-06-21 12:00:00,1.6451072
2019-06-21 12:10:00,NA
2019-06-21 12:20:00,NA
2019-06-21 12:30:00,NA
2019-06-21 12:40:00,NA
2019-06-21 12:50:00,NA
2019-06-21 13:00:00,1.2874752
2019-06-21 13:10:00,NA
2019-06-21 13:20:00,NA
2019-06-21 13:30:00,NA
2019-06-21 13:40:00,NA
2019-06-21 13:50:00,NA
2019-06-21 14:00:00,1.0684256
2019-06-21 14:10:00,NA
2019-06-21 14:20:00,NA
2019-06-21 14:30:00,NA
2019-06-21 14:40:00,NA
2019-06-21 14:50:00,NA
2019-06-21 15:00:00,0.961136
2019-06-21 15:10:00,NA
2019-06-21 15:20:00,NA
2019-06-21 15:30:00,NA
2019-06-21 15:40:00,NA
2019-06-21 15:50:00,NA
2019-06-21 16:00:00,1.0237216
2019-06-21 16:10:00,NA
2019-06-21 16:20:00,NA
2019-06-21 16:30:00,NA
2019-06-21 16:40:00,NA
2019-06-21 16:50:00,NA
2019-06-21 17:00:00,1.519936
2019-06-21 17:10:00,NA
2019-06-21 17:20:00,NA
2019-06-21 17:30:00,NA
2019-06-21 17:40:00,NA
2019-06-21 17:50:00,NA
2019-06-21 18:00:00,1.274064
2019-06-21 18:10:00,NA
2019-06-21 18:20:00,NA
2019-06-21 18:30:00,NA
2019-06-21 18:40:00,NA
2019-06-21 18:50:00,NA
2019-06-21 19:00:00,2.5838912
2019-06-21 19:10:00,NA
2019-06-21 19:20:00,NA
2019-06-21 19:30:00,NA
2019-06-21 19:40:00,NA
2019-06-21 19:50:00,NA
2019-06-21 20:00:00,2.6330656
2019-06-21 20:10:00,NA
2019-06-21 20:20:00,NA
2019-06-21 20:30:00,NA
2019-06-21 20:40:00,NA
2019-06-21 20:50:00,NA
2019-06-21 21:00:00,1.8015712
2019-06-21 21:10:00,NA
2019-06-21 21:20:00,NA
2019-06-21 21:30:00,NA
2019-06-21 21:40:00,NA
2019-06-21 21:50:00,NA
2019-06-21 22:00:00,2.1815552
2019-06-21 22:10:00,NA
2019-06-21 22:20:00,NA
2019-06-21 22:30:00,NA
2019-06-21 22:40:00,NA
2019-06-21 22:50:00,NA
2019-06-21 23:00:00,1.8239232
2019-06-21 23:10:00,NA
2019-06-21 23:20:00,NA
2019-06-21 23:30:00,NA
2019-06-21 23:40:00,NA
2019-06-21 23:50:00,NA
2019-06-22 00:00:00,1.9267424
2019-06-22 00:10:00,NA
2019-06-22 00:20:00,NA
2019-06-22 00:30:00,NA
2019-06-22 00:40:00,NA
2019-06-22 00:50:00,NA
2019-06-22 01:00:00,1.3277088
2019-06-22 01:10:00,NA
2019-06-22 01:20:00,NA
2019-06-22 01:30:00,NA
2019-06-22 01:40:00,NA
2019-06-22 01:50:00,NA
2019-06-22 02:00:00,1.00584
2019-06-22 02:10:00,NA
2019-06-22 02:20:00,NA
2019-06-22 02:30:00,NA
2019-06-22 02:40:00,NA
2019-06-22 02:50:00,NA
2019-06-22 03:00:00,1.1041888
2019-06-22 03:10:00,NA
2019-06-22 03:20:00,NA
2019-06-22 03:30:00,NA
2019-06-22 03:40:00,NA
2019-06-22 03:50:00,NA
2019-06-22 04:00:00,0.8404352
2019-06-22 04:10:00,NA
2019-06-22 04:20:00,NA
2019-06-22 04:30:00,NA
2019-06-22 04:40:00,NA
2019-06-22 04:50:00,NA
2019-06-22 05:00:00,0.5543296
2019-06-22 05:10:00,NA
2019-06-22 05:20:00,NA
2019-06-22 05:30:00,NA
2019-06-22 05:40:00,NA
2019-06-22 05:50:00,NA
2019-06-22 06:00:00,0.491744
2019-06-22 06:10:00,NA
2019-06-22 06:20:00,NA
2019-06-22 06:30:00,NA
2019-06-22 06:40:00,NA
2019-06-22 06:50:00,NA
2019-06-22 07:00:00,0.2726944
2019-06-22 07:10:00,NA
2019-06-22 07:20:00,NA
2019-06-22 07:30:00,NA
2019-06-22 07:40:00,NA
2019-06-22 07:50:00,NA
2019-06-22 08:00:00,0.692912
2019-06-22 08:10:00,NA
2019-06-22 08:20:00,NA
2019-06-22 08:30:00,NA
2019-06-22 08:40:00,NA
2019-06-22 08:50:00,NA
2019-06-22 09:00:00,0.78232
2019-06-22 09:10:00,NA
2019-06-22 09:20:00,NA
2019-06-22 09:30:00,NA
2019-06-22 09:40:00,NA
2019-06-22 09:50:00,NA
2019-06-22 10:00:00,1.7792192
2019-06-22 10:10:00,NA
2019-06-22 10:20:00,NA
2019-06-22 10:30:00,NA
2019-06-22 10:40:00,NA
2019-06-22 10:50:00,NA
2019-06-22 11:00:00,2.8521152
2019-06-22 11:10:00,NA
2019-06-22 11:20:00,NA
2019-06-22 11:30:00,NA
2019-06-22 11:40:00,NA
2019-06-22 11:50:00,NA
2019-06-22 12:00:00,2.9817568
2019-06-22 12:10:00,NA
2019-06-22 12:20:00,NA
2019-06-22 12:30:00,NA
2019-06-22 12:40:00,NA
2019-06-22 12:50:00,NA
2019-06-22 13:00:00,3.1471616
2019-06-22 13:10:00,NA
2019-06-22 13:20:00,NA
2019-06-22 13:30:00,NA
2019-06-22 13:40:00,NA
2019-06-22 13:50:00,NA
2019-06-22 14:00:00,2.5436576
2019-06-22 14:10:00,NA
2019-06-22 14:20:00,NA
2019-06-22 14:30:00,NA
2019-06-22 14:40:00,NA
2019-06-22 14:50:00,NA
2019-06-22 15:00:00,2.145792
2019-06-22 15:10:00,NA
2019-06-22 15:20:00,NA
2019-06-22 15:30:00,NA
2019-06-22 15:40:00,NA
2019-06-22 15:50:00,NA
2019-06-22 16:00:00,1.5020544
2019-06-22 16:10:00,NA
2019-06-22 16:20:00,NA
2019-06-22 16:30:00,NA
2019-06-22 16:40:00,NA
2019-06-22 16:50:00,NA
2019-06-22 17:00:00,1.2204192
2019-06-22 17:10:00,NA
2019-06-22 17:20:00,NA
2019-06-22 17:30:00,NA
2019-06-22 17:40:00,NA
2019-06-22 17:50:00,NA
2019-06-22 18:00:00,1.4037056
2019-06-22 18:10:00,NA
2019-06-22 18:20:00,NA
2019-06-22 18:30:00,NA
2019-06-22 18:40:00,NA
2019-06-22 18:50:00,NA
2019-06-22 19:00:00,1.0684256
2019-06-22 19:10:00,NA
2019-06-22 19:20:00,NA
2019-06-22 19:30:00,NA
2019-06-22 19:40:00,NA
2019-06-22 19:50:00,NA
2019-06-22 20:00:00,0.5856224
2019-06-22 20:10:00,NA
2019-06-22 20:20:00,NA
2019-06-22 20:30:00,NA
2019-06-22 20:40:00,NA
2019-06-22 20:50:00,NA
2019-06-22 21:00:00,1.1712448
2019-06-22 21:10:00,NA
2019-06-22 21:20:00,NA
2019-06-22 21:30:00,NA
2019-06-22 21:40:00,NA
2019-06-22 21:50:00,NA
2019-06-22 22:00:00,1.4126464
2019-06-22 22:10:00,NA
2019-06-22 22:20:00,NA
2019-06-22 22:30:00,NA
2019-06-22 22:40:00,NA
2019-06-22 22:50:00,NA
2019-06-22 23:00:00,2.6420064
2019-06-22 23:10:00,NA
2019-06-22 23:20:00,NA
2019-06-22 23:30:00,NA
2019-06-22 23:40:00,NA
2019-06-22 23:50:00,NA
2019-06-23 00:00:00,2.4721312
2019-06-23 00:10:00,NA
2019-06-23 00:20:00,NA
2019-06-23 00:30:00,NA
2019-06-23 00:40:00,NA
2019-06-23 00:50:00,NA
2019-06-23 01:00:00,0.156464
2019-06-23 01:10:00,NA
2019-06-23 01:20:00,NA
2019-06-23 01:30:00,NA
2019-06-23 01:40:00,NA
2019-06-23 01:50:00,NA
2019-06-23 02:00:00,0
2019-06-23 02:10:00,NA
2019-06-23 02:20:00,NA
2019-06-23 02:30:00,NA
2019-06-23 02:40:00,NA
2019-06-23 02:50:00,NA
2019-06-23 03:00:00,0.8002016
2019-06-23 03:10:00,NA
2019-06-23 03:20:00,NA
2019-06-23 03:30:00,NA
2019-06-23 03:40:00,NA
2019-06-23 03:50:00,NA
2019-06-23 04:00:00,1.3724128
2019-06-23 04:10:00,NA
2019-06-23 04:20:00,NA
2019-06-23 04:30:00,NA
2019-06-23 04:40:00,NA
2019-06-23 04:50:00,NA
2019-06-23 05:00:00,0.871728
2019-06-23 05:10:00,NA
2019-06-23 05:20:00,NA
2019-06-23 05:30:00,NA
2019-06-23 05:40:00,NA
2019-06-23 05:50:00,NA
2019-06-23 06:00:00,1.4662912
2019-06-23 06:10:00,NA
2019-06-23 06:20:00,NA
2019-06-23 06:30:00,NA
2019-06-23 06:40:00,NA
2019-06-23 06:50:00,NA
2019-06-23 07:00:00,1.9401536
2019-06-23 07:10:00,NA
2019-06-23 07:20:00,NA
2019-06-23 07:30:00,NA
2019-06-23 07:40:00,NA
2019-06-23 07:50:00,NA
2019-06-23 08:00:00,2.5973024
2019-06-23 08:10:00,NA
2019-06-23 08:20:00,NA
2019-06-23 08:30:00,NA
2019-06-23 08:40:00,NA
2019-06-23 08:50:00,NA
2019-06-23 09:00:00,3.57632
2019-06-23 09:10:00,NA
2019-06-23 09:20:00,NA
2019-06-23 09:30:00,NA
2019-06-23 09:40:00,NA
2019-06-23 09:50:00,NA
2019-06-23 10:00:00,2.704592
2019-06-23 10:10:00,NA
2019-06-23 10:20:00,NA
2019-06-23 10:30:00,NA
2019-06-23 10:40:00,NA
2019-06-23 10:50:00,NA
2019-06-23 11:00:00,2.2486112
2019-06-23 11:10:00,NA
2019-06-23 11:20:00,NA
2019-06-23 11:30:00,NA
2019-06-23 11:40:00,NA
2019-06-23 11:50:00,NA
2019-06-23 12:00:00,2.3335488
2019-06-23 12:10:00,NA
2019-06-23 12:20:00,NA
2019-06-23 12:30:00,NA
2019-06-23 12:40:00,NA
2019-06-23 12:50:00,NA
2019-06-23 13:00:00,1.3768832
2019-06-23 13:10:00,NA
2019-06-23 13:20:00,NA
2019-06-23 13:30:00,NA
2019-06-23 13:40:00,NA
2019-06-23 13:50:00,NA
2019-06-23 14:00:00,1.2427712
2019-06-23 14:10:00,NA
2019-06-23 14:20:00,NA
2019-06-23 14:30:00,NA
2019-06-23 14:40:00,NA
2019-06-23 14:50:00,NA
2019-06-23 15:00:00,1.7121632
2019-06-23 15:10:00,NA
2019-06-23 15:20:00,NA
2019-06-23 15:30:00,NA
2019-06-23 15:40:00,NA
2019-06-23 15:50:00,NA
2019-06-23 16:00:00,1.7076928
2019-06-23 16:10:00,NA
2019-06-23 16:20:00,NA
2019-06-23 16:30:00,NA
2019-06-23 16:40:00,NA
2019-06-23 16:50:00,NA
2019-06-23 17:00:00,1.6674592
2019-06-23 17:10:00,NA
2019-06-23 17:20:00,NA
2019-06-23 17:30:00,NA
2019-06-23 17:40:00,NA
2019-06-23 17:50:00,NA
2019-06-23 18:00:00,1.3053568
2019-06-23 18:10:00,NA
2019-06-23 18:20:00,NA
2019-06-23 18:30:00,NA
2019-06-23 18:40:00,NA
2019-06-23 18:50:00,NA
2019-06-23 19:00:00,1.3053568
2019-06-23 19:10:00,NA
2019-06-23 19:20:00,NA
2019-06-23 19:30:00,NA
2019-06-23 19:40:00,NA
2019-06-23 19:50:00,NA
2019-06-23 20:00:00,1.2561824
2019-06-23 20:10:00,NA
2019-06-23 20:20:00,NA
2019-06-23 20:30:00,NA
2019-06-23 20:40:00,NA
2019-06-23 20:50:00,NA
2019-06-23 21:00:00,1.9490944
2019-06-23 21:10:00,NA
2019-06-23 21:20:00,NA
2019-06-23 21:30:00,NA
2019-06-23 21:40:00,NA
2019-06-23 21:50:00,NA
2019-06-23 22:00:00,2.4095456
2019-06-23 22:10:00,NA
2019-06-23 22:20:00,NA
2019-06-23 22:30:00,NA
2019-06-23 22:40:00,NA
2019-06-23 22:50:00,NA
2019-06-23 23:00:00,2.7135328
2019-06-23 23:10:00,NA
2019-06-23 23:20:00,NA
2019-06-23 23:30:00,NA
2019-06-23 23:40:00,NA
2019-06-23 23:50:00,NA
2019-06-24 00:00:00,2.145792
2019-06-24 00:10:00,NA
2019-06-24 00:20:00,NA
2019-06-24 00:30:00,NA
2019-06-24 00:40:00,NA
2019-06-24 00:50:00,NA
2019-06-24 01:00:00,2.90576
2019-06-24 01:10:00,NA
2019-06-24 01:20:00,NA
2019-06-24 01:30:00,NA
2019-06-24 01:40:00,NA
2019-06-24 01:50:00,NA
2019-06-24 02:00:00,3.0756352
2019-06-24 02:10:00,NA
2019-06-24 02:20:00,NA
2019-06-24 02:30:00,NA
2019-06-24 02:40:00,NA
2019-06-24 02:50:00,NA
2019-06-24 03:00:00,2.8655264
2019-06-24 03:10:00,NA
2019-06-24 03:20:00,NA
2019-06-24 03:30:00,NA
2019-06-24 03:40:00,NA
2019-06-24 03:50:00,NA
2019-06-24 04:00:00,2.8744672
2019-06-24 04:10:00,NA
2019-06-24 04:20:00,NA
2019-06-24 04:30:00,NA
2019-06-24 04:40:00,NA
2019-06-24 04:50:00,NA
2019-06-24 05:00:00,2.5123648
2019-06-24 05:10:00,NA
2019-06-24 05:20:00,NA
2019-06-24 05:30:00,NA
2019-06-24 05:40:00,NA
2019-06-24 05:50:00,NA
2019-06-24 06:00:00,2.4497792
2019-06-24 06:10:00,NA
2019-06-24 06:20:00,NA
2019-06-24 06:30:00,NA
2019-06-24 06:40:00,NA
2019-06-24 06:50:00,NA
2019-06-24 07:00:00,3.106928
2019-06-24 07:10:00,NA
2019-06-24 07:20:00,NA
2019-06-24 07:30:00,NA
2019-06-24 07:40:00,NA
2019-06-24 07:50:00,NA
2019-06-24 08:00:00,4.0412416
2019-06-24 08:10:00,NA
2019-06-24 08:20:00,NA
2019-06-24 08:30:00,NA
2019-06-24 08:40:00,NA
2019-06-24 08:50:00,NA
2019-06-24 09:00:00,2.8878784
2019-06-24 09:10:00,NA
2019-06-24 09:20:00,NA
2019-06-24 09:30:00,NA
2019-06-24 09:40:00,NA
2019-06-24 09:50:00,NA
2019-06-24 10:00:00,3.4019744
2019-06-24 10:10:00,NA
2019-06-24 10:20:00,NA
2019-06-24 10:30:00,NA
2019-06-24 10:40:00,NA
2019-06-24 10:50:00,NA
2019-06-24 11:00:00,3.039872
2019-06-24 11:10:00,NA
2019-06-24 11:20:00,NA
2019-06-24 11:30:00,NA
2019-06-24 11:40:00,NA
2019-06-24 11:50:00,NA
2019-06-24 12:00:00,2.8744672
2019-06-24 12:10:00,NA
2019-06-24 12:20:00,NA
2019-06-24 12:30:00,NA
2019-06-24 12:40:00,NA
2019-06-24 12:50:00,NA
2019-06-24 13:00:00,3.2365696
2019-06-24 13:10:00,NA
2019-06-24 13:20:00,NA
2019-06-24 13:30:00,NA
2019-06-24 13:40:00,NA
2019-06-24 13:50:00,NA
2019-06-24 14:00:00,3.3572704
2019-06-24 14:10:00,NA
2019-06-24 14:20:00,NA
2019-06-24 14:30:00,NA
2019-06-24 14:40:00,NA
2019-06-24 14:50:00,NA
2019-06-24 15:00:00,3.6970208
2019-06-24 15:10:00,NA
2019-06-24 15:20:00,NA
2019-06-24 15:30:00,NA
2019-06-24 15:40:00,NA
2019-06-24 15:50:00,NA
2019-06-24 16:00:00,3.1695136
2019-06-24 16:10:00,NA
2019-06-24 16:20:00,NA
2019-06-24 16:30:00,NA
2019-06-24 16:40:00,NA
2019-06-24 16:50:00,NA
2019-06-24 17:00:00,2.883408
2019-06-24 17:10:00,NA
2019-06-24 17:20:00,NA
2019-06-24 17:30:00,NA
2019-06-24 17:40:00,NA
2019-06-24 17:50:00,NA
2019-06-24 18:00:00,2.7761184
2019-06-24 18:10:00,NA
2019-06-24 18:20:00,NA
2019-06-24 18:30:00,NA
2019-06-24 18:40:00,NA
2019-06-24 18:50:00,NA
2019-06-24 19:00:00,3.1650432
2019-06-24 19:10:00,NA
2019-06-24 19:20:00,NA
2019-06-24 19:30:00,NA
2019-06-24 19:40:00,NA
2019-06-24 19:50:00,NA
2019-06-24 20:00:00,3.308096
2019-06-24 20:10:00,NA
2019-06-24 20:20:00,NA
2019-06-24 20:30:00,NA
2019-06-24 20:40:00,NA
2019-06-24 20:50:00,NA
2019-06-24 21:00:00,2.7403552
2019-06-24 21:10:00,NA
2019-06-24 21:20:00,NA
2019-06-24 21:30:00,NA
2019-06-24 21:40:00,NA
2019-06-24 21:50:00,NA
2019-06-24 22:00:00,2.7850592
2019-06-24 22:10:00,NA
2019-06-24 22:20:00,NA
2019-06-24 22:30:00,NA
2019-06-24 22:40:00,NA
2019-06-24 22:50:00,NA
2019-06-24 23:00:00,1.8373344
2019-06-24 23:10:00,NA
2019-06-24 23:20:00,NA
2019-06-24 23:30:00,NA
2019-06-24 23:40:00,NA
2019-06-24 23:50:00,NA
2019-06-25 00:00:00,2.1100288
2019-06-25 00:10:00,NA
2019-06-25 00:20:00,NA
2019-06-25 00:30:00,NA
2019-06-25 00:40:00,NA
2019-06-25 00:50:00,NA
2019-06-25 01:00:00,2.5123648
2019-06-25 01:10:00,NA
2019-06-25 01:20:00,NA
2019-06-25 01:30:00,NA
2019-06-25 01:40:00,NA
2019-06-25 01:50:00,NA
2019-06-25 02:00:00,2.2620224
2019-06-25 02:10:00,NA
2019-06-25 02:20:00,NA
2019-06-25 02:30:00,NA
2019-06-25 02:40:00,NA
2019-06-25 02:50:00,NA
2019-06-25 03:00:00,1.0773664
2019-06-25 03:10:00,NA
2019-06-25 03:20:00,NA
2019-06-25 03:30:00,NA
2019-06-25 03:40:00,NA
2019-06-25 03:50:00,NA
2019-06-25 04:00:00,2.2664928
2019-06-25 04:10:00,NA
2019-06-25 04:20:00,NA
2019-06-25 04:30:00,NA
2019-06-25 04:40:00,NA
2019-06-25 04:50:00,NA
2019-06-25 05:00:00,2.3961344
2019-06-25 05:10:00,NA
2019-06-25 05:20:00,NA
2019-06-25 05:30:00,NA
2019-06-25 05:40:00,NA
2019-06-25 05:50:00,NA
2019-06-25 06:00:00,2.4318976
2019-06-25 06:10:00,NA
2019-06-25 06:20:00,NA
2019-06-25 06:30:00,NA
2019-06-25 06:40:00,NA
2019-06-25 06:50:00,NA
2019-06-25 07:00:00,2.4095456
2019-06-25 07:10:00,NA
2019-06-25 07:20:00,NA
2019-06-25 07:30:00,NA
2019-06-25 07:40:00,NA
2019-06-25 07:50:00,NA
2019-06-25 08:00:00,1.7121632
2019-06-25 08:10:00,NA
2019-06-25 08:20:00,NA
2019-06-25 08:30:00,NA
2019-06-25 08:40:00,NA
2019-06-25 08:50:00,NA
2019-06-25 09:00:00,1.7568672
2019-06-25 09:10:00,NA
2019-06-25 09:20:00,NA
2019-06-25 09:30:00,NA
2019-06-25 09:40:00,NA
2019-06-25 09:50:00,NA
2019-06-25 10:00:00,1.7032224
2019-06-25 10:10:00,NA
2019-06-25 10:20:00,NA
2019-06-25 10:30:00,NA
2019-06-25 10:40:00,NA
2019-06-25 10:50:00,NA
2019-06-25 11:00:00,1.8194528
2019-06-25 11:10:00,NA
2019-06-25 11:20:00,NA
2019-06-25 11:30:00,NA
2019-06-25 11:40:00,NA
2019-06-25 11:50:00,NA
2019-06-25 12:00:00,1.8194528
2019-06-25 12:10:00,NA
2019-06-25 12:20:00,NA
2019-06-25 12:30:00,NA
2019-06-25 12:40:00,NA
2019-06-25 12:50:00,NA
2019-06-25 13:00:00,1.4841728
2019-06-25 13:10:00,NA
2019-06-25 13:20:00,NA
2019-06-25 13:30:00,NA
2019-06-25 13:40:00,NA
2019-06-25 13:50:00,NA
2019-06-25 14:00:00,1.7255744
2019-06-25 14:10:00,NA
2019-06-25 14:20:00,NA
2019-06-25 14:30:00,NA
2019-06-25 14:40:00,NA
2019-06-25 14:50:00,NA
2019-06-25 15:00:00,1.877568
2019-06-25 15:10:00,NA
2019-06-25 15:20:00,NA
2019-06-25 15:30:00,NA
2019-06-25 15:40:00,NA
2019-06-25 15:50:00,NA
2019-06-25 16:00:00,2.0608544
2019-06-25 16:10:00,NA
2019-06-25 16:20:00,NA
2019-06-25 16:30:00,NA
2019-06-25 16:40:00,NA
2019-06-25 16:50:00,NA
2019-06-25 17:00:00,NA
2019-06-25 17:10:00,NA
2019-06-25 17:20:00,NA
2019-06-25 17:30:00,NA
2019-06-25 17:40:00,NA
2019-06-25 17:50:00,NA
2019-06-25 18:00:00,NA
2019-06-25 18:10:00,NA
2019-06-25 18:20:00,NA
2019-06-25 18:30:00,NA
2019-06-25 18:40:00,NA
2019-06-25 18:50:00,NA
2019-06-25 19:00:00,NA
2019-06-25 19:10:00,NA
2019-06-25 19:20:00,NA
2019-06-25 19:30:00,NA
2019-06-25 19:40:00,NA
2019-06-25 19:50:00,NA
2019-06-25 20:00:00,NA
2019-06-25 20:10:00,NA
2019-06-25 20:20:00,NA
2019-06-25 20:30:00,NA
2019-06-25 20:40:00,NA
2019-06-25 20:50:00,NA
2019-06-25 21:00:00,NA
2019-06-25 21:10:00,NA
2019-06-25 21:20:00,NA
2019-06-25 21:30:00,NA
2019-06-25 21:40:00,NA
2019-06-25 21:50:00,NA
2019-06-25 22:00:00,NA
2019-06-25 22:10:00,NA
2019-06-25 22:20:00,NA
2019-06-25 22:30:00,NA
2019-06-25 22:40:00,NA
2019-06-25 22:50:00,NA
