lakeID	timestamp	localTZ	daylightSavings	PAR
Loch	2016-09-03 03:00:00	Mountain	yes	0
Loch	2016-09-03 04:00:00	Mountain	yes	0
Loch	2016-09-03 05:00:00	Mountain	yes	0
Loch	2016-09-03 06:00:00	Mountain	yes	4.8
Loch	2016-09-03 07:00:00	Mountain	yes	66.12
Loch	2016-09-03 08:00:00	Mountain	yes	469.55
Loch	2016-09-03 09:00:00	Mountain	yes	631.15
Loch	2016-09-03 10:00:00	Mountain	yes	734.42
Loch	2016-09-03 11:00:00	Mountain	yes	628.67
Loch	2016-09-03 12:00:00	Mountain	yes	201.71
Loch	2016-09-03 13:00:00	Mountain	yes	621.58
Loch	2016-09-03 14:00:00	Mountain	yes	469.57
Loch	2016-09-03 15:00:00	Mountain	yes	515.28
Loch	2016-09-03 16:00:00	Mountain	yes	189.15
Loch	2016-09-03 17:00:00	Mountain	yes	93.06
Loch	2016-09-03 18:00:00	Mountain	yes	35.92
Loch	2016-09-03 19:00:00	Mountain	yes	1.85
Loch	2016-09-03 20:00:00	Mountain	yes	0
Loch	2016-09-03 21:00:00	Mountain	yes	0
Loch	2016-09-03 22:00:00	Mountain	yes	0
Loch	2016-09-03 23:00:00	Mountain	yes	0
Loch	2016-09-04 00:00:00	Mountain	yes	0
Loch	2016-09-04 01:00:00	Mountain	yes	0
Loch	2016-09-04 02:00:00	Mountain	yes	0
Loch	2016-09-04 03:00:00	Mountain	yes	0
Loch	2016-09-04 04:00:00	Mountain	yes	0
Loch	2016-09-04 05:00:00	Mountain	yes	0
Loch	2016-09-04 06:00:00	Mountain	yes	6.66
Loch	2016-09-04 07:00:00	Mountain	yes	72.31
Loch	2016-09-04 08:00:00	Mountain	yes	151.52
Loch	2016-09-04 09:00:00	Mountain	yes	100.83
Loch	2016-09-04 10:00:00	Mountain	yes	124.13
Loch	2016-09-04 11:00:00	Mountain	yes	383.93
Loch	2016-09-04 12:00:00	Mountain	yes	657.72
Loch	2016-09-04 13:00:00	Mountain	yes	729.2
Loch	2016-09-04 14:00:00	Mountain	yes	499.33
Loch	2016-09-04 15:00:00	Mountain	yes	379.95
Loch	2016-09-04 16:00:00	Mountain	yes	148.23
Loch	2016-09-04 17:00:00	Mountain	yes	62.66
Loch	2016-09-04 18:00:00	Mountain	yes	28.2
Loch	2016-09-04 19:00:00	Mountain	yes	3.23
Loch	2016-09-04 20:00:00	Mountain	yes	0
Loch	2016-09-04 21:00:00	Mountain	yes	0
Loch	2016-09-04 22:00:00	Mountain	yes	0
Loch	2016-09-04 23:00:00	Mountain	yes	0
Loch	2016-09-05 00:00:00	Mountain	yes	0
Loch	2016-09-05 01:00:00	Mountain	yes	0
Loch	2016-09-05 02:00:00	Mountain	yes	0
Loch	2016-09-05 03:00:00	Mountain	yes	0
Loch	2016-09-05 04:00:00	Mountain	yes	0
Loch	2016-09-05 05:00:00	Mountain	yes	0
Loch	2016-09-05 06:00:00	Mountain	yes	5.54
Loch	2016-09-05 07:00:00	Mountain	yes	86.22
Loch	2016-09-05 08:00:00	Mountain	yes	434.17
Loch	2016-09-05 09:00:00	Mountain	yes	638.6
Loch	2016-09-05 10:00:00	Mountain	yes	795.35
Loch	2016-09-05 11:00:00	Mountain	yes	892.83
Loch	2016-09-05 12:00:00	Mountain	yes	928.67
Loch	2016-09-05 13:00:00	Mountain	yes	907
Loch	2016-09-05 14:00:00	Mountain	yes	828.68
Loch	2016-09-05 15:00:00	Mountain	yes	638.88
Loch	2016-09-05 16:00:00	Mountain	yes	133.65
Loch	2016-09-05 17:00:00	Mountain	yes	105.14
Loch	2016-09-05 18:00:00	Mountain	yes	64.61
Loch	2016-09-05 19:00:00	Mountain	yes	3.29
Loch	2016-09-05 20:00:00	Mountain	yes	-0.01
Loch	2016-09-05 21:00:00	Mountain	yes	-0.01
Loch	2016-09-05 22:00:00	Mountain	yes	0
Loch	2016-09-05 23:00:00	Mountain	yes	0
Loch	2016-09-06 00:00:00	Mountain	yes	0
Loch	2016-09-06 01:00:00	Mountain	yes	0
Loch	2016-09-06 02:00:00	Mountain	yes	0
Loch	2016-09-06 03:00:00	Mountain	yes	-0.03
Loch	2016-09-06 04:00:00	Mountain	yes	-0.12
Loch	2016-09-06 05:00:00	Mountain	yes	0
Loch	2016-09-06 06:00:00	Mountain	yes	5.11
Loch	2016-09-06 07:00:00	Mountain	yes	75.78
Loch	2016-09-06 08:00:00	Mountain	yes	425.47
Loch	2016-09-06 09:00:00	Mountain	yes	628.63
Loch	2016-09-06 10:00:00	Mountain	yes	783.42
Loch	2016-09-06 11:00:00	Mountain	yes	875.83
Loch	2016-09-06 12:00:00	Mountain	yes	881.52
Loch	2016-09-06 13:00:00	Mountain	yes	902.33
Loch	2016-09-06 14:00:00	Mountain	yes	828.07
Loch	2016-09-06 15:00:00	Mountain	yes	630.23
Loch	2016-09-06 16:00:00	Mountain	yes	32.44
Loch	2016-09-06 17:00:00	Mountain	yes	25.56
Loch	2016-09-06 18:00:00	Mountain	yes	16.49
Loch	2016-09-06 19:00:00	Mountain	yes	2.55
Loch	2016-09-06 20:00:00	Mountain	yes	0
Loch	2016-09-06 21:00:00	Mountain	yes	0
Loch	2016-09-06 22:00:00	Mountain	yes	0
Loch	2016-09-06 23:00:00	Mountain	yes	0
Loch	2016-09-07 00:00:00	Mountain	yes	0
Loch	2016-09-07 01:00:00	Mountain	yes	0
Loch	2016-09-07 02:00:00	Mountain	yes	0
Loch	2016-09-07 03:00:00	Mountain	yes	0
Loch	2016-09-07 04:00:00	Mountain	yes	0
Loch	2016-09-07 05:00:00	Mountain	yes	0
Loch	2016-09-07 06:00:00	Mountain	yes	2.56
Loch	2016-09-07 07:00:00	Mountain	yes	40.2
Loch	2016-09-07 08:00:00	Mountain	yes	82.62
Loch	2016-09-07 09:00:00	Mountain	yes	573.15
Loch	2016-09-07 10:00:00	Mountain	yes	788.85
Loch	2016-09-07 11:00:00	Mountain	yes	857.5
Loch	2016-09-07 12:00:00	Mountain	yes	917.5
Loch	2016-09-07 13:00:00	Mountain	yes	860.33
Loch	2016-09-07 14:00:00	Mountain	yes	725.12
Loch	2016-09-07 15:00:00	Mountain	yes	559.3
Loch	2016-09-07 16:00:00	Mountain	yes	138.27
Loch	2016-09-07 17:00:00	Mountain	yes	105.98
Loch	2016-09-07 18:00:00	Mountain	yes	43.33
Loch	2016-09-07 19:00:00	Mountain	yes	3.28
Loch	2016-09-07 20:00:00	Mountain	yes	0
Loch	2016-09-07 21:00:00	Mountain	yes	0
Loch	2016-09-07 22:00:00	Mountain	yes	-0.01
Loch	2016-09-07 23:00:00	Mountain	yes	0
Loch	2016-09-08 00:00:00	Mountain	yes	0
Loch	2016-09-08 01:00:00	Mountain	yes	0
Loch	2016-09-08 02:00:00	Mountain	yes	0
Loch	2016-09-08 03:00:00	Mountain	yes	0
Loch	2016-09-08 04:00:00	Mountain	yes	0
Loch	2016-09-08 05:00:00	Mountain	yes	0
Loch	2016-09-08 06:00:00	Mountain	yes	4.75
Loch	2016-09-08 07:00:00	Mountain	yes	53.26
Loch	2016-09-08 08:00:00	Mountain	yes	423.8
Loch	2016-09-08 09:00:00	Mountain	yes	626.1
Loch	2016-09-08 10:00:00	Mountain	yes	779.92
Loch	2016-09-08 11:00:00	Mountain	yes	874.67
Loch	2016-09-08 12:00:00	Mountain	yes	914.5
Loch	2016-09-08 13:00:00	Mountain	yes	891.67
Loch	2016-09-08 14:00:00	Mountain	yes	809.4
Loch	2016-09-08 15:00:00	Mountain	yes	609.08
Loch	2016-09-08 16:00:00	Mountain	yes	36.09
Loch	2016-09-08 17:00:00	Mountain	yes	28.59
Loch	2016-09-08 18:00:00	Mountain	yes	17.76
Loch	2016-09-08 19:00:00	Mountain	yes	2.27
Loch	2016-09-08 20:00:00	Mountain	yes	0
Loch	2016-09-08 21:00:00	Mountain	yes	0
Loch	2016-09-08 22:00:00	Mountain	yes	0
Loch	2016-09-08 23:00:00	Mountain	yes	0
Loch	2016-09-09 00:00:00	Mountain	yes	0
Loch	2016-09-09 01:00:00	Mountain	yes	0
Loch	2016-09-09 02:00:00	Mountain	yes	0
Loch	2016-09-09 03:00:00	Mountain	yes	0
Loch	2016-09-09 04:00:00	Mountain	yes	0
Loch	2016-09-09 05:00:00	Mountain	yes	0
Loch	2016-09-09 06:00:00	Mountain	yes	4.34
Loch	2016-09-09 07:00:00	Mountain	yes	39.01
Loch	2016-09-09 08:00:00	Mountain	yes	421.83
Loch	2016-09-09 09:00:00	Mountain	yes	623.13
Loch	2016-09-09 10:00:00	Mountain	yes	778.48
Loch	2016-09-09 11:00:00	Mountain	yes	864.67
Loch	2016-09-09 12:00:00	Mountain	yes	818.42
Loch	2016-09-09 13:00:00	Mountain	yes	679.13
Loch	2016-09-09 14:00:00	Mountain	yes	360.67
Loch	2016-09-09 15:00:00	Mountain	yes	338.1
Loch	2016-09-09 16:00:00	Mountain	yes	58.45
Loch	2016-09-09 17:00:00	Mountain	yes	26.03
Loch	2016-09-09 18:00:00	Mountain	yes	15.91
Loch	2016-09-09 19:00:00	Mountain	yes	1.81
Loch	2016-09-09 20:00:00	Mountain	yes	0
Loch	2016-09-09 21:00:00	Mountain	yes	0
Loch	2016-09-09 22:00:00	Mountain	yes	0
Loch	2016-09-09 23:00:00	Mountain	yes	0
Loch	2016-09-10 00:00:00	Mountain	yes	0
Loch	2016-09-10 01:00:00	Mountain	yes	0
Loch	2016-09-10 02:00:00	Mountain	yes	0
Loch	2016-09-10 03:00:00	Mountain	yes	0
Loch	2016-09-10 04:00:00	Mountain	yes	0
Loch	2016-09-10 05:00:00	Mountain	yes	0
Loch	2016-09-10 06:00:00	Mountain	yes	4.16
Loch	2016-09-10 07:00:00	Mountain	yes	28.24
Loch	2016-09-10 08:00:00	Mountain	yes	428.15
Loch	2016-09-10 09:00:00	Mountain	yes	637.25
Loch	2016-09-10 10:00:00	Mountain	yes	792.63
Loch	2016-09-10 11:00:00	Mountain	yes	888.67
Loch	2016-09-10 12:00:00	Mountain	yes	923.83
Loch	2016-09-10 13:00:00	Mountain	yes	898.83
Loch	2016-09-10 14:00:00	Mountain	yes	814.47
Loch	2016-09-10 15:00:00	Mountain	yes	600
Loch	2016-09-10 16:00:00	Mountain	yes	36.27
Loch	2016-09-10 17:00:00	Mountain	yes	25.72
Loch	2016-09-10 18:00:00	Mountain	yes	15.69
Loch	2016-09-10 19:00:00	Mountain	yes	1.77
Loch	2016-09-10 20:00:00	Mountain	yes	0
Loch	2016-09-10 21:00:00	Mountain	yes	0
Loch	2016-09-10 22:00:00	Mountain	yes	0
Loch	2016-09-10 23:00:00	Mountain	yes	0
Loch	2016-09-11 00:00:00	Mountain	yes	0
Loch	2016-09-11 01:00:00	Mountain	yes	0
Loch	2016-09-11 02:00:00	Mountain	yes	0
Loch	2016-09-11 03:00:00	Mountain	yes	0
Loch	2016-09-11 04:00:00	Mountain	yes	0
Loch	2016-09-11 05:00:00	Mountain	yes	0
Loch	2016-09-11 06:00:00	Mountain	yes	4.7
Loch	2016-09-11 07:00:00	Mountain	yes	18.24
Loch	2016-09-11 08:00:00	Mountain	yes	21.7
Loch	2016-09-11 09:00:00	Mountain	yes	66.84
Loch	2016-09-11 10:00:00	Mountain	yes	124.08
Loch	2016-09-11 11:00:00	Mountain	yes	562.93
Loch	2016-09-11 12:00:00	Mountain	yes	949.5
Loch	2016-09-11 13:00:00	Mountain	yes	883.67
Loch	2016-09-11 14:00:00	Mountain	yes	781.17
Loch	2016-09-11 15:00:00	Mountain	yes	486.5
Loch	2016-09-11 16:00:00	Mountain	yes	106.57
Loch	2016-09-11 17:00:00	Mountain	yes	69.57
Loch	2016-09-11 18:00:00	Mountain	yes	25
Loch	2016-09-11 19:00:00	Mountain	yes	1.16
Loch	2016-09-11 20:00:00	Mountain	yes	0
Loch	2016-09-11 21:00:00	Mountain	yes	0
Loch	2016-09-11 22:00:00	Mountain	yes	0
Loch	2016-09-11 23:00:00	Mountain	yes	0
Loch	2016-09-12 00:00:00	Mountain	yes	0
Loch	2016-09-12 01:00:00	Mountain	yes	0
Loch	2016-09-12 02:00:00	Mountain	yes	0
Loch	2016-09-12 03:00:00	Mountain	yes	0
Loch	2016-09-12 04:00:00	Mountain	yes	0
Loch	2016-09-12 05:00:00	Mountain	yes	0
Loch	2016-09-12 06:00:00	Mountain	yes	3.79
Loch	2016-09-12 07:00:00	Mountain	yes	26.63
Loch	2016-09-12 08:00:00	Mountain	yes	378.43
Loch	2016-09-12 09:00:00	Mountain	yes	595.47
Loch	2016-09-12 10:00:00	Mountain	yes	717.35
Loch	2016-09-12 11:00:00	Mountain	yes	739.62
Loch	2016-09-12 12:00:00	Mountain	yes	619.97
Loch	2016-09-12 13:00:00	Mountain	yes	517.03
Loch	2016-09-12 14:00:00	Mountain	yes	367.18
Loch	2016-09-12 15:00:00	Mountain	yes	284.1
Loch	2016-09-12 16:00:00	Mountain	yes	89.74
Loch	2016-09-12 17:00:00	Mountain	yes	79.95
Loch	2016-09-12 18:00:00	Mountain	yes	15.1
Loch	2016-09-12 19:00:00	Mountain	yes	0.04
Loch	2016-09-12 20:00:00	Mountain	yes	0
Loch	2016-09-12 21:00:00	Mountain	yes	0
Loch	2016-09-12 22:00:00	Mountain	yes	0
Loch	2016-09-12 23:00:00	Mountain	yes	0
Loch	2016-09-13 00:00:00	Mountain	yes	0
Loch	2016-09-13 01:00:00	Mountain	yes	0
Loch	2016-09-13 02:00:00	Mountain	yes	0
Loch	2016-09-13 03:00:00	Mountain	yes	0
Loch	2016-09-13 04:00:00	Mountain	yes	0
Loch	2016-09-13 05:00:00	Mountain	yes	0
Loch	2016-09-13 06:00:00	Mountain	yes	2.6
Loch	2016-09-13 07:00:00	Mountain	yes	28.88
Loch	2016-09-13 08:00:00	Mountain	yes	234.97
Loch	2016-09-13 09:00:00	Mountain	yes	264.62
Loch	2016-09-13 10:00:00	Mountain	yes	492.62
Loch	2016-09-13 11:00:00	Mountain	yes	629.52
Loch	2016-09-13 12:00:00	Mountain	yes	654.3
Loch	2016-09-13 13:00:00	Mountain	yes	523.42
Loch	2016-09-13 14:00:00	Mountain	yes	407.92
Loch	2016-09-13 15:00:00	Mountain	yes	398.95
Loch	2016-09-13 16:00:00	Mountain	yes	132.24
Loch	2016-09-13 17:00:00	Mountain	yes	50.88
Loch	2016-09-13 18:00:00	Mountain	yes	11.55
Loch	2016-09-13 19:00:00	Mountain	yes	0.33
Loch	2016-09-13 20:00:00	Mountain	yes	0
Loch	2016-09-13 21:00:00	Mountain	yes	0
Loch	2016-09-13 22:00:00	Mountain	yes	0
Loch	2016-09-13 23:00:00	Mountain	yes	0
Loch	2016-09-14 00:00:00	Mountain	yes	0
Loch	2016-09-14 01:00:00	Mountain	yes	0
Loch	2016-09-14 02:00:00	Mountain	yes	0
Loch	2016-09-14 03:00:00	Mountain	yes	0
Loch	2016-09-14 04:00:00	Mountain	yes	0
Loch	2016-09-14 05:00:00	Mountain	yes	0
Loch	2016-09-14 06:00:00	Mountain	yes	2.17
Loch	2016-09-14 07:00:00	Mountain	yes	59.06
Loch	2016-09-14 08:00:00	Mountain	yes	196.1
Loch	2016-09-14 09:00:00	Mountain	yes	343.32
Loch	2016-09-14 10:00:00	Mountain	yes	526.55
Loch	2016-09-14 11:00:00	Mountain	yes	725.07
Loch	2016-09-14 12:00:00	Mountain	yes	700.83
Loch	2016-09-14 13:00:00	Mountain	yes	397.87
Loch	2016-09-14 14:00:00	Mountain	yes	455.42
Loch	2016-09-14 15:00:00	Mountain	yes	222.5
Loch	2016-09-14 16:00:00	Mountain	yes	129.63
Loch	2016-09-14 17:00:00	Mountain	yes	78.57
Loch	2016-09-14 18:00:00	Mountain	yes	24.42
Loch	2016-09-14 19:00:00	Mountain	yes	0.68
Loch	2016-09-14 20:00:00	Mountain	yes	0
Loch	2016-09-14 21:00:00	Mountain	yes	0
Loch	2016-09-14 22:00:00	Mountain	yes	-0.1
Loch	2016-09-14 23:00:00	Mountain	yes	0
Loch	2016-09-15 00:00:00	Mountain	yes	0
Loch	2016-09-15 01:00:00	Mountain	yes	0
Loch	2016-09-15 02:00:00	Mountain	yes	0
Loch	2016-09-15 03:00:00	Mountain	yes	0
Loch	2016-09-15 04:00:00	Mountain	yes	0
Loch	2016-09-15 05:00:00	Mountain	yes	0
Loch	2016-09-15 06:00:00	Mountain	yes	3.16
Loch	2016-09-15 07:00:00	Mountain	yes	27.88
Loch	2016-09-15 08:00:00	Mountain	yes	353.56
Loch	2016-09-15 09:00:00	Mountain	yes	582.32
Loch	2016-09-15 10:00:00	Mountain	yes	667.67
Loch	2016-09-15 11:00:00	Mountain	yes	553.47
Loch	2016-09-15 12:00:00	Mountain	yes	283.15
Loch	2016-09-15 13:00:00	Mountain	yes	383.55
Loch	2016-09-15 14:00:00	Mountain	yes	222.98
Loch	2016-09-15 15:00:00	Mountain	yes	225.63
Loch	2016-09-15 16:00:00	Mountain	yes	96.36
Loch	2016-09-15 17:00:00	Mountain	yes	69.08
Loch	2016-09-15 18:00:00	Mountain	yes	24.1
Loch	2016-09-15 19:00:00	Mountain	yes	0.76
Loch	2016-09-15 20:00:00	Mountain	yes	0
Loch	2016-09-15 21:00:00	Mountain	yes	0
Loch	2016-09-15 22:00:00	Mountain	yes	0
Loch	2016-09-15 23:00:00	Mountain	yes	0
Loch	2016-09-16 00:00:00	Mountain	yes	0
Loch	2016-09-16 01:00:00	Mountain	yes	0
Loch	2016-09-16 02:00:00	Mountain	yes	0
Loch	2016-09-16 03:00:00	Mountain	yes	0
Loch	2016-09-16 04:00:00	Mountain	yes	0
Loch	2016-09-16 05:00:00	Mountain	yes	0
Loch	2016-09-16 06:00:00	Mountain	yes	2.92
Loch	2016-09-16 07:00:00	Mountain	yes	26.86
Loch	2016-09-16 08:00:00	Mountain	yes	340.46
Loch	2016-09-16 09:00:00	Mountain	yes	515.42
Loch	2016-09-16 10:00:00	Mountain	yes	478.52
Loch	2016-09-16 11:00:00	Mountain	yes	717.13
Loch	2016-09-16 12:00:00	Mountain	yes	546.2
Loch	2016-09-16 13:00:00	Mountain	yes	491.48
Loch	2016-09-16 14:00:00	Mountain	yes	474.08
Loch	2016-09-16 15:00:00	Mountain	yes	215.62
Loch	2016-09-16 16:00:00	Mountain	yes	146.58
Loch	2016-09-16 17:00:00	Mountain	yes	81.54
Loch	2016-09-16 18:00:00	Mountain	yes	40.18
Loch	2016-09-16 19:00:00	Mountain	yes	1.02
Loch	2016-09-16 20:00:00	Mountain	yes	0
Loch	2016-09-16 21:00:00	Mountain	yes	0
Loch	2016-09-16 22:00:00	Mountain	yes	0
Loch	2016-09-16 23:00:00	Mountain	yes	0
Loch	2016-09-17 00:00:00	Mountain	yes	0
Loch	2016-09-17 01:00:00	Mountain	yes	0
Loch	2016-09-17 02:00:00	Mountain	yes	0
Loch	2016-09-17 03:00:00	Mountain	yes	0
Loch	2016-09-17 04:00:00	Mountain	yes	0
Loch	2016-09-17 05:00:00	Mountain	yes	0
Loch	2016-09-17 06:00:00	Mountain	yes	2.46
Loch	2016-09-17 07:00:00	Mountain	yes	25.22
Loch	2016-09-17 08:00:00	Mountain	yes	338.78
Loch	2016-09-17 09:00:00	Mountain	yes	591.18
Loch	2016-09-17 10:00:00	Mountain	yes	592.15
Loch	2016-09-17 11:00:00	Mountain	yes	792
Loch	2016-09-17 12:00:00	Mountain	yes	882
Loch	2016-09-17 13:00:00	Mountain	yes	697.27
Loch	2016-09-17 14:00:00	Mountain	yes	354.72
Loch	2016-09-17 15:00:00	Mountain	yes	551.34
Loch	2016-09-17 16:00:00	Mountain	yes	32.72
Loch	2016-09-17 17:00:00	Mountain	yes	24.43
Loch	2016-09-17 18:00:00	Mountain	yes	12.89
Loch	2016-09-17 19:00:00	Mountain	yes	0.4
Loch	2016-09-17 20:00:00	Mountain	yes	0
Loch	2016-09-17 21:00:00	Mountain	yes	0
Loch	2016-09-17 22:00:00	Mountain	yes	0
Loch	2016-09-17 23:00:00	Mountain	yes	0
Loch	2016-09-18 00:00:00	Mountain	yes	0
Loch	2016-09-18 01:00:00	Mountain	yes	0
Loch	2016-09-18 02:00:00	Mountain	yes	0
Loch	2016-09-18 03:00:00	Mountain	yes	0
Loch	2016-09-18 04:00:00	Mountain	yes	0
Loch	2016-09-18 05:00:00	Mountain	yes	0
Loch	2016-09-18 06:00:00	Mountain	yes	2.81
Loch	2016-09-18 07:00:00	Mountain	yes	26.88
Loch	2016-09-18 08:00:00	Mountain	yes	355.75
Loch	2016-09-18 09:00:00	Mountain	yes	599.82
Loch	2016-09-18 10:00:00	Mountain	yes	741.15
Loch	2016-09-18 11:00:00	Mountain	yes	830.5
Loch	2016-09-18 12:00:00	Mountain	yes	864.83
Loch	2016-09-18 13:00:00	Mountain	yes	835.83
Loch	2016-09-18 14:00:00	Mountain	yes	713.65
Loch	2016-09-18 15:00:00	Mountain	yes	351.7
Loch	2016-09-18 16:00:00	Mountain	yes	49.59
Loch	2016-09-18 17:00:00	Mountain	yes	25.36
Loch	2016-09-18 18:00:00	Mountain	yes	12.41
Loch	2016-09-18 19:00:00	Mountain	yes	0.43
Loch	2016-09-18 20:00:00	Mountain	yes	0
Loch	2016-09-18 21:00:00	Mountain	yes	0
Loch	2016-09-18 22:00:00	Mountain	yes	0
Loch	2016-09-18 23:00:00	Mountain	yes	0
Loch	2016-09-19 00:00:00	Mountain	yes	0
Loch	2016-09-19 01:00:00	Mountain	yes	0
Loch	2016-09-19 02:00:00	Mountain	yes	0
Loch	2016-09-19 03:00:00	Mountain	yes	0
Loch	2016-09-19 04:00:00	Mountain	yes	0
Loch	2016-09-19 05:00:00	Mountain	yes	0
Loch	2016-09-19 06:00:00	Mountain	yes	2.5
Loch	2016-09-19 07:00:00	Mountain	yes	38.95
Loch	2016-09-19 08:00:00	Mountain	yes	164.6
Loch	2016-09-19 09:00:00	Mountain	yes	387.97
Loch	2016-09-19 10:00:00	Mountain	yes	726.4
Loch	2016-09-19 11:00:00	Mountain	yes	829.15
Loch	2016-09-19 12:00:00	Mountain	yes	863.33
Loch	2016-09-19 13:00:00	Mountain	yes	836.33
Loch	2016-09-19 14:00:00	Mountain	yes	753.03
Loch	2016-09-19 15:00:00	Mountain	yes	533.6
Loch	2016-09-19 16:00:00	Mountain	yes	39.14
Loch	2016-09-19 17:00:00	Mountain	yes	25.64
Loch	2016-09-19 18:00:00	Mountain	yes	12.31
Loch	2016-09-19 19:00:00	Mountain	yes	0.07
Loch	2016-09-19 20:00:00	Mountain	yes	-0.15
Loch	2016-09-19 21:00:00	Mountain	yes	-0.07
Loch	2016-09-19 22:00:00	Mountain	yes	-0.13
Loch	2016-09-19 23:00:00	Mountain	yes	-0.2
Loch	2016-09-20 00:00:00	Mountain	yes	-0.19
Loch	2016-09-20 01:00:00	Mountain	yes	0
Loch	2016-09-20 02:00:00	Mountain	yes	0
Loch	2016-09-20 03:00:00	Mountain	yes	0
Loch	2016-09-20 04:00:00	Mountain	yes	0
Loch	2016-09-20 05:00:00	Mountain	yes	0
Loch	2016-09-20 06:00:00	Mountain	yes	1.29
Loch	2016-09-20 07:00:00	Mountain	yes	25.16
Loch	2016-09-20 08:00:00	Mountain	yes	41.12
Loch	2016-09-20 09:00:00	Mountain	yes	86.76
Loch	2016-09-20 10:00:00	Mountain	yes	181.7
Loch	2016-09-20 11:00:00	Mountain	yes	347.83
Loch	2016-09-20 12:00:00	Mountain	yes	501.7
Loch	2016-09-20 13:00:00	Mountain	yes	587.05
Loch	2016-09-20 14:00:00	Mountain	yes	465.02
Loch	2016-09-20 15:00:00	Mountain	yes	421.17
Loch	2016-09-20 16:00:00	Mountain	yes	168.17
Loch	2016-09-20 17:00:00	Mountain	yes	95.07
Loch	2016-09-20 18:00:00	Mountain	yes	23.1
Loch	2016-09-20 19:00:00	Mountain	yes	0.1
Loch	2016-09-20 20:00:00	Mountain	yes	0
Loch	2016-09-20 21:00:00	Mountain	yes	0
Loch	2016-09-20 22:00:00	Mountain	yes	0
Loch	2016-09-20 23:00:00	Mountain	yes	0
Loch	2016-09-21 00:00:00	Mountain	yes	0
Loch	2016-09-21 01:00:00	Mountain	yes	0
Loch	2016-09-21 02:00:00	Mountain	yes	0
Loch	2016-09-21 03:00:00	Mountain	yes	0
Loch	2016-09-21 04:00:00	Mountain	yes	0
Loch	2016-09-21 05:00:00	Mountain	yes	0
Loch	2016-09-21 06:00:00	Mountain	yes	1.02
Loch	2016-09-21 07:00:00	Mountain	yes	43.87
Loch	2016-09-21 08:00:00	Mountain	yes	72.14
Loch	2016-09-21 09:00:00	Mountain	yes	179.22
Loch	2016-09-21 10:00:00	Mountain	yes	299.23
Loch	2016-09-21 11:00:00	Mountain	yes	369.7
Loch	2016-09-21 12:00:00	Mountain	yes	241.9
Loch	2016-09-21 13:00:00	Mountain	yes	303.65
Loch	2016-09-21 14:00:00	Mountain	yes	270.4
Loch	2016-09-21 15:00:00	Mountain	yes	166.05
Loch	2016-09-21 16:00:00	Mountain	yes	123.28
Loch	2016-09-21 17:00:00	Mountain	yes	56.11
Loch	2016-09-21 18:00:00	Mountain	yes	6.83
Loch	2016-09-21 19:00:00	Mountain	yes	0.06
Loch	2016-09-21 20:00:00	Mountain	yes	0
Loch	2016-09-21 21:00:00	Mountain	yes	0
Loch	2016-09-21 22:00:00	Mountain	yes	0
Loch	2016-09-21 23:00:00	Mountain	yes	0
Loch	2016-09-22 00:00:00	Mountain	yes	0
Loch	2016-09-22 01:00:00	Mountain	yes	0
Loch	2016-09-22 02:00:00	Mountain	yes	0
Loch	2016-09-22 03:00:00	Mountain	yes	0
Loch	2016-09-22 04:00:00	Mountain	yes	0
Loch	2016-09-22 05:00:00	Mountain	yes	0
Loch	2016-09-22 06:00:00	Mountain	yes	1.76
Loch	2016-09-22 07:00:00	Mountain	yes	25.63
Loch	2016-09-22 08:00:00	Mountain	yes	285.34
Loch	2016-09-22 09:00:00	Mountain	yes	363.4
Loch	2016-09-22 10:00:00	Mountain	yes	513.82
Loch	2016-09-22 11:00:00	Mountain	yes	496.77
Loch	2016-09-22 12:00:00	Mountain	yes	220.75
Loch	2016-09-22 13:00:00	Mountain	yes	276.12
Loch	2016-09-22 14:00:00	Mountain	yes	231.62
Loch	2016-09-22 15:00:00	Mountain	yes	123.1
Loch	2016-09-22 16:00:00	Mountain	yes	45.63
Loch	2016-09-22 17:00:00	Mountain	yes	29.78
Loch	2016-09-22 18:00:00	Mountain	yes	16.24
Loch	2016-09-22 19:00:00	Mountain	yes	0.05
Loch	2016-09-22 20:00:00	Mountain	yes	0
Loch	2016-09-22 21:00:00	Mountain	yes	0
Loch	2016-09-22 22:00:00	Mountain	yes	0
Loch	2016-09-22 23:00:00	Mountain	yes	0
Loch	2016-09-23 00:00:00	Mountain	yes	0
Loch	2016-09-23 01:00:00	Mountain	yes	0
Loch	2016-09-23 02:00:00	Mountain	yes	0
Loch	2016-09-23 03:00:00	Mountain	yes	0
Loch	2016-09-23 04:00:00	Mountain	yes	0
Loch	2016-09-23 05:00:00	Mountain	yes	0
Loch	2016-09-23 06:00:00	Mountain	yes	1.25
Loch	2016-09-23 07:00:00	Mountain	yes	21.72
Loch	2016-09-23 08:00:00	Mountain	yes	277.2
Loch	2016-09-23 09:00:00	Mountain	yes	564.98
Loch	2016-09-23 10:00:00	Mountain	yes	689.37
Loch	2016-09-23 11:00:00	Mountain	yes	754.93
Loch	2016-09-23 12:00:00	Mountain	yes	551.57
Loch	2016-09-23 13:00:00	Mountain	yes	457.53
Loch	2016-09-23 14:00:00	Mountain	yes	472.45
Loch	2016-09-23 15:00:00	Mountain	yes	331.7
Loch	2016-09-23 16:00:00	Mountain	yes	151.49
Loch	2016-09-23 17:00:00	Mountain	yes	47.81
