"dateTime","PAR"
2019-08-10 12:30:00,NA
2019-08-10 13:00:00,123.0445
2019-08-10 13:30:00,NA
2019-08-10 14:00:00,203.39
2019-08-10 14:30:00,NA
2019-08-10 15:00:00,72.7345
2019-08-10 15:30:00,NA
2019-08-10 16:00:00,140.9755
2019-08-10 16:30:00,NA
2019-08-10 17:00:00,169.2695
2019-08-10 17:30:00,NA
2019-08-10 18:00:00,391.3
2019-08-10 18:30:00,NA
2019-08-10 19:00:00,944.1295
2019-08-10 19:30:00,NA
2019-08-10 20:00:00,1024.6255
2019-08-10 20:30:00,NA
2019-08-10 21:00:00,576.1355
2019-08-10 21:30:00,NA
2019-08-10 22:00:00,675.315
2019-08-10 22:30:00,NA
2019-08-10 23:00:00,701.4375
2019-08-10 23:30:00,NA
2019-08-11 00:00:00,324.435
2019-08-11 00:30:00,NA
2019-08-11 01:00:00,99.674
2019-08-11 01:30:00,NA
2019-08-11 02:00:00,-5.9125
2019-08-11 02:30:00,NA
2019-08-11 03:00:00,-5.848
2019-08-11 03:30:00,NA
2019-08-11 04:00:00,-5.3105
2019-08-11 04:30:00,NA
2019-08-11 05:00:00,-2.1715
2019-08-11 05:30:00,NA
2019-08-11 06:00:00,-5.5685
2019-08-11 06:30:00,NA
2019-08-11 07:00:00,-1.677
2019-08-11 07:30:00,NA
2019-08-11 08:00:00,-0.5375
2019-08-11 08:30:00,NA
2019-08-11 09:00:00,-2.709
2019-08-11 09:30:00,NA
2019-08-11 10:00:00,-1.29
2019-08-11 10:30:00,NA
2019-08-11 11:00:00,-2.6875
2019-08-11 11:30:00,NA
2019-08-11 12:00:00,28.595
2019-08-11 12:30:00,NA
2019-08-11 13:00:00,80.1735
2019-08-11 13:30:00,NA
2019-08-11 14:00:00,52.5245
2019-08-11 14:30:00,NA
2019-08-11 15:00:00,138.503
2019-08-11 15:30:00,NA
2019-08-11 16:00:00,253.9795
2019-08-11 16:30:00,NA
2019-08-11 17:00:00,264.622
2019-08-11 17:30:00,NA
2019-08-11 18:00:00,500.133
2019-08-11 18:30:00,NA
2019-08-11 19:00:00,190.533
2019-08-11 19:30:00,NA
2019-08-11 20:00:00,256.452
2019-08-11 20:30:00,NA
2019-08-11 21:00:00,510.582
2019-08-11 21:30:00,NA
2019-08-11 22:00:00,787.115
2019-08-11 22:30:00,NA
2019-08-11 23:00:00,360.598
2019-08-11 23:30:00,NA
2019-08-12 00:00:00,235.425
2019-08-12 00:30:00,NA
2019-08-12 01:00:00,32.8735
2019-08-12 01:30:00,NA
2019-08-12 02:00:00,-4.0205
2019-08-12 02:30:00,NA
2019-08-12 03:00:00,-5.418
2019-08-12 03:30:00,NA
2019-08-12 04:00:00,-6.536
2019-08-12 04:30:00,NA
2019-08-12 05:00:00,-6.407
2019-08-12 05:30:00,NA
2019-08-12 06:00:00,-5.719
2019-08-12 06:30:00,NA
2019-08-12 07:00:00,-5.547
2019-08-12 07:30:00,NA
2019-08-12 08:00:00,-6.0415
2019-08-12 08:30:00,NA
2019-08-12 09:00:00,-6.493
2019-08-12 09:30:00,NA
2019-08-12 10:00:00,-7.3745
2019-08-12 10:30:00,NA
2019-08-12 11:00:00,-8.4065
2019-08-12 11:30:00,NA
2019-08-12 12:00:00,17.3075
2019-08-12 12:30:00,NA
2019-08-12 13:00:00,60.501
2019-08-12 13:30:00,NA
2019-08-12 14:00:00,79.3565
2019-08-12 14:30:00,NA
2019-08-12 15:00:00,766.475
2019-08-12 15:30:00,NA
2019-08-12 16:00:00,1689.083
2019-08-12 16:30:00,NA
2019-08-12 17:00:00,1926.7655
2019-08-12 17:30:00,NA
2019-08-12 18:00:00,2026.0095
2019-08-12 18:30:00,NA
2019-08-12 19:00:00,2019.5595
2019-08-12 19:30:00,NA
2019-08-12 20:00:00,1791.81
2019-08-12 20:30:00,NA
2019-08-12 21:00:00,1501.8395
2019-08-12 21:30:00,NA
2019-08-12 22:00:00,951.332
2019-08-12 22:30:00,NA
2019-08-12 23:00:00,492.135
2019-08-12 23:30:00,NA
2019-08-13 00:00:00,296.399
2019-08-13 00:30:00,NA
2019-08-13 01:00:00,53.5995
2019-08-13 01:30:00,NA
2019-08-13 02:00:00,-7.052
2019-08-13 02:30:00,NA
2019-08-13 03:00:00,-5.7835
2019-08-13 03:30:00,NA
2019-08-13 04:00:00,-7.1595
2019-08-13 04:30:00,NA
2019-08-13 05:00:00,-5.117
2019-08-13 05:30:00,NA
2019-08-13 06:00:00,-5.762
2019-08-13 06:30:00,NA
2019-08-13 07:00:00,-7.5035
2019-08-13 07:30:00,NA
2019-08-13 08:00:00,-8.9225
2019-08-13 08:30:00,NA
2019-08-13 09:00:00,-9.288
2019-08-13 09:30:00,NA
2019-08-13 10:00:00,-9.0945
2019-08-13 10:30:00,NA
2019-08-13 11:00:00,-8.815
2019-08-13 11:30:00,NA
2019-08-13 12:00:00,15.523
2019-08-13 12:30:00,NA
2019-08-13 13:00:00,55.857
2019-08-13 13:30:00,NA
2019-08-13 14:00:00,74.8845
2019-08-13 14:30:00,NA
2019-08-13 15:00:00,728.4845
2019-08-13 15:30:00,NA
2019-08-13 16:00:00,1678.6125
2019-08-13 16:30:00,NA
2019-08-13 17:00:00,1913.8655
2019-08-13 17:30:00,NA
2019-08-13 18:00:00,2033.9
2019-08-13 18:30:00,NA
2019-08-13 19:00:00,1805.9355
2019-08-13 19:30:00,NA
2019-08-13 20:00:00,1251.1495
2019-08-13 20:30:00,NA
2019-08-13 21:00:00,1321.2395
2019-08-13 21:30:00,NA
2019-08-13 22:00:00,948.4295
2019-08-13 22:30:00,NA
2019-08-13 23:00:00,727.388
2019-08-13 23:30:00,NA
2019-08-14 00:00:00,328.4125
2019-08-14 00:30:00,NA
2019-08-14 01:00:00,32.895
2019-08-14 01:30:00,NA
2019-08-14 02:00:00,-7.1165
2019-08-14 02:30:00,NA
2019-08-14 03:00:00,-7.4175
2019-08-14 03:30:00,NA
2019-08-14 04:00:00,-8.815
2019-08-14 04:30:00,NA
2019-08-14 05:00:00,-6.9445
2019-08-14 05:30:00,NA
2019-08-14 06:00:00,-4.128
2019-08-14 06:30:00,NA
2019-08-14 07:00:00,-6.493
2019-08-14 07:30:00,NA
2019-08-14 08:00:00,-6.6865
2019-08-14 08:30:00,NA
2019-08-14 09:00:00,-7.74
2019-08-14 09:30:00,NA
2019-08-14 10:00:00,-6.622
2019-08-14 10:30:00,NA
2019-08-14 11:00:00,-6.3855
2019-08-14 11:30:00,NA
2019-08-14 12:00:00,18.49
2019-08-14 12:30:00,NA
2019-08-14 13:00:00,65.188
2019-08-14 13:30:00,NA
2019-08-14 14:00:00,85.57
2019-08-14 14:30:00,NA
2019-08-14 15:00:00,688.086
2019-08-14 15:30:00,NA
2019-08-14 16:00:00,1639.633
2019-08-14 16:30:00,NA
2019-08-14 17:00:00,1883.4
2019-08-14 17:30:00,NA
2019-08-14 18:00:00,2016.657
2019-08-14 18:30:00,NA
2019-08-14 19:00:00,1796.0455
2019-08-14 19:30:00,NA
2019-08-14 20:00:00,1570.7255
2019-08-14 20:30:00,NA
2019-08-14 21:00:00,1791.7025
2019-08-14 21:30:00,NA
2019-08-14 22:00:00,1188.8855
2019-08-14 22:30:00,NA
2019-08-14 23:00:00,737.3425
2019-08-14 23:30:00,NA
2019-08-15 00:00:00,304.9775
2019-08-15 00:30:00,NA
2019-08-15 01:00:00,26.7245
2019-08-15 01:30:00,NA
2019-08-15 02:00:00,-9.6105
2019-08-15 02:30:00,NA
2019-08-15 03:00:00,-9.718
2019-08-15 03:30:00,NA
2019-08-15 04:00:00,-9.245
2019-08-15 04:30:00,NA
2019-08-15 05:00:00,-6.8155
2019-08-15 05:30:00,NA
2019-08-15 06:00:00,-9.1805
2019-08-15 06:30:00,NA
2019-08-15 07:00:00,-8.1915
2019-08-15 07:30:00,NA
2019-08-15 08:00:00,-8.944
2019-08-15 08:30:00,NA
2019-08-15 09:00:00,-8.901
2019-08-15 09:30:00,NA
2019-08-15 10:00:00,-9.5245
2019-08-15 10:30:00,NA
2019-08-15 11:00:00,-7.568
2019-08-15 11:30:00,NA
2019-08-15 12:00:00,15.738
2019-08-15 12:30:00,NA
2019-08-15 13:00:00,57.921
2019-08-15 13:30:00,NA
2019-08-15 14:00:00,77.0775
2019-08-15 14:30:00,NA
2019-08-15 15:00:00,651.4285
2019-08-15 15:30:00,NA
2019-08-15 16:00:00,1639.2675
2019-08-15 16:30:00,NA
2019-08-15 17:00:00,1811.59
2019-08-15 17:30:00,NA
2019-08-15 18:00:00,1790.133
2019-08-15 18:30:00,NA
2019-08-15 19:00:00,1332.785
2019-08-15 19:30:00,NA
2019-08-15 20:00:00,1590.097
2019-08-15 20:30:00,NA
2019-08-15 21:00:00,1229.4775
2019-08-15 21:30:00,NA
2019-08-15 22:00:00,1081.0845
2019-08-15 22:30:00,NA
2019-08-15 23:00:00,767.7005
2019-08-15 23:30:00,NA
2019-08-16 00:00:00,185.631
2019-08-16 00:30:00,NA
2019-08-16 01:00:00,15.996
2019-08-16 01:30:00,NA
2019-08-16 02:00:00,-9.3525
2019-08-16 02:30:00,NA
2019-08-16 03:00:00,-7.095
2019-08-16 03:30:00,NA
2019-08-16 04:00:00,-6.9015
2019-08-16 04:30:00,NA
2019-08-16 05:00:00,-9.159
2019-08-16 05:30:00,NA
2019-08-16 06:00:00,-8.342
2019-08-16 06:30:00,NA
2019-08-16 07:00:00,-8.901
2019-08-16 07:30:00,NA
2019-08-16 08:00:00,-8.944
2019-08-16 08:30:00,NA
2019-08-16 09:00:00,-8.858
2019-08-16 09:30:00,NA
2019-08-16 10:00:00,-8.729
2019-08-16 10:30:00,NA
2019-08-16 11:00:00,-9.2235
2019-08-16 11:30:00,NA
2019-08-16 12:00:00,12.7925
2019-08-16 12:30:00,NA
2019-08-16 13:00:00,62.909
2019-08-16 13:30:00,NA
2019-08-16 14:00:00,88.8595
2019-08-16 14:30:00,NA
2019-08-16 15:00:00,612.3845
2019-08-16 15:30:00,NA
2019-08-16 16:00:00,1633.527
2019-08-16 16:30:00,NA
2019-08-16 17:00:00,1897.375
2019-08-16 17:30:00,NA
2019-08-16 18:00:00,1928.8725
2019-08-16 18:30:00,NA
2019-08-16 19:00:00,1775.427
2019-08-16 19:30:00,NA
2019-08-16 20:00:00,485.4485
2019-08-16 20:30:00,NA
2019-08-16 21:00:00,425.098
2019-08-16 21:30:00,NA
2019-08-16 22:00:00,178.536
2019-08-16 22:30:00,NA
2019-08-16 23:00:00,391.0635
2019-08-16 23:30:00,NA
2019-08-17 00:00:00,98.3195
2019-08-17 00:30:00,NA
2019-08-17 01:00:00,26.4235
2019-08-17 01:30:00,NA
2019-08-17 02:00:00,-6.278
2019-08-17 02:30:00,NA
2019-08-17 03:00:00,-7.7185
2019-08-17 03:30:00,NA
2019-08-17 04:00:00,-8.772
2019-08-17 04:30:00,NA
2019-08-17 05:00:00,-8.3205
2019-08-17 05:30:00,NA
2019-08-17 06:00:00,-8.4925
2019-08-17 06:30:00,NA
2019-08-17 07:00:00,-8.3205
2019-08-17 07:30:00,NA
2019-08-17 08:00:00,-8.4925
2019-08-17 08:30:00,NA
2019-08-17 09:00:00,-8.7935
2019-08-17 09:30:00,NA
2019-08-17 10:00:00,-8.7505
2019-08-17 10:30:00,NA
2019-08-17 11:00:00,-8.2775
2019-08-17 11:30:00,NA
2019-08-17 12:00:00,17.0925
2019-08-17 12:30:00,NA
2019-08-17 13:00:00,137.6645
2019-08-17 13:30:00,NA
2019-08-17 14:00:00,174.279
2019-08-17 14:30:00,NA
2019-08-17 15:00:00,704.383
2019-08-17 15:30:00,NA
2019-08-17 16:00:00,1626.26
2019-08-17 16:30:00,NA
2019-08-17 17:00:00,1849
2019-08-17 17:30:00,NA
2019-08-17 18:00:00,1666.6155
2019-08-17 18:30:00,NA
2019-08-17 19:00:00,840.2415
2019-08-17 19:30:00,NA
2019-08-17 20:00:00,888.7455
2019-08-17 20:30:00,NA
2019-08-17 21:00:00,55.04
2019-08-17 21:30:00,NA
2019-08-17 22:00:00,1211.5895
2019-08-17 22:30:00,NA
2019-08-17 23:00:00,147.748
2019-08-17 23:30:00,NA
2019-08-18 00:00:00,131.064
2019-08-18 00:30:00,NA
2019-08-18 01:00:00,22.36
2019-08-18 01:30:00,NA
2019-08-18 02:00:00,-4.73
2019-08-18 02:30:00,NA
2019-08-18 03:00:00,-5.418
2019-08-18 03:30:00,NA
2019-08-18 04:00:00,-8.8365
2019-08-18 04:30:00,NA
2019-08-18 05:00:00,-8.7505
2019-08-18 05:30:00,NA
2019-08-18 06:00:00,-7.2025
2019-08-18 06:30:00,NA
2019-08-18 07:00:00,-7.74
2019-08-18 07:30:00,NA
2019-08-18 08:00:00,-9.288
2019-08-18 08:30:00,NA
2019-08-18 09:00:00,-8.041
2019-08-18 09:30:00,NA
2019-08-18 10:00:00,-8.428
2019-08-18 10:30:00,NA
2019-08-18 11:00:00,-8.901
2019-08-18 11:30:00,NA
2019-08-18 12:00:00,15.1145
2019-08-18 12:30:00,NA
2019-08-18 13:00:00,68.3915
2019-08-18 13:30:00,NA
2019-08-18 14:00:00,97.3735
2019-08-18 14:30:00,NA
2019-08-18 15:00:00,529.975
2019-08-18 15:30:00,NA
2019-08-18 16:00:00,1611.597
2019-08-18 16:30:00,NA
2019-08-18 17:00:00,1862.975
2019-08-18 17:30:00,NA
2019-08-18 18:00:00,1992.3405
2019-08-18 18:30:00,NA
2019-08-18 19:00:00,1990.1905
2019-08-18 19:30:00,NA
2019-08-18 20:00:00,1873.0155
2019-08-18 20:30:00,NA
2019-08-18 21:00:00,1596.418
2019-08-18 21:30:00,NA
2019-08-18 22:00:00,1266.4575
2019-08-18 22:30:00,NA
2019-08-18 23:00:00,744.3945
2019-08-18 23:30:00,NA
2019-08-19 00:00:00,235.898
2019-08-19 00:30:00,NA
2019-08-19 01:00:00,21.3065
2019-08-19 01:30:00,NA
2019-08-19 02:00:00,-9.8685
2019-08-19 02:30:00,NA
2019-08-19 03:00:00,-7.0735
2019-08-19 03:30:00,NA
2019-08-19 04:00:00,-8.729
2019-08-19 04:30:00,NA
2019-08-19 05:00:00,-10.0835
2019-08-19 05:30:00,NA
2019-08-19 06:00:00,-10.1265
2019-08-19 06:30:00,NA
2019-08-19 07:00:00,-9.847
2019-08-19 07:30:00,NA
2019-08-19 08:00:00,-10.191
2019-08-19 08:30:00,NA
2019-08-19 09:00:00,-9.202
2019-08-19 09:30:00,NA
2019-08-19 10:00:00,-8.2345
2019-08-19 10:30:00,NA
2019-08-19 11:00:00,-7.1165
2019-08-19 11:30:00,NA
2019-08-19 12:00:00,13.158
2019-08-19 12:30:00,NA
2019-08-19 13:00:00,66.048
2019-08-19 13:30:00,NA
2019-08-19 14:00:00,95.503
2019-08-19 14:30:00,NA
2019-08-19 15:00:00,495.059
2019-08-19 15:30:00,NA
2019-08-19 16:00:00,1593.365
2019-08-19 16:30:00,NA
2019-08-19 17:00:00,1835.7345
2019-08-19 17:30:00,NA
2019-08-19 18:00:00,1975.85
2019-08-19 18:30:00,NA
2019-08-19 19:00:00,1980.8595
2019-08-19 19:30:00,NA
2019-08-19 20:00:00,1799.6145
2019-08-19 20:30:00,NA
2019-08-19 21:00:00,1572.08
2019-08-19 21:30:00,NA
2019-08-19 22:00:00,1249.365
2019-08-19 22:30:00,NA
2019-08-19 23:00:00,758.907
2019-08-19 23:30:00,NA
2019-08-20 00:00:00,156.305
2019-08-20 00:30:00,NA
2019-08-20 01:00:00,41.0005
2019-08-20 01:30:00,NA
2019-08-20 02:00:00,-8.213
2019-08-20 02:30:00,NA
2019-08-20 03:00:00,-8.5355
2019-08-20 03:30:00,NA
2019-08-20 04:00:00,-7.138
2019-08-20 04:30:00,NA
2019-08-20 05:00:00,-7.7185
2019-08-20 05:30:00,NA
2019-08-20 06:00:00,-6.235
2019-08-20 06:30:00,NA
2019-08-20 07:00:00,-5.676
2019-08-20 07:30:00,NA
2019-08-20 08:00:00,-6.106
2019-08-20 08:30:00,NA
2019-08-20 09:00:00,-4.7945
2019-08-20 09:30:00,NA
2019-08-20 10:00:00,-5.2245
2019-08-20 10:30:00,NA
2019-08-20 11:00:00,-6.3425
2019-08-20 11:30:00,NA
2019-08-20 12:00:00,13.932
2019-08-20 12:30:00,NA
2019-08-20 13:00:00,70.4555
2019-08-20 13:30:00,NA
2019-08-20 14:00:00,98.685
2019-08-20 14:30:00,NA
2019-08-20 15:00:00,465.475
2019-08-20 15:30:00,NA
2019-08-20 16:00:00,1594.3325
2019-08-20 16:30:00,NA
2019-08-20 17:00:00,1840.4
2019-08-20 17:30:00,NA
2019-08-20 18:00:00,1985.8905
2019-08-20 18:30:00,NA
2019-08-20 19:00:00,2014.1845
2019-08-20 19:30:00,NA
2019-08-20 20:00:00,1615.037
2019-08-20 20:30:00,NA
2019-08-20 21:00:00,395.9655
2019-08-20 21:30:00,NA
2019-08-20 22:00:00,965.393
2019-08-20 22:30:00,NA
2019-08-20 23:00:00,586.262
2019-08-20 23:30:00,NA
2019-08-21 00:00:00,110.7035
2019-08-21 00:30:00,NA
2019-08-21 01:00:00,16.426
2019-08-21 01:30:00,NA
2019-08-21 02:00:00,-9.0945
2019-08-21 02:30:00,NA
2019-08-21 03:00:00,-7.912
2019-08-21 03:30:00,NA
2019-08-21 04:00:00,-5.6115
2019-08-21 04:30:00,NA
2019-08-21 05:00:00,-6.45
2019-08-21 05:30:00,NA
2019-08-21 06:00:00,-5.7835
2019-08-21 06:30:00,NA
2019-08-21 07:00:00,-5.375
2019-08-21 07:30:00,NA
2019-08-21 08:00:00,-7.3315
2019-08-21 08:30:00,NA
2019-08-21 09:00:00,-6.063
2019-08-21 09:30:00,NA
2019-08-21 10:00:00,-4.5795
2019-08-21 10:30:00,NA
2019-08-21 11:00:00,-2.709
2019-08-21 11:30:00,NA
2019-08-21 12:00:00,21.586
2019-08-21 12:30:00,NA
2019-08-21 13:00:00,102.34
2019-08-21 13:30:00,NA
2019-08-21 14:00:00,105.5435
2019-08-21 14:30:00,NA
2019-08-21 15:00:00,445.4155
2019-08-21 15:30:00,NA
2019-08-21 16:00:00,1590.398
2019-08-21 16:30:00,NA
2019-08-21 17:00:00,1898.0845
2019-08-21 17:30:00,NA
2019-08-21 18:00:00,748.5655
2019-08-21 18:30:00,NA
2019-08-21 19:00:00,1136.6405
2019-08-21 19:30:00,NA
2019-08-21 20:00:00,1174.33
2019-08-21 20:30:00,NA
2019-08-21 21:00:00,956.9005
2019-08-21 21:30:00,NA
2019-08-21 22:00:00,411.467
2019-08-21 22:30:00,NA
2019-08-21 23:00:00,448.2105
2019-08-21 23:30:00,NA
2019-08-22 00:00:00,313.5345
2019-08-22 00:30:00,NA
2019-08-22 01:00:00,95.331
2019-08-22 01:30:00,NA
2019-08-22 02:00:00,-8.299
2019-08-22 02:30:00,NA
2019-08-22 03:00:00,-7.6325
2019-08-22 03:30:00,NA
2019-08-22 04:00:00,-7.138
2019-08-22 04:30:00,NA
2019-08-22 05:00:00,-6.8155
2019-08-22 05:30:00,NA
2019-08-22 06:00:00,-5.246
2019-08-22 06:30:00,NA
2019-08-22 07:00:00,-6.3425
2019-08-22 07:30:00,NA
2019-08-22 08:00:00,-4.816
2019-08-22 08:30:00,NA
2019-08-22 09:00:00,-6.493
2019-08-22 09:30:00,NA
2019-08-22 10:00:00,-7.482
2019-08-22 10:30:00,NA
2019-08-22 11:00:00,-3.526
2019-08-22 11:30:00,NA
2019-08-22 12:00:00,13.76
2019-08-22 12:30:00,NA
2019-08-22 13:00:00,68.757
2019-08-22 13:30:00,NA
2019-08-22 14:00:00,98.169
2019-08-22 14:30:00,NA
2019-08-22 15:00:00,413.8535
2019-08-22 15:30:00,NA
2019-08-22 16:00:00,1574.273
2019-08-22 16:30:00,NA
2019-08-22 17:00:00,1818.9
2019-08-22 17:30:00,NA
2019-08-22 18:00:00,1980.5155
2019-08-22 18:30:00,NA
2019-08-22 19:00:00,1403.09
2019-08-22 19:30:00,NA
2019-08-22 20:00:00,464.1205
2019-08-22 20:30:00,NA
2019-08-22 21:00:00,806.7875
2019-08-22 21:30:00,NA
2019-08-22 22:00:00,653.772
2019-08-22 22:30:00,NA
2019-08-22 23:00:00,518.2145
2019-08-22 23:30:00,NA
2019-08-23 00:00:00,142.373
2019-08-23 00:30:00,NA
2019-08-23 01:00:00,8.557
2019-08-23 01:30:00,NA
2019-08-23 02:00:00,-6.9015
2019-08-23 02:30:00,NA
2019-08-23 03:00:00,-6.0845
2019-08-23 03:30:00,NA
2019-08-23 04:00:00,-7.9335
2019-08-23 04:30:00,NA
2019-08-23 05:00:00,-6.8585
2019-08-23 05:30:00,NA
2019-08-23 06:00:00,-5.117
2019-08-23 06:30:00,NA
2019-08-23 07:00:00,-3.8485
2019-08-23 07:30:00,NA
2019-08-23 08:00:00,-7.611
2019-08-23 08:30:00,NA
2019-08-23 09:00:00,-5.5685
2019-08-23 09:30:00,NA
2019-08-23 10:00:00,-5.3105
2019-08-23 10:30:00,NA
2019-08-23 11:00:00,-5.246
2019-08-23 11:30:00,NA
2019-08-23 12:00:00,29.0035
2019-08-23 12:30:00,NA
2019-08-23 13:00:00,163.099
2019-08-23 13:30:00,NA
2019-08-23 14:00:00,268.965
2019-08-23 14:30:00,NA
2019-08-23 15:00:00,542.7245
2019-08-23 15:30:00,NA
2019-08-23 16:00:00,618.4045
2019-08-23 16:30:00,NA
2019-08-23 17:00:00,806.8305
2019-08-23 17:30:00,NA
2019-08-23 18:00:00,1065.927
2019-08-23 18:30:00,NA
2019-08-23 19:00:00,885.7355
2019-08-23 19:30:00,NA
2019-08-23 20:00:00,1068.2275
2019-08-23 20:30:00,NA
2019-08-23 21:00:00,562.268
2019-08-23 21:30:00,NA
