"dateTime","sensorTemp"
2017-05-30 00:00:00,1.933
2017-05-30 00:30:00,1.933
2017-05-30 01:00:00,1.902
2017-05-30 01:30:00,1.912
2017-05-30 02:00:00,1.912
2017-05-30 02:30:00,1.88
2017-05-30 03:00:00,1.87
2017-05-30 03:30:00,1.88
2017-05-30 04:00:00,1.849
2017-05-30 04:30:00,1.817
2017-05-30 05:00:00,1.87
2017-05-30 05:30:00,1.87
2017-05-30 06:00:00,1.859
2017-05-30 06:30:00,1.88
2017-05-30 07:00:00,1.849
2017-05-30 07:30:00,1.859
2017-05-30 08:00:00,1.859
2017-05-30 08:30:00,1.87
2017-05-30 09:00:00,1.817
2017-05-30 09:30:00,1.859
2017-05-30 10:00:00,1.859
2017-05-30 10:30:00,1.827
2017-05-30 11:00:00,1.838
2017-05-30 11:30:00,1.849
2017-05-30 12:00:00,1.827
2017-05-30 12:30:00,1.838
2017-05-30 13:00:00,1.87
2017-05-30 13:30:00,1.88
2017-05-30 14:00:00,1.923
2017-05-30 14:30:00,1.965
2017-05-30 15:00:00,1.986
2017-05-30 15:30:00,2.039
2017-05-30 16:00:00,2.103
2017-05-30 16:30:00,2.187
2017-05-30 17:00:00,2.134
2017-05-30 17:30:00,2.219
2017-05-30 18:00:00,2.24
2017-05-30 18:30:00,2.303
2017-05-30 19:00:00,2.134
2017-05-30 19:30:00,2.282
2017-05-30 20:00:00,2.124
2017-05-30 20:30:00,2.05
2017-05-30 21:00:00,2.134
2017-05-30 21:30:00,2.25
2017-05-30 22:00:00,2.219
2017-05-30 22:30:00,2.24
2017-05-30 23:00:00,2.145
2017-05-30 23:30:00,2.039
2017-05-31 00:00:00,2.06
2017-05-31 00:30:00,2.05
2017-05-31 01:00:00,2.018
2017-05-31 01:30:00,1.976
2017-05-31 02:00:00,1.976
2017-05-31 02:30:00,1.976
2017-05-31 03:00:00,1.955
2017-05-31 03:30:00,1.955
2017-05-31 04:00:00,1.923
2017-05-31 04:30:00,1.933
2017-05-31 05:00:00,1.88
2017-05-31 05:30:00,1.912
2017-05-31 06:00:00,1.955
2017-05-31 06:30:00,1.912
2017-05-31 07:00:00,1.923
2017-05-31 07:30:00,1.891
2017-05-31 08:00:00,1.891
2017-05-31 08:30:00,1.87
2017-05-31 09:00:00,1.87
2017-05-31 09:30:00,1.849
2017-05-31 10:00:00,1.87
2017-05-31 10:30:00,1.88
2017-05-31 11:00:00,1.838
2017-05-31 11:30:00,1.87
2017-05-31 12:00:00,1.88
2017-05-31 12:30:00,1.859
2017-05-31 13:00:00,1.859
2017-05-31 13:30:00,1.859
2017-05-31 14:00:00,2.008
2017-05-31 14:30:00,2.113
2017-05-31 15:00:00,2.166
2017-05-31 15:30:00,2.25
2017-05-31 16:00:00,2.282
2017-05-31 16:30:00,2.408
2017-05-31 17:00:00,2.482
2017-05-31 17:30:00,2.229
2017-05-31 18:00:00,2.05
2017-05-31 18:30:00,2.134
