"dateTime","DO"
2016-07-14 20:30:00,9.07
2016-07-14 21:00:00,9.11
2016-07-14 21:30:00,9.1
2016-07-14 22:00:00,9.12
2016-07-14 22:30:00,9.14
2016-07-14 23:00:00,9.02
2016-07-14 23:30:00,8.97
2016-07-15 00:00:00,8.98
2016-07-15 00:30:00,9.01
2016-07-15 01:00:00,8.99
2016-07-15 01:30:00,9.03
2016-07-15 02:00:00,8.99
2016-07-15 02:30:00,9.01
2016-07-15 03:00:00,9
2016-07-15 03:30:00,9.07
2016-07-15 04:00:00,9.04
2016-07-15 04:30:00,9.02
2016-07-15 05:00:00,9.01
2016-07-15 05:30:00,9.03
2016-07-15 06:00:00,9.02
2016-07-15 06:30:00,9.02
2016-07-15 07:00:00,9.03
2016-07-15 07:30:00,9
2016-07-15 08:00:00,9
2016-07-15 08:30:00,8.96
2016-07-15 09:00:00,8.97
2016-07-15 09:30:00,9
2016-07-15 10:00:00,8.93
2016-07-15 10:30:00,8.97
2016-07-15 11:00:00,8.99
2016-07-15 11:30:00,8.93
2016-07-15 12:00:00,8.93
2016-07-15 12:30:00,8.92
2016-07-15 13:00:00,8.93
2016-07-15 13:30:00,8.98
2016-07-15 14:00:00,8.85
2016-07-15 14:30:00,8.89
2016-07-15 15:00:00,8.99
2016-07-15 15:30:00,8.96
2016-07-15 16:00:00,8.92
2016-07-15 16:30:00,9.01
2016-07-15 17:00:00,8.97
2016-07-15 17:30:00,8.92
2016-07-15 18:00:00,8.96
2016-07-15 18:30:00,8.95
2016-07-15 19:00:00,8.92
2016-07-15 19:30:00,9.07
2016-07-15 20:00:00,9.08
2016-07-15 20:30:00,9.09
2016-07-15 21:00:00,9.11
2016-07-15 21:30:00,9.1
2016-07-15 22:00:00,9.02
2016-07-15 22:30:00,9.02
2016-07-15 23:00:00,9.03
2016-07-15 23:30:00,9.1
2016-07-16 00:00:00,9.11
2016-07-16 00:30:00,9.13
2016-07-16 01:00:00,9.1
2016-07-16 01:30:00,9.05
2016-07-16 02:00:00,9.03
2016-07-16 02:30:00,9.11
2016-07-16 03:00:00,9.1
2016-07-16 03:30:00,9.12
2016-07-16 04:00:00,9.05
2016-07-16 04:30:00,9.04
2016-07-16 05:00:00,9.01
2016-07-16 05:30:00,9.03
2016-07-16 06:00:00,8.99
2016-07-16 06:30:00,9.09
2016-07-16 07:00:00,9.07
2016-07-16 07:30:00,9.08
2016-07-16 08:00:00,9.04
2016-07-16 08:30:00,9.08
2016-07-16 09:00:00,9.07
2016-07-16 09:30:00,9.08
2016-07-16 10:00:00,9.11
2016-07-16 10:30:00,9.08
2016-07-16 11:00:00,8.99
2016-07-16 11:30:00,9
2016-07-16 12:00:00,9.01
2016-07-16 12:30:00,8.99
2016-07-16 13:00:00,9.02
2016-07-16 13:30:00,9.08
2016-07-16 14:00:00,9.09
2016-07-16 14:30:00,9.09
2016-07-16 15:00:00,9.03
2016-07-16 15:30:00,9.01
2016-07-16 16:00:00,9.03
2016-07-16 16:30:00,8.99
2016-07-16 17:00:00,9
2016-07-16 17:30:00,9.07
2016-07-16 18:00:00,9.12
2016-07-16 18:30:00,9.15
2016-07-16 19:00:00,9.13
2016-07-16 19:30:00,9.16
2016-07-16 20:00:00,9.19
2016-07-16 20:30:00,9.08
2016-07-16 21:00:00,9.22
2016-07-16 21:30:00,9.21
2016-07-16 22:00:00,9.23
2016-07-16 22:30:00,9.19
2016-07-16 23:00:00,9
2016-07-16 23:30:00,9.05
2016-07-17 00:00:00,9.04
2016-07-17 00:30:00,9.11
2016-07-17 01:00:00,9.12
2016-07-17 01:30:00,9.16
2016-07-17 02:00:00,9.23
