"dateTime","sensorTemp"
2018-05-30 00:00:00,NA
2018-05-30 00:30:00,4.465
2018-05-30 01:00:00,4.445
2018-05-30 01:30:00,4.415
2018-05-30 02:00:00,4.415
2018-05-30 02:30:00,4.384
2018-05-30 03:00:00,4.354
2018-05-30 03:30:00,4.334
2018-05-30 04:00:00,4.283
2018-05-30 04:30:00,4.293
2018-05-30 05:00:00,4.283
2018-05-30 05:30:00,4.243
2018-05-30 06:00:00,4.243
2018-05-30 06:30:00,4.202
2018-05-30 07:00:00,4.162
2018-05-30 07:30:00,4.142
2018-05-30 08:00:00,4.111
2018-05-30 08:30:00,4.081
2018-05-30 09:00:00,4.05
2018-05-30 09:30:00,4.04
2018-05-30 10:00:00,4.009
2018-05-30 10:30:00,3.999
2018-05-30 11:00:00,3.969
2018-05-30 11:30:00,3.959
2018-05-30 12:00:00,3.948
2018-05-30 12:30:00,3.867
2018-05-30 13:00:00,3.877
2018-05-30 13:30:00,3.897
2018-05-30 14:00:00,3.857
2018-05-30 14:30:00,3.877
2018-05-30 15:00:00,3.928
2018-05-30 15:30:00,3.999
2018-05-30 16:00:00,4.02
2018-05-30 16:30:00,4.101
2018-05-30 17:00:00,4.192
2018-05-30 17:30:00,4.304
2018-05-30 18:00:00,4.293
2018-05-30 18:30:00,4.384
2018-05-30 19:00:00,4.415
2018-05-30 19:30:00,4.505
2018-05-30 20:00:00,4.697
2018-05-30 20:30:00,4.676
2018-05-30 21:00:00,4.686
2018-05-30 21:30:00,4.666
2018-05-30 22:00:00,4.666
2018-05-30 22:30:00,4.727
2018-05-30 23:00:00,4.807
2018-05-30 23:30:00,4.817
2018-05-31 00:00:00,4.877
2018-05-31 00:30:00,4.837
2018-05-31 01:00:00,4.797
2018-05-31 01:30:00,4.817
2018-05-31 02:00:00,4.767
2018-05-31 02:30:00,4.807
2018-05-31 03:00:00,4.817
2018-05-31 03:30:00,4.787
2018-05-31 04:00:00,4.777
2018-05-31 04:30:00,4.797
2018-05-31 05:00:00,4.747
2018-05-31 05:30:00,4.747
2018-05-31 06:00:00,4.757
2018-05-31 06:30:00,4.737
2018-05-31 07:00:00,4.727
2018-05-31 07:30:00,4.717
2018-05-31 08:00:00,4.676
2018-05-31 08:30:00,4.676
2018-05-31 09:00:00,4.666
2018-05-31 09:30:00,4.676
2018-05-31 10:00:00,4.606
2018-05-31 10:30:00,4.586
2018-05-31 11:00:00,4.576
2018-05-31 11:30:00,4.536
2018-05-31 12:00:00,4.526
2018-05-31 12:30:00,4.505
2018-05-31 13:00:00,4.516
2018-05-31 13:30:00,4.465
2018-05-31 14:00:00,4.445
2018-05-31 14:30:00,4.475
2018-05-31 15:00:00,4.536
2018-05-31 15:30:00,4.606
2018-05-31 16:00:00,4.717
2018-05-31 16:30:00,4.857
2018-05-31 17:00:00,4.847
2018-05-31 17:30:00,4.646
2018-05-31 18:00:00,4.727
2018-05-31 18:30:00,4.837
2018-05-31 19:00:00,4.977
2018-05-31 19:30:00,4.656
2018-05-31 20:00:00,4.546
2018-05-31 20:30:00,4.556
2018-05-31 21:00:00,4.697
2018-05-31 21:30:00,5.166
2018-05-31 22:00:00,5.395
2018-05-31 22:30:00,5.414
2018-05-31 23:00:00,5.325
2018-05-31 23:30:00,5.276
2018-06-01 00:00:00,5.186
2018-06-01 00:30:00,5.216
2018-06-01 01:00:00,5.186
2018-06-01 01:30:00,5.395
2018-06-01 02:00:00,5.345
2018-06-01 02:30:00,5.186
2018-06-01 03:00:00,5.136
2018-06-01 03:30:00,5.206
2018-06-01 04:00:00,5.206
2018-06-01 04:30:00,5.156
2018-06-01 05:00:00,5.136
2018-06-01 05:30:00,5.503
2018-06-01 06:00:00,5.513
2018-06-01 06:30:00,5.226
2018-06-01 07:00:00,5.186
2018-06-01 07:30:00,5.067
2018-06-01 08:00:00,5.057
2018-06-01 08:30:00,5.126
2018-06-01 09:00:00,5.087
2018-06-01 09:30:00,5.116
2018-06-01 10:00:00,5.067
2018-06-01 10:30:00,5.087
2018-06-01 11:00:00,5.077
2018-06-01 11:30:00,5.037
2018-06-01 12:00:00,4.997
2018-06-01 12:30:00,4.907
2018-06-01 13:00:00,4.877
2018-06-01 13:30:00,4.827
2018-06-01 14:00:00,4.807
2018-06-01 14:30:00,4.807
2018-06-01 15:00:00,4.827
2018-06-01 15:30:00,4.837
2018-06-01 16:00:00,4.847
2018-06-01 16:30:00,4.867
2018-06-01 17:00:00,4.927
2018-06-01 17:30:00,4.957
2018-06-01 18:00:00,4.977
2018-06-01 18:30:00,5.007
2018-06-01 19:00:00,5.057
2018-06-01 19:30:00,5.126
2018-06-01 20:00:00,5.206
2018-06-01 20:30:00,5.266
