"dateTime","windSpeed"
2020-06-07 11:30:00,NA
2020-06-07 12:00:00,10.23
2020-06-07 12:30:00,NA
2020-06-07 13:00:00,8.33
2020-06-07 13:30:00,NA
2020-06-07 14:00:00,10.58
2020-06-07 14:30:00,NA
2020-06-07 15:00:00,7.68
2020-06-07 15:30:00,NA
2020-06-07 16:00:00,6.14
2020-06-07 16:30:00,NA
2020-06-07 17:00:00,5.567
2020-06-07 17:30:00,NA
2020-06-07 18:00:00,4.428
2020-06-07 18:30:00,NA
2020-06-07 19:00:00,6.79
2020-06-07 19:30:00,NA
2020-06-07 20:00:00,6.851
2020-06-07 20:30:00,NA
2020-06-07 21:00:00,6.335
2020-06-07 21:30:00,NA
2020-06-07 22:00:00,6.813
2020-06-07 22:30:00,NA
2020-06-07 23:00:00,6.301
2020-06-07 23:30:00,NA
2020-06-08 00:00:00,3.981
2020-06-08 00:30:00,NA
2020-06-08 01:00:00,5.631
2020-06-08 01:30:00,NA
2020-06-08 02:00:00,6.61
2020-06-08 02:30:00,NA
2020-06-08 03:00:00,7.634
2020-06-08 03:30:00,NA
2020-06-08 04:00:00,4.512
2020-06-08 04:30:00,NA
2020-06-08 05:00:00,3.312
2020-06-08 05:30:00,NA
2020-06-08 06:00:00,2.88
2020-06-08 06:30:00,NA
2020-06-08 07:00:00,8.01
2020-06-08 07:30:00,NA
2020-06-08 08:00:00,5.305
2020-06-08 08:30:00,NA
2020-06-08 09:00:00,5.54
2020-06-08 09:30:00,NA
2020-06-08 10:00:00,3.479
2020-06-08 10:30:00,NA
2020-06-08 11:00:00,4.529
2020-06-08 11:30:00,NA
2020-06-08 12:00:00,3.932
2020-06-08 12:30:00,NA
2020-06-08 13:00:00,8.5
2020-06-08 13:30:00,NA
2020-06-08 14:00:00,7.266
2020-06-08 14:30:00,NA
2020-06-08 15:00:00,7.863
2020-06-08 15:30:00,NA
2020-06-08 16:00:00,13.39
2020-06-08 16:30:00,NA
2020-06-08 17:00:00,21.97
2020-06-08 17:30:00,NA
2020-06-08 18:00:00,21.42
2020-06-08 18:30:00,NA
2020-06-08 19:00:00,6.64
2020-06-08 19:30:00,NA
2020-06-08 20:00:00,8.98
2020-06-08 20:30:00,NA
2020-06-08 21:00:00,16.57
2020-06-08 21:30:00,NA
2020-06-08 22:00:00,13.98
2020-06-08 22:30:00,NA
2020-06-08 23:00:00,13.8
2020-06-08 23:30:00,NA
2020-06-09 00:00:00,1.361
2020-06-09 00:30:00,NA
2020-06-09 01:00:00,1.87
2020-06-09 01:30:00,NA
2020-06-09 02:00:00,3.296
2020-06-09 02:30:00,NA
2020-06-09 03:00:00,3.414
2020-06-09 03:30:00,NA
2020-06-09 04:00:00,4.52
2020-06-09 04:30:00,NA
2020-06-09 05:00:00,5.837
2020-06-09 05:30:00,NA
2020-06-09 06:00:00,2.658
2020-06-09 06:30:00,NA
2020-06-09 07:00:00,3.046
2020-06-09 07:30:00,NA
2020-06-09 08:00:00,2.359
2020-06-09 08:30:00,NA
2020-06-09 09:00:00,2.606
2020-06-09 09:30:00,NA
2020-06-09 10:00:00,7.813
2020-06-09 10:30:00,NA
2020-06-09 11:00:00,12.67
2020-06-09 11:30:00,NA
2020-06-09 12:00:00,14.58
2020-06-09 12:30:00,NA
2020-06-09 13:00:00,18.88
2020-06-09 13:30:00,NA
2020-06-09 14:00:00,14.27
2020-06-09 14:30:00,NA
2020-06-09 15:00:00,15.81
2020-06-09 15:30:00,NA
2020-06-09 16:00:00,13.43
2020-06-09 16:30:00,NA
2020-06-09 17:00:00,10.83
2020-06-09 17:30:00,NA
2020-06-09 18:00:00,14.06
2020-06-09 18:30:00,NA
2020-06-09 19:00:00,11.87
2020-06-09 19:30:00,NA
2020-06-09 20:00:00,16.23
2020-06-09 20:30:00,NA
2020-06-09 21:00:00,10.84
2020-06-09 21:30:00,NA
2020-06-09 22:00:00,8.85
2020-06-09 22:30:00,NA
2020-06-09 23:00:00,10.28
2020-06-09 23:30:00,NA
2020-06-10 00:00:00,8.45
2020-06-10 00:30:00,NA
2020-06-10 01:00:00,7.979
2020-06-10 01:30:00,NA
2020-06-10 02:00:00,9.8
2020-06-10 02:30:00,NA
2020-06-10 03:00:00,6.717
2020-06-10 03:30:00,NA
2020-06-10 04:00:00,9.52
2020-06-10 04:30:00,NA
2020-06-10 05:00:00,9.13
2020-06-10 05:30:00,NA
2020-06-10 06:00:00,11.79
2020-06-10 06:30:00,NA
2020-06-10 07:00:00,12.93
2020-06-10 07:30:00,NA
2020-06-10 08:00:00,11.82
2020-06-10 08:30:00,NA
2020-06-10 09:00:00,11.49
2020-06-10 09:30:00,NA
2020-06-10 10:00:00,10.66
2020-06-10 10:30:00,NA
2020-06-10 11:00:00,10.31
2020-06-10 11:30:00,NA
2020-06-10 12:00:00,9.44
2020-06-10 12:30:00,NA
2020-06-10 13:00:00,7.951
2020-06-10 13:30:00,NA
2020-06-10 14:00:00,9.41
2020-06-10 14:30:00,NA
2020-06-10 15:00:00,8.33
2020-06-10 15:30:00,NA
2020-06-10 16:00:00,8.44
2020-06-10 16:30:00,NA
2020-06-10 17:00:00,8.79
2020-06-10 17:30:00,NA
2020-06-10 18:00:00,7.814
2020-06-10 18:30:00,NA
2020-06-10 19:00:00,8.98
2020-06-10 19:30:00,NA
2020-06-10 20:00:00,5.452
2020-06-10 20:30:00,NA
2020-06-10 21:00:00,5.787
2020-06-10 21:30:00,NA
2020-06-10 22:00:00,4.414
2020-06-10 22:30:00,NA
2020-06-10 23:00:00,6.37
2020-06-10 23:30:00,NA
2020-06-11 00:00:00,4.573
2020-06-11 00:30:00,NA
2020-06-11 01:00:00,6.207
2020-06-11 01:30:00,NA
2020-06-11 02:00:00,5.056
2020-06-11 02:30:00,NA
2020-06-11 03:00:00,2.802
2020-06-11 03:30:00,NA
2020-06-11 04:00:00,2.858
2020-06-11 04:30:00,NA
2020-06-11 05:00:00,4.049
2020-06-11 05:30:00,NA
2020-06-11 06:00:00,3.482
2020-06-11 06:30:00,NA
2020-06-11 07:00:00,4.982
2020-06-11 07:30:00,NA
2020-06-11 08:00:00,4.87
2020-06-11 08:30:00,NA
2020-06-11 09:00:00,3.656
2020-06-11 09:30:00,NA
2020-06-11 10:00:00,6.065
2020-06-11 10:30:00,NA
2020-06-11 11:00:00,5.742
2020-06-11 11:30:00,NA
2020-06-11 12:00:00,6.658
2020-06-11 12:30:00,NA
2020-06-11 13:00:00,5.062
2020-06-11 13:30:00,NA
2020-06-11 14:00:00,5.022
2020-06-11 14:30:00,NA
2020-06-11 15:00:00,6.012
2020-06-11 15:30:00,NA
2020-06-11 16:00:00,3.582
2020-06-11 16:30:00,NA
2020-06-11 17:00:00,4.56
2020-06-11 17:30:00,NA
2020-06-11 18:00:00,3.153
2020-06-11 18:30:00,NA
2020-06-11 19:00:00,5.498
2020-06-11 19:30:00,NA
2020-06-11 20:00:00,0.252
2020-06-11 20:30:00,NA
2020-06-11 21:00:00,1.004
2020-06-11 21:30:00,NA
2020-06-11 22:00:00,3.197
2020-06-11 22:30:00,NA
2020-06-11 23:00:00,1.702
2020-06-11 23:30:00,NA
2020-06-12 00:00:00,1.175
2020-06-12 00:30:00,NA
2020-06-12 01:00:00,1.149
2020-06-12 01:30:00,NA
2020-06-12 02:00:00,3.444
2020-06-12 02:30:00,NA
2020-06-12 03:00:00,1.019
2020-06-12 03:30:00,NA
2020-06-12 04:00:00,2.561
2020-06-12 04:30:00,NA
2020-06-12 05:00:00,0.67
2020-06-12 05:30:00,NA
2020-06-12 06:00:00,1.505
2020-06-12 06:30:00,NA
2020-06-12 07:00:00,3.07
2020-06-12 07:30:00,NA
2020-06-12 08:00:00,6.63
2020-06-12 08:30:00,NA
2020-06-12 09:00:00,8.18
2020-06-12 09:30:00,NA
2020-06-12 10:00:00,8.84
2020-06-12 10:30:00,NA
2020-06-12 11:00:00,7.058
2020-06-12 11:30:00,NA
2020-06-12 12:00:00,7.468
2020-06-12 12:30:00,NA
2020-06-12 13:00:00,7.01
2020-06-12 13:30:00,NA
2020-06-12 14:00:00,6.486
2020-06-12 14:30:00,NA
2020-06-12 15:00:00,4.431
2020-06-12 15:30:00,NA
2020-06-12 16:00:00,5.14
2020-06-12 16:30:00,NA
2020-06-12 17:00:00,2.1
2020-06-12 17:30:00,NA
2020-06-12 18:00:00,14.27
2020-06-12 18:30:00,NA
2020-06-12 19:00:00,7.491
2020-06-12 19:30:00,NA
2020-06-12 20:00:00,6.814
2020-06-12 20:30:00,NA
2020-06-12 21:00:00,5.762
2020-06-12 21:30:00,NA
2020-06-12 22:00:00,8.8
2020-06-12 22:30:00,NA
2020-06-12 23:00:00,6.453
2020-06-12 23:30:00,NA
2020-06-13 00:00:00,3.599
2020-06-13 00:30:00,NA
2020-06-13 01:00:00,1.418
2020-06-13 01:30:00,NA
2020-06-13 02:00:00,4.613
2020-06-13 02:30:00,NA
2020-06-13 03:00:00,10.36
2020-06-13 03:30:00,NA
2020-06-13 04:00:00,8.25
2020-06-13 04:30:00,NA
2020-06-13 05:00:00,3.699
2020-06-13 05:30:00,NA
2020-06-13 06:00:00,3.672
2020-06-13 06:30:00,NA
2020-06-13 07:00:00,5.033
2020-06-13 07:30:00,NA
2020-06-13 08:00:00,6.402
2020-06-13 08:30:00,NA
2020-06-13 09:00:00,9.17
2020-06-13 09:30:00,NA
2020-06-13 10:00:00,6.699
2020-06-13 10:30:00,NA
2020-06-13 11:00:00,7.407
2020-06-13 11:30:00,NA
2020-06-13 12:00:00,7.411
2020-06-13 12:30:00,NA
2020-06-13 13:00:00,6.941
2020-06-13 13:30:00,NA
2020-06-13 14:00:00,5.063
2020-06-13 14:30:00,NA
2020-06-13 15:00:00,8.16
2020-06-13 15:30:00,NA
2020-06-13 16:00:00,7.833
2020-06-13 16:30:00,NA
2020-06-13 17:00:00,2.165
2020-06-13 17:30:00,NA
2020-06-13 18:00:00,1.532
2020-06-13 18:30:00,NA
2020-06-13 19:00:00,2.677
2020-06-13 19:30:00,NA
2020-06-13 20:00:00,7.223
2020-06-13 20:30:00,NA
2020-06-13 21:00:00,5.567
2020-06-13 21:30:00,NA
2020-06-13 22:00:00,6.808
2020-06-13 22:30:00,NA
2020-06-13 23:00:00,18.8
2020-06-13 23:30:00,NA
2020-06-14 00:00:00,7.966
2020-06-14 00:30:00,NA
2020-06-14 01:00:00,6.266
2020-06-14 01:30:00,NA
2020-06-14 02:00:00,6.669
2020-06-14 02:30:00,NA
2020-06-14 03:00:00,9.7
2020-06-14 03:30:00,NA
2020-06-14 04:00:00,9.71
2020-06-14 04:30:00,NA
2020-06-14 05:00:00,11.96
2020-06-14 05:30:00,NA
2020-06-14 06:00:00,8.81
2020-06-14 06:30:00,NA
2020-06-14 07:00:00,11.16
2020-06-14 07:30:00,NA
2020-06-14 08:00:00,15.79
2020-06-14 08:30:00,NA
2020-06-14 09:00:00,14.98
2020-06-14 09:30:00,NA
2020-06-14 10:00:00,15.57
2020-06-14 10:30:00,NA
2020-06-14 11:00:00,15.6
2020-06-14 11:30:00,NA
2020-06-14 12:00:00,10.19
2020-06-14 12:30:00,NA
2020-06-14 13:00:00,13.16
2020-06-14 13:30:00,NA
2020-06-14 14:00:00,10.49
2020-06-14 14:30:00,NA
2020-06-14 15:00:00,10.04
2020-06-14 15:30:00,NA
2020-06-14 16:00:00,7.157
2020-06-14 16:30:00,NA
2020-06-14 17:00:00,9.17
2020-06-14 17:30:00,NA
2020-06-14 18:00:00,9.95
2020-06-14 18:30:00,NA
2020-06-14 19:00:00,8.73
2020-06-14 19:30:00,NA
2020-06-14 20:00:00,10.04
2020-06-14 20:30:00,NA
2020-06-14 21:00:00,10.97
2020-06-14 21:30:00,NA
2020-06-14 22:00:00,11.75
2020-06-14 22:30:00,NA
2020-06-14 23:00:00,9.24
2020-06-14 23:30:00,NA
2020-06-15 00:00:00,11.46
2020-06-15 00:30:00,NA
2020-06-15 01:00:00,10.82
2020-06-15 01:30:00,NA
2020-06-15 02:00:00,7.832
2020-06-15 02:30:00,NA
2020-06-15 03:00:00,9.53
2020-06-15 03:30:00,NA
2020-06-15 04:00:00,9.42
2020-06-15 04:30:00,NA
2020-06-15 05:00:00,5.408
2020-06-15 05:30:00,NA
2020-06-15 06:00:00,4.993
2020-06-15 06:30:00,NA
2020-06-15 07:00:00,4.843
2020-06-15 07:30:00,NA
2020-06-15 08:00:00,6.432
2020-06-15 08:30:00,NA
2020-06-15 09:00:00,6.651
2020-06-15 09:30:00,NA
2020-06-15 10:00:00,6.1
2020-06-15 10:30:00,NA
2020-06-15 11:00:00,6.628
2020-06-15 11:30:00,NA
2020-06-15 12:00:00,7.689
2020-06-15 12:30:00,NA
2020-06-15 13:00:00,6.453
2020-06-15 13:30:00,NA
2020-06-15 14:00:00,7.706
2020-06-15 14:30:00,NA
2020-06-15 15:00:00,7.106
2020-06-15 15:30:00,NA
2020-06-15 16:00:00,5.574
2020-06-15 16:30:00,NA
2020-06-15 17:00:00,3.755
2020-06-15 17:30:00,NA
2020-06-15 18:00:00,8.73
2020-06-15 18:30:00,NA
2020-06-15 19:00:00,9.12
2020-06-15 19:30:00,NA
2020-06-15 20:00:00,6.204
2020-06-15 20:30:00,NA
2020-06-15 21:00:00,4.699
2020-06-15 21:30:00,NA
2020-06-15 22:00:00,4.411
2020-06-15 22:30:00,NA
2020-06-15 23:00:00,0.662
2020-06-15 23:30:00,NA
2020-06-16 00:00:00,5.27
2020-06-16 00:30:00,NA
2020-06-16 01:00:00,10.34
2020-06-16 01:30:00,NA
2020-06-16 02:00:00,7.71
2020-06-16 02:30:00,NA
2020-06-16 03:00:00,4.958
2020-06-16 03:30:00,NA
2020-06-16 04:00:00,8.4
2020-06-16 04:30:00,NA
2020-06-16 05:00:00,7.786
2020-06-16 05:30:00,NA
2020-06-16 06:00:00,7.913
2020-06-16 06:30:00,NA
2020-06-16 07:00:00,10.15
2020-06-16 07:30:00,NA
2020-06-16 08:00:00,8.17
2020-06-16 08:30:00,NA
2020-06-16 09:00:00,8.73
2020-06-16 09:30:00,NA
2020-06-16 10:00:00,10.54
2020-06-16 10:30:00,NA
2020-06-16 11:00:00,11.1
2020-06-16 11:30:00,NA
2020-06-16 12:00:00,7.134
2020-06-16 12:30:00,NA
2020-06-16 13:00:00,5.142
2020-06-16 13:30:00,NA
2020-06-16 14:00:00,5.17
2020-06-16 14:30:00,NA
2020-06-16 15:00:00,6.721
2020-06-16 15:30:00,NA
2020-06-16 16:00:00,6.611
2020-06-16 16:30:00,NA
2020-06-16 17:00:00,6.08
2020-06-16 17:30:00,NA
2020-06-16 18:00:00,6.737
2020-06-16 18:30:00,NA
2020-06-16 19:00:00,5.308
2020-06-16 19:30:00,NA
2020-06-16 20:00:00,5.898
2020-06-16 20:30:00,NA
2020-06-16 21:00:00,6.937
2020-06-16 21:30:00,NA
2020-06-16 22:00:00,7.129
2020-06-16 22:30:00,NA
2020-06-16 23:00:00,7.253
2020-06-16 23:30:00,NA
2020-06-17 00:00:00,7.188
2020-06-17 00:30:00,NA
2020-06-17 01:00:00,8.12
2020-06-17 01:30:00,NA
2020-06-17 02:00:00,3.737
2020-06-17 02:30:00,NA
2020-06-17 03:00:00,9.54
2020-06-17 03:30:00,NA
2020-06-17 04:00:00,8.14
2020-06-17 04:30:00,NA
2020-06-17 05:00:00,7.669
2020-06-17 05:30:00,NA
2020-06-17 06:00:00,4.224
2020-06-17 06:30:00,NA
2020-06-17 07:00:00,8.14
2020-06-17 07:30:00,NA
2020-06-17 08:00:00,12.26
2020-06-17 08:30:00,NA
2020-06-17 09:00:00,14.45
2020-06-17 09:30:00,NA
2020-06-17 10:00:00,8.98
2020-06-17 10:30:00,NA
2020-06-17 11:00:00,11.98
2020-06-17 11:30:00,NA
2020-06-17 12:00:00,9.13
2020-06-17 12:30:00,NA
2020-06-17 13:00:00,6.606
2020-06-17 13:30:00,NA
2020-06-17 14:00:00,7.724
2020-06-17 14:30:00,NA
2020-06-17 15:00:00,6.315
2020-06-17 15:30:00,NA
2020-06-17 16:00:00,7.106
2020-06-17 16:30:00,NA
2020-06-17 17:00:00,9.98
2020-06-17 17:30:00,NA
2020-06-17 18:00:00,8.56
2020-06-17 18:30:00,NA
2020-06-17 19:00:00,8.75
2020-06-17 19:30:00,NA
2020-06-17 20:00:00,5.366
2020-06-17 20:30:00,NA
2020-06-17 21:00:00,3.54
2020-06-17 21:30:00,NA
2020-06-17 22:00:00,5.793
2020-06-17 22:30:00,NA
2020-06-17 23:00:00,10.95
2020-06-17 23:30:00,NA
2020-06-18 00:00:00,11.65
2020-06-18 00:30:00,NA
2020-06-18 01:00:00,7.575
2020-06-18 01:30:00,NA
2020-06-18 02:00:00,12.04
2020-06-18 02:30:00,NA
2020-06-18 03:00:00,13.3
2020-06-18 03:30:00,NA
2020-06-18 04:00:00,17.14
2020-06-18 04:30:00,NA
2020-06-18 05:00:00,7.787
2020-06-18 05:30:00,NA
2020-06-18 06:00:00,5.576
2020-06-18 06:30:00,NA
2020-06-18 07:00:00,3.85
2020-06-18 07:30:00,NA
2020-06-18 08:00:00,3.814
2020-06-18 08:30:00,NA
2020-06-18 09:00:00,6.61
2020-06-18 09:30:00,NA
2020-06-18 10:00:00,4.19
2020-06-18 10:30:00,NA
2020-06-18 11:00:00,5.191
2020-06-18 11:30:00,NA
2020-06-18 12:00:00,4.802
2020-06-18 12:30:00,NA
2020-06-18 13:00:00,2.398
2020-06-18 13:30:00,NA
2020-06-18 14:00:00,6.036
2020-06-18 14:30:00,NA
2020-06-18 15:00:00,5.903
2020-06-18 15:30:00,NA
2020-06-18 16:00:00,5.313
2020-06-18 16:30:00,NA
2020-06-18 17:00:00,7.328
2020-06-18 17:30:00,NA
2020-06-18 18:00:00,3.422
2020-06-18 18:30:00,NA
2020-06-18 19:00:00,3.399
2020-06-18 19:30:00,NA
2020-06-18 20:00:00,0.228
2020-06-18 20:30:00,NA
2020-06-18 21:00:00,2.535
2020-06-18 21:30:00,NA
2020-06-18 22:00:00,1.312
2020-06-18 22:30:00,NA
2020-06-18 23:00:00,0.975
2020-06-18 23:30:00,NA
2020-06-19 00:00:00,2.237
2020-06-19 00:30:00,NA
2020-06-19 01:00:00,2.184
2020-06-19 01:30:00,NA
2020-06-19 02:00:00,0.794
2020-06-19 02:30:00,NA
2020-06-19 03:00:00,1.117
2020-06-19 03:30:00,NA
2020-06-19 04:00:00,2.565
2020-06-19 04:30:00,NA
2020-06-19 05:00:00,0
2020-06-19 05:30:00,NA
2020-06-19 06:00:00,0
2020-06-19 06:30:00,NA
2020-06-19 07:00:00,0
2020-06-19 07:30:00,NA
2020-06-19 08:00:00,5.399
2020-06-19 08:30:00,NA
2020-06-19 09:00:00,5.144
2020-06-19 09:30:00,NA
2020-06-19 10:00:00,3.777
2020-06-19 10:30:00,NA
2020-06-19 11:00:00,5.759
2020-06-19 11:30:00,NA
2020-06-19 12:00:00,5.02
2020-06-19 12:30:00,NA
2020-06-19 13:00:00,5.72
2020-06-19 13:30:00,NA
2020-06-19 14:00:00,7.897
2020-06-19 14:30:00,NA
2020-06-19 15:00:00,3.936
2020-06-19 15:30:00,NA
2020-06-19 16:00:00,4.823
2020-06-19 16:30:00,NA
2020-06-19 17:00:00,1.956
2020-06-19 17:30:00,NA
2020-06-19 18:00:00,4.081
2020-06-19 18:30:00,NA
2020-06-19 19:00:00,2.025
2020-06-19 19:30:00,NA
2020-06-19 20:00:00,1.955
2020-06-19 20:30:00,NA
2020-06-19 21:00:00,1.445
2020-06-19 21:30:00,NA
2020-06-19 22:00:00,1.838
2020-06-19 22:30:00,NA
2020-06-19 23:00:00,2.256
2020-06-19 23:30:00,NA
2020-06-20 00:00:00,7.42
2020-06-20 00:30:00,NA
2020-06-20 01:00:00,3.908
2020-06-20 01:30:00,NA
2020-06-20 02:00:00,2.518
2020-06-20 02:30:00,NA
2020-06-20 03:00:00,2.453
2020-06-20 03:30:00,NA
2020-06-20 04:00:00,4.545
2020-06-20 04:30:00,NA
2020-06-20 05:00:00,3.836
2020-06-20 05:30:00,NA
2020-06-20 06:00:00,5.367
2020-06-20 06:30:00,NA
2020-06-20 07:00:00,6.6
2020-06-20 07:30:00,NA
2020-06-20 08:00:00,8.89
2020-06-20 08:30:00,NA
2020-06-20 09:00:00,13.69
2020-06-20 09:30:00,NA
2020-06-20 10:00:00,9.91
2020-06-20 10:30:00,NA
2020-06-20 11:00:00,9.37
2020-06-20 11:30:00,NA
2020-06-20 12:00:00,8.7
2020-06-20 12:30:00,NA
2020-06-20 13:00:00,10.39
2020-06-20 13:30:00,NA
2020-06-20 14:00:00,14.11
2020-06-20 14:30:00,NA
2020-06-20 15:00:00,11.34
2020-06-20 15:30:00,NA
2020-06-20 16:00:00,9.52
2020-06-20 16:30:00,NA
2020-06-20 17:00:00,5.855
2020-06-20 17:30:00,NA
2020-06-20 18:00:00,5.407
2020-06-20 18:30:00,NA
2020-06-20 19:00:00,9.12
2020-06-20 19:30:00,NA
2020-06-20 20:00:00,7.95
2020-06-20 20:30:00,NA
2020-06-20 21:00:00,11.31
2020-06-20 21:30:00,NA
2020-06-20 22:00:00,7.881
2020-06-20 22:30:00,NA
2020-06-20 23:00:00,9.31
2020-06-20 23:30:00,NA
2020-06-21 00:00:00,11.53
2020-06-21 00:30:00,NA
2020-06-21 01:00:00,9.03
2020-06-21 01:30:00,NA
2020-06-21 02:00:00,7.702
2020-06-21 02:30:00,NA
2020-06-21 03:00:00,9.75
2020-06-21 03:30:00,NA
2020-06-21 04:00:00,8.33
2020-06-21 04:30:00,NA
2020-06-21 05:00:00,6.881
2020-06-21 05:30:00,NA
2020-06-21 06:00:00,6.344
2020-06-21 06:30:00,NA
2020-06-21 07:00:00,5.556
2020-06-21 07:30:00,NA
2020-06-21 08:00:00,6.774
2020-06-21 08:30:00,NA
2020-06-21 09:00:00,7.601
2020-06-21 09:30:00,NA
2020-06-21 10:00:00,9.53
2020-06-21 10:30:00,NA
2020-06-21 11:00:00,8.12
2020-06-21 11:30:00,NA
2020-06-21 12:00:00,6.443
2020-06-21 12:30:00,NA
2020-06-21 13:00:00,5.967
2020-06-21 13:30:00,NA
2020-06-21 14:00:00,6.949
2020-06-21 14:30:00,NA
2020-06-21 15:00:00,6.773
