"dateTime","DO"
2017-07-14 14:00:00,NA
2017-07-14 14:30:00,9.754
2017-07-14 15:00:00,9.826
2017-07-14 15:30:00,9.802
2017-07-14 16:00:00,9.815
2017-07-14 16:30:00,9.812
2017-07-14 17:00:00,9.835
2017-07-14 17:30:00,9.879
2017-07-14 18:00:00,9.861
2017-07-14 18:30:00,9.898
2017-07-14 19:00:00,9.892
2017-07-14 19:30:00,9.904
2017-07-14 20:00:00,9.935
2017-07-14 20:30:00,9.959
2017-07-14 21:00:00,9.936
2017-07-14 21:30:00,9.931
2017-07-14 22:00:00,9.952
2017-07-14 22:30:00,9.982
2017-07-14 23:00:00,9.92
2017-07-14 23:30:00,9.886
2017-07-15 00:00:00,9.876
2017-07-15 00:30:00,9.867
2017-07-15 01:00:00,9.843
2017-07-15 01:30:00,9.811
2017-07-15 02:00:00,9.746
2017-07-15 02:30:00,9.744
2017-07-15 03:00:00,9.744
2017-07-15 03:30:00,9.772
2017-07-15 04:00:00,9.767
2017-07-15 04:30:00,9.759
2017-07-15 05:00:00,9.718
2017-07-15 05:30:00,9.711
2017-07-15 06:00:00,9.687
2017-07-15 06:30:00,9.711
2017-07-15 07:00:00,9.735
2017-07-15 07:30:00,9.669
2017-07-15 08:00:00,9.684
2017-07-15 08:30:00,9.689
2017-07-15 09:00:00,9.691
2017-07-15 09:30:00,9.655
2017-07-15 10:00:00,9.645
2017-07-15 10:30:00,9.628
2017-07-15 11:00:00,9.615
2017-07-15 11:30:00,9.631
2017-07-15 12:00:00,9.633
2017-07-15 12:30:00,9.626
2017-07-15 13:00:00,9.603
2017-07-15 13:30:00,9.574
2017-07-15 14:00:00,9.585
2017-07-15 14:30:00,9.779
2017-07-15 15:00:00,9.867
2017-07-15 15:30:00,9.849
2017-07-15 16:00:00,9.97
2017-07-15 16:30:00,9.904
2017-07-15 17:00:00,9.896
2017-07-15 17:30:00,10.002
2017-07-15 18:00:00,9.949
2017-07-15 18:30:00,9.894
2017-07-15 19:00:00,9.897
2017-07-15 19:30:00,9.888
2017-07-15 20:00:00,9.976
2017-07-15 20:30:00,10.086
2017-07-15 21:00:00,10.109
2017-07-15 21:30:00,10.133
2017-07-15 22:00:00,10.133
2017-07-15 22:30:00,10.133
2017-07-15 23:00:00,10.105
2017-07-15 23:30:00,9.957
2017-07-16 00:00:00,9.852
2017-07-16 00:30:00,9.855
2017-07-16 01:00:00,9.805
2017-07-16 01:30:00,9.753
2017-07-16 02:00:00,9.748
2017-07-16 02:30:00,9.744
2017-07-16 03:00:00,9.742
2017-07-16 03:30:00,9.688
2017-07-16 04:00:00,9.694
2017-07-16 04:30:00,9.73
2017-07-16 05:00:00,9.659
2017-07-16 05:30:00,9.62
2017-07-16 06:00:00,9.695
2017-07-16 06:30:00,9.671
2017-07-16 07:00:00,9.65
2017-07-16 07:30:00,9.614
2017-07-16 08:00:00,9.538
2017-07-16 08:30:00,9.571
2017-07-16 09:00:00,9.627
2017-07-16 09:30:00,9.563
2017-07-16 10:00:00,9.504
2017-07-16 10:30:00,9.471
2017-07-16 11:00:00,9.454
2017-07-16 11:30:00,9.44
2017-07-16 12:00:00,9.481
2017-07-16 12:30:00,9.498
2017-07-16 13:00:00,9.492
2017-07-16 13:30:00,9.502
2017-07-16 14:00:00,9.557
2017-07-16 14:30:00,9.566
2017-07-16 15:00:00,9.719
2017-07-16 15:30:00,9.602
2017-07-16 16:00:00,9.636
2017-07-16 16:30:00,9.719
2017-07-16 17:00:00,9.738
2017-07-16 17:30:00,9.62
2017-07-16 18:00:00,9.715
2017-07-16 18:30:00,9.727
2017-07-16 19:00:00,9.884
2017-07-16 19:30:00,9.693
2017-07-16 20:00:00,9.62
2017-07-16 20:30:00,9.635
2017-07-16 21:00:00,9.768
2017-07-16 21:30:00,9.614
2017-07-16 22:00:00,9.615
2017-07-16 22:30:00,9.583
