"dateTime","sensorTemp"
2017-07-14 14:00:00,NA
2017-07-14 14:30:00,4.89
2017-07-14 15:00:00,4.93
2017-07-14 15:30:00,4.95
2017-07-14 16:00:00,4.97
2017-07-14 16:30:00,5
2017-07-14 17:00:00,5
2017-07-14 17:30:00,5.01
2017-07-14 18:00:00,5.01
2017-07-14 18:30:00,5.01
2017-07-14 19:00:00,5.04
2017-07-14 19:30:00,5.09
2017-07-14 20:00:00,5.14
2017-07-14 20:30:00,5.14
2017-07-14 21:00:00,5.159
2017-07-14 21:30:00,5.15
2017-07-14 22:00:00,5.13
2017-07-14 22:30:00,5.11
2017-07-14 23:00:00,5.11
2017-07-14 23:30:00,5.05
2017-07-15 00:00:00,5.07
2017-07-15 00:30:00,5.12
2017-07-15 01:00:00,5.14
2017-07-15 01:30:00,5.1
2017-07-15 02:00:00,5.13
2017-07-15 02:30:00,5.179
2017-07-15 03:00:00,5.159
2017-07-15 03:30:00,5.199
2017-07-15 04:00:00,5.12
2017-07-15 04:30:00,5.189
2017-07-15 05:00:00,5.189
2017-07-15 05:30:00,5.179
2017-07-15 06:00:00,5.159
2017-07-15 06:30:00,5.169
2017-07-15 07:00:00,5.159
2017-07-15 07:30:00,5.169
2017-07-15 08:00:00,5.14
2017-07-15 08:30:00,5.15
2017-07-15 09:00:00,5.239
2017-07-15 09:30:00,5.279
2017-07-15 10:00:00,5.338
2017-07-15 10:30:00,5.308
2017-07-15 11:00:00,5.338
2017-07-15 11:30:00,5.368
2017-07-15 12:00:00,5.437
2017-07-15 12:30:00,5.328
2017-07-15 13:00:00,5.467
2017-07-15 13:30:00,5.378
2017-07-15 14:00:00,5.259
2017-07-15 14:30:00,5.388
2017-07-15 15:00:00,5.437
2017-07-15 15:30:00,5.398
2017-07-15 16:00:00,5.496
2017-07-15 16:30:00,5.516
2017-07-15 17:00:00,5.526
2017-07-15 17:30:00,5.566
2017-07-15 18:00:00,5.496
2017-07-15 18:30:00,5.516
2017-07-15 19:00:00,5.496
2017-07-15 19:30:00,5.516
2017-07-15 20:00:00,5.654
2017-07-15 20:30:00,5.635
2017-07-15 21:00:00,5.605
2017-07-15 21:30:00,5.674
2017-07-15 22:00:00,5.625
2017-07-15 22:30:00,5.644
2017-07-15 23:00:00,5.605
2017-07-15 23:30:00,5.585
2017-07-16 00:00:00,5.595
2017-07-16 00:30:00,5.566
2017-07-16 01:00:00,5.635
2017-07-16 01:30:00,5.664
2017-07-16 02:00:00,5.635
2017-07-16 02:30:00,5.625
2017-07-16 03:00:00,5.605
2017-07-16 03:30:00,5.664
2017-07-16 04:00:00,5.595
2017-07-16 04:30:00,5.585
2017-07-16 05:00:00,5.664
2017-07-16 05:30:00,5.723
2017-07-16 06:00:00,5.684
2017-07-16 06:30:00,5.733
2017-07-16 07:00:00,5.694
2017-07-16 07:30:00,5.625
2017-07-16 08:00:00,5.684
2017-07-16 08:30:00,5.615
