"dateTime","DO"
2017-05-30 00:00:00,7.769
2017-05-30 00:30:00,7.764
2017-05-30 01:00:00,7.782
2017-05-30 01:30:00,7.772
2017-05-30 02:00:00,7.782
2017-05-30 02:30:00,7.776
2017-05-30 03:00:00,7.762
2017-05-30 03:30:00,7.744
2017-05-30 04:00:00,7.725
2017-05-30 04:30:00,7.709
2017-05-30 05:00:00,7.655
2017-05-30 05:30:00,7.626
2017-05-30 06:00:00,7.565
2017-05-30 06:30:00,7.509
2017-05-30 07:00:00,7.474
2017-05-30 07:30:00,7.415
2017-05-30 08:00:00,7.37
2017-05-30 08:30:00,7.331
2017-05-30 09:00:00,7.299
2017-05-30 09:30:00,7.26
2017-05-30 10:00:00,7.242
2017-05-30 10:30:00,7.234
2017-05-30 11:00:00,7.211
2017-05-30 11:30:00,7.185
2017-05-30 12:00:00,7.196
2017-05-30 12:30:00,7.189
2017-05-30 13:00:00,7.179
2017-05-30 13:30:00,7.173
2017-05-30 14:00:00,7.193
2017-05-30 14:30:00,7.216
2017-05-30 15:00:00,7.253
2017-05-30 15:30:00,7.276
2017-05-30 16:00:00,7.317
2017-05-30 16:30:00,7.346
2017-05-30 17:00:00,7.379
2017-05-30 17:30:00,7.387
2017-05-30 18:00:00,7.416
2017-05-30 18:30:00,7.413
2017-05-30 19:00:00,7.429
2017-05-30 19:30:00,7.43
2017-05-30 20:00:00,7.425
2017-05-30 20:30:00,7.436
2017-05-30 21:00:00,7.445
2017-05-30 21:30:00,7.465
2017-05-30 22:00:00,7.493
2017-05-30 22:30:00,7.522
2017-05-30 23:00:00,7.533
2017-05-30 23:30:00,7.546
2017-05-31 00:00:00,7.546
2017-05-31 00:30:00,7.561
2017-05-31 01:00:00,7.6
2017-05-31 01:30:00,7.629
2017-05-31 02:00:00,7.65
2017-05-31 02:30:00,7.681
2017-05-31 03:00:00,7.719
2017-05-31 03:30:00,7.746
2017-05-31 04:00:00,7.791
2017-05-31 04:30:00,7.817
2017-05-31 05:00:00,7.831
2017-05-31 05:30:00,7.836
2017-05-31 06:00:00,7.817
2017-05-31 06:30:00,7.817
2017-05-31 07:00:00,7.783
2017-05-31 07:30:00,7.775
2017-05-31 08:00:00,7.739
2017-05-31 08:30:00,7.707
2017-05-31 09:00:00,7.665
2017-05-31 09:30:00,7.621
2017-05-31 10:00:00,7.581
2017-05-31 10:30:00,7.523
2017-05-31 11:00:00,7.496
2017-05-31 11:30:00,7.447
2017-05-31 12:00:00,7.429
2017-05-31 12:30:00,7.417
2017-05-31 13:00:00,7.402
2017-05-31 13:30:00,7.396
2017-05-31 14:00:00,7.4
2017-05-31 14:30:00,7.393
2017-05-31 15:00:00,7.401
2017-05-31 15:30:00,7.411
2017-05-31 16:00:00,7.441
2017-05-31 16:30:00,7.441
2017-05-31 17:00:00,7.442
2017-05-31 17:30:00,7.457
2017-05-31 18:00:00,7.458
2017-05-31 18:30:00,7.475
2017-05-31 19:00:00,7.51
2017-05-31 19:30:00,7.486
2017-05-31 20:00:00,7.451
2017-05-31 20:30:00,7.448
2017-05-31 21:00:00,7.399
2017-05-31 21:30:00,7.376
2017-05-31 22:00:00,7.334
2017-05-31 22:30:00,7.311
2017-05-31 23:00:00,7.296
2017-05-31 23:30:00,7.292
2017-06-01 00:00:00,7.271
2017-06-01 00:30:00,7.245
2017-06-01 01:00:00,7.23
2017-06-01 01:30:00,7.209
2017-06-01 02:00:00,7.186
2017-06-01 02:30:00,7.162
2017-06-01 03:00:00,7.184
2017-06-01 03:30:00,7.175
2017-06-01 04:00:00,7.189
2017-06-01 04:30:00,7.193
2017-06-01 05:00:00,7.209
2017-06-01 05:30:00,7.207
2017-06-01 06:00:00,7.204
2017-06-01 06:30:00,7.2
2017-06-01 07:00:00,7.206
2017-06-01 07:30:00,7.233
2017-06-01 08:00:00,7.273
2017-06-01 08:30:00,7.322
2017-06-01 09:00:00,7.389
2017-06-01 09:30:00,7.452
2017-06-01 10:00:00,7.514
2017-06-01 10:30:00,7.533
2017-06-01 11:00:00,7.561
2017-06-01 11:30:00,7.561
2017-06-01 12:00:00,7.584
2017-06-01 12:30:00,7.574
2017-06-01 13:00:00,7.557
2017-06-01 13:30:00,7.558
2017-06-01 14:00:00,7.595
2017-06-01 14:30:00,7.633
2017-06-01 15:00:00,7.665
2017-06-01 15:30:00,7.696
2017-06-01 16:00:00,7.709
2017-06-01 16:30:00,7.728
2017-06-01 17:00:00,7.746
2017-06-01 17:30:00,7.747
2017-06-01 18:00:00,7.743
2017-06-01 18:30:00,7.715
2017-06-01 19:00:00,7.679
2017-06-01 19:30:00,7.673
2017-06-01 20:00:00,7.667
2017-06-01 20:30:00,7.687
2017-06-01 21:00:00,7.665
2017-06-01 21:30:00,7.669
2017-06-01 22:00:00,7.653
2017-06-01 22:30:00,7.612
